288.429	 2.27441	 0.55991
290.097	 2.2678	 0.55707
291.764	 2.26809	 0.5557
293.431	 2.27095	 0.55837
295.098	 2.27015	 0.56379
296.766	 2.27008	 0.56651
298.433	 2.27246	 0.57275
300.1	 2.27092	 0.58302
301.767	 2.26455	 0.59057
303.434	 2.25811	 0.59528
305.102	 2.25252	 0.59643
306.769	 2.25124	 0.59837
308.436	 2.24987	 0.60341
310.103	 2.24557	 0.60989
311.771	 2.23961	 0.61268
313.438	 2.23631	 0.61553
315.105	 2.23205	 0.61719
316.772	 2.23223	 0.6204
318.439	 2.22814	 0.62785
320.107	 2.22034	 0.631
321.774	 2.21532	 0.62929
323.441	 2.21681	 0.62892
325.108	 2.21844	 0.63509
326.776	 2.21487	 0.64354
328.443	 2.20781	 0.64749
330.11	 2.20403	 0.64947
331.777	 2.20071	 0.65259
333.444	 2.19821	 0.65611
335.112	 2.19425	 0.66147
336.779	 2.18809	 0.66419
338.446	 2.18594	 0.66457
340.113	 2.18518	 0.67116
341.781	 2.17723	 0.67726
343.448	 2.17107	 0.67619
345.115	 2.17137	 0.67763
346.782	 2.16898	 0.68487
348.449	 2.16116	 0.68893
350.117	 2.15799	 0.68859
351.784	 2.15648	 0.69453
353.451	 2.14905	 0.69934
355.118	 2.14362	 0.69937
356.786	 2.14195	 0.70126
358.453	 2.13933	 0.70562
360.12	 2.13577	 0.71095
361.787	 2.12883	 0.71687
363.454	 2.12059	 0.71689
365.122	 2.11978	 0.71751
366.789	 2.11495	 0.72407
368.456	 2.10746	 0.72481
370.123	 2.10487	 0.72616
371.791	 2.09921	 0.72914
373.458	 2.09694	 0.72736
375.125	 2.09923	 0.73462
376.792	 2.08992	 0.74253
378.459	 2.08366	 0.74334
380.127	 2.07877	 0.74739
381.794	 2.07214	 0.74919
383.461	 2.06822	 0.75163
385.128	 2.06214	 0.75448
386.796	 2.05875	 0.75613
388.463	 2.05375	 0.762
390.13	 2.04517	 0.76536
391.797	 2.03808	 0.76549
393.464	 2.03391	 0.76604
395.132	 2.03011	 0.76962
396.799	 2.0227	 0.77385
398.466	 2.01421	 0.7751
400.133	 2.00734	 0.77298
401.801	 2.00622	 0.77327
403.468	 2.00074	 0.77861
405.135	 1.99217	 0.77953
406.802	 1.9867	 0.77784
408.469	 1.98467	 0.7784
410.137	 1.98026	 0.78276
411.804	 1.9735	 0.78423
413.471	 1.96875	 0.78645
415.138	 1.96177	 0.78826
416.806	 1.95656	 0.78935
418.473	 1.94976	 0.79168
420.14	 1.94265	 0.79163
421.807	 1.93718	 0.79149
423.474	 1.93156	 0.79171
425.142	 1.92736	 0.79137
426.809	 1.92347	 0.79383
428.476	 1.91611	 0.79613
430.143	 1.9096	 0.79478
431.811	 1.90625	 0.7951
433.478	 1.90074	 0.7976
435.145	 1.89397	 0.79754
436.812	 1.89055	 0.79813
438.479	 1.8841	 0.8013
440.147	 1.87708	 0.80124
441.814	 1.87127	 0.80224
443.481	 1.86368	 0.8022
445.148	 1.85869	 0.80019
446.816	 1.85514	 0.80226
448.483	 1.84618	 0.80383
450.15	 1.8396	 0.80024
451.817	 1.83725	 0.79954
453.484	 1.83192	 0.80212
455.152	 1.82439	 0.80145
456.819	 1.8206	 0.7996
458.486	 1.81698	 0.80202
460.153	 1.80951	 0.80343
461.821	 1.80339	 0.80315
463.488	 1.7967	 0.8031
465.155	 1.79159	 0.80162
466.822	 1.78702	 0.80376
468.49	 1.77771	 0.80435
470.157	 1.77134	 0.80085
471.824	 1.76784	 0.79989
473.491	 1.76253	 0.80157
475.158	 1.75502	 0.80148
476.826	 1.74908	 0.80063
478.493	 1.74197	 0.80064
480.16	 1.73477	 0.79832
481.827	 1.72948	 0.7964
483.495	 1.72382	 0.79464
485.162	 1.71948	 0.79306
486.829	 1.7155	 0.79312
488.496	 1.7092	 0.79495
490.163	 1.70082	 0.79377
491.831	 1.69502	 0.79154
493.498	 1.68907	 0.79076
495.165	 1.68256	 0.78908
496.832	 1.67706	 0.78761
498.5	 1.67102	 0.78642
500.167	 1.66527	 0.78539
501.834	 1.65841	 0.78454
503.501	 1.65156	 0.7821
505.168	 1.64673	 0.77961
506.836	 1.64187	 0.78005
508.503	 1.63326	 0.78004
510.17	 1.62534	 0.77648
511.837	 1.6201	 0.77355
513.505	 1.61407	 0.77247
515.172	 1.60724	 0.77096
516.839	 1.59935	 0.76949
518.506	 1.59141	 0.76586
520.173	 1.58448	 0.76256
521.841	 1.57811	 0.75803
523.508	 1.573	 0.75544
525.175	 1.566	 0.75276
526.842	 1.55989	 0.74938
528.51	 1.55319	 0.74711
530.177	 1.54502	 0.74362
531.844	 1.5379	 0.73814
533.511	 1.53298	 0.73371
535.178	 1.52644	 0.73084
536.846	 1.51911	 0.72599
538.513	 1.51318	 0.7208
540.18	 1.5075	 0.71605
541.847	 1.50187	 0.71142
543.515	 1.49628	 0.70722
545.182	 1.48953	 0.70283
546.849	 1.4832	 0.69718
548.516	 1.47753	 0.69142
550.183	 1.47242	 0.68604
551.851	 1.46667	 0.68112
553.518	 1.46048	 0.67521
555.185	 1.45544	 0.66849
556.852	 1.45131	 0.66335
558.52	 1.44486	 0.65851
560.187	 1.43849	 0.65129
561.854	 1.4336	 0.64386
563.521	 1.4291	 0.63651
565.188	 1.42526	 0.62937
566.856	 1.4214	 0.62255
568.523	 1.41779	 0.61575
570.19	 1.41412	 0.6093
571.857	 1.41008	 0.60275
573.525	 1.40616	 0.5957
575.192	 1.40235	 0.58875
576.859	 1.39854	 0.58126
578.526	 1.39505	 0.57384
580.193	 1.39131	 0.56585
581.861	 1.38862	 0.55712
583.528	 1.3869	 0.54918
585.195	 1.38454	 0.54173
586.862	 1.38217	 0.53341
588.529	 1.38103	 0.52501
590.197	 1.37967	 0.51796
591.864	 1.37737	 0.50943
593.531	 1.37721	 0.50097
595.198	 1.37643	 0.49339
596.866	 1.37594	 0.48536
598.533	 1.37568	 0.4776
600.2	 1.37544	 0.46967
601.867	 1.3759	 0.46153
603.534	 1.37702	 0.45429
605.202	 1.37709	 0.44783
606.869	 1.3768	 0.43987
608.536	 1.37792	 0.43201
610.203	 1.37871	 0.42476
611.871	 1.37969	 0.41663
613.538	 1.3819	 0.40903
615.205	 1.38362	 0.40189
616.872	 1.38625	 0.39443
618.539	 1.38894	 0.38836
620.207	 1.39064	 0.38218
621.874	 1.39278	 0.37493
623.541	 1.396	 0.36844
625.208	 1.39888	 0.3624
626.876	 1.40155	 0.35669
628.543	 1.40404	 0.35001
630.21	 1.40802	 0.34393
631.877	 1.41145	 0.33865
633.544	 1.41438	 0.3333
635.212	 1.41743	 0.32663
636.879	 1.42322	 0.32014
638.546	 1.42893	 0.31744
640.213	 1.43075	 0.31425
641.881	 1.43402	 0.30798
643.548	 1.43895	 0.30309
645.215	 1.44357	 0.29841
646.882	 1.44963	 0.29405
648.549	 1.45552	 0.29249
650.217	 1.45833	 0.29076
651.884	 1.46203	 0.28664
653.551	 1.46692	 0.2841
655.218	 1.47084	 0.28152
656.886	 1.47521	 0.27931
658.553	 1.47863	 0.27702
660.22	 1.48292	 0.27391
661.887	 1.48804	 0.27186
663.555	 1.49275	 0.27106
665.222	 1.49576	 0.27031
666.889	 1.49954	 0.26797
668.556	 1.50407	 0.26751
670.223	 1.50654	 0.26697
671.891	 1.50956	 0.26522
673.558	 1.51273	 0.26335
675.225	 1.5179	 0.26143
676.892	 1.52235	 0.26284
678.56	 1.52441	 0.26304
680.227	 1.52666	 0.26259
681.894	 1.52961	 0.26176
683.561	 1.53222	 0.26228
685.228	 1.53344	 0.26176
686.896	 1.53574	 0.26024
688.563	 1.53889	 0.2596
690.23	 1.54111	 0.25996
691.897	 1.54241	 0.25926
693.565	 1.54485	 0.25818
695.232	 1.54686	 0.25815
696.899	 1.54819	 0.25698
698.566	 1.55112	 0.25567
700.233	 1.55365	 0.25626
701.901	 1.55443	 0.25586
703.568	 1.55633	 0.25465
705.235	 1.55836	 0.2539
706.902	 1.56048	 0.25352
708.57	 1.56169	 0.25335
710.237	 1.56274	 0.25188
711.904	 1.56531	 0.25028
713.571	 1.56812	 0.25019
715.238	 1.56946	 0.25096
716.906	 1.56905	 0.25026
718.573	 1.57006	 0.24717
720.24	 1.57358	 0.24507
721.907	 1.57651	 0.2453
723.575	 1.57766	 0.24484
