 # M = 1.00 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.93571550   0.692   1.01985   3.63465   6.14231  -1.32261   0.00000   8.750E-01   0.000E+00   1.250E-01
   2  5.00924309   0.692   1.01383   3.63484   6.14561  -1.31270   0.00000   8.825E-01   0.000E+00   1.175E-01
   3  5.07210602   0.692   1.00781   3.63503   6.14891  -1.30280   0.00000   8.899E-01   0.000E+00   1.101E-01
   4  5.12700966   0.692   1.00203   3.63522   6.15206  -1.29332   0.00000   8.947E-01   0.000E+00   1.053E-01
   5  5.17574490   0.692   0.99657   3.63538   6.15504  -1.28437   0.00000   8.963E-01   0.000E+00   1.037E-01
   6  5.21955883   0.692   0.99110   3.63555   6.15802  -1.27542   0.00000   8.980E-01   0.000E+00   1.020E-01
   7  5.25935483   0.692   0.98565   3.63572   6.16099  -1.26650   0.00000   8.985E-01   0.000E+00   1.015E-01
   8  5.29580832   0.692   0.98025   3.63588   6.16394  -1.25765   0.00000   8.970E-01   0.000E+00   1.030E-01
   9  5.32943754   0.692   0.97484   3.63604   6.16689  -1.24879   0.00000   8.956E-01   0.000E+00   1.044E-01
  10  5.36064882   0.692   0.96944   3.63621   6.16984  -1.23993   0.00000   8.941E-01   0.000E+00   1.059E-01
  11  5.38976666   0.692   0.96371   3.63638   6.17296  -1.23056   0.00000   8.902E-01   0.000E+00   1.098E-01
  12  5.41705432   0.692   0.95795   3.63656   6.17610  -1.22115   0.00000   8.862E-01   0.000E+00   1.138E-01
  13  5.44272832   0.692   0.95219   3.63673   6.17923  -1.21173   0.00000   8.821E-01   0.000E+00   1.179E-01
  14  5.46696891   0.692   0.94608   3.63691   6.18255  -1.20176   0.00000   8.765E-01   0.000E+00   1.235E-01
  15  5.48992772   0.692   0.93959   3.63709   6.18607  -1.19118   0.00000   8.690E-01   0.000E+00   1.310E-01
  16  5.51173352   0.692   0.93309   3.63728   6.18959  -1.18061   0.00000   8.616E-01   0.000E+00   1.384E-01
  17  5.53249660   0.692   0.92635   3.63747   6.19326  -1.16960   0.00000   8.529E-01   0.000E+00   1.471E-01
  18  5.55231215   0.692   0.91881   3.63770   6.19737  -1.15726   0.00000   8.400E-01   0.000E+00   1.600E-01
  19  5.57126289   0.692   0.91127   3.63792   6.20147  -1.14492   0.00000   8.271E-01   0.000E+00   1.729E-01
  20  5.58942116   0.692   0.90320   3.63815   6.20587  -1.13173   0.00000   8.113E-01   0.000E+00   1.887E-01
  21  5.60685059   0.692   0.89421   3.63841   6.21075  -1.11707   0.00000   7.906E-01   0.000E+00   2.094E-01
  22  5.62360744   0.692   0.88522   3.63867   6.21563  -1.10241   0.00000   7.699E-01   0.000E+00   2.301E-01
  23  5.63974169   0.692   0.87467   3.63897   6.22136  -1.08521   0.00000   7.386E-01   0.000E+00   2.614E-01
  24  5.65529794   0.692   0.86396   3.63927   6.22718  -1.06776   0.00000   7.062E-01   0.000E+00   2.938E-01
  25  5.67031620   0.692   0.85168   3.63962   6.23384  -1.04776   0.00000   6.619E-01   0.000E+00   3.381E-01
  26  5.68483242   0.692   0.83891   3.63998   6.24077  -1.02696   0.00000   6.138E-01   0.000E+00   3.862E-01
  27  5.69887910   0.692   0.82447   3.64039   6.24861  -1.00343   0.00000   5.517E-01   0.000E+00   4.483E-01
  28  5.71248565   0.692   0.80900   3.64081   6.25700  -0.97823   0.00000   4.816E-01   0.000E+00   5.184E-01
  29  5.72567882   0.692   0.79246   3.64125   6.26597  -0.95130   0.00000   4.050E-01   0.000E+00   5.950E-01
  30  5.73848300   0.692   0.77490   3.64173   6.27551  -0.92272   0.00000   3.253E-01   0.000E+00   6.747E-01
  31  5.75092046   0.692   0.75657   3.64221   6.28546  -0.89291   0.00000   2.473E-01   0.000E+00   7.527E-01
  32  5.76301162   0.692   0.73777   3.64267   6.29557  -0.86259   0.00000   1.781E-01   0.000E+00   8.219E-01
  33  5.77477525   0.692   0.71910   3.64314   6.30571  -0.83229   0.00000   1.214E-01   0.000E+00   8.786E-01
  34  5.78622863   0.692   0.70059   3.64355   6.31558  -0.80265   0.00000   7.936E-02   0.000E+00   9.206E-01
  35  5.79738771   0.692   0.68272   3.64394   6.32519  -0.77393   0.00000   5.044E-02   0.000E+00   9.496E-01
  36  5.80826722   0.692   0.66548   3.64429   6.33432  -0.74654   0.00000   3.169E-02   0.000E+00   9.683E-01
  37  5.81888083   0.692   0.64896   3.64459   6.34301  -0.72047   0.00000   1.950E-02   0.000E+00   9.805E-01
  38  5.82924124   0.692   0.63320   3.64487   6.35128  -0.69566   0.00000   1.172E-02   0.000E+00   9.883E-01
  39  5.83936024   0.692   0.61810   3.64511   6.35914  -0.67203   0.00000   7.104E-03   0.000E+00   9.929E-01
  40  5.84924883   0.692   0.60359   3.64531   6.36666  -0.64946   0.00000   4.242E-03   0.000E+00   9.958E-01
