 # M = 0.50 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.93850377   0.692   0.39171   3.59093   6.07358  -0.93775   0.00000   8.910E-01   0.000E+00   1.090E-01
   2  5.07477859   0.692   0.38336   3.59087   6.07747  -0.92604   0.00000   8.857E-01   0.000E+00   1.143E-01
   3  5.17835089   0.692   0.37562   3.59081   6.08109  -0.91518   0.00000   8.874E-01   0.000E+00   1.126E-01
   4  5.26191755   0.692   0.36816   3.59076   6.08457  -0.90472   0.00000   8.925E-01   0.000E+00   1.075E-01
   5  5.33196989   0.692   0.36133   3.59070   6.08774  -0.89517   0.00000   8.963E-01   0.000E+00   1.038E-01
   6  5.39227651   0.692   0.35478   3.59065   6.09079  -0.88601   0.00000   8.997E-01   0.000E+00   1.006E-01
   7  5.44522084   0.692   0.34823   3.59060   6.09383  -0.87686   0.00000   9.030E-01   0.000E+00   9.750E-02
   8  5.49240648   0.692   0.34193   3.59054   6.09674  -0.86811   0.00000   9.023E-01   0.000E+00   9.790E-02
   9  5.53496416   0.692   0.33563   3.59047   6.09966  -0.85936   0.00000   9.017E-01   0.000E+00   9.829E-02
  10  5.57372117   0.692   0.32933   3.59041   6.10257  -0.85060   0.00000   9.010E-01   0.000E+00   9.868E-02
  11  5.60930105   0.692   0.32284   3.59035   6.10557  -0.84158   0.00000   8.980E-01   0.000E+00   1.018E-01
  12  5.64218546   0.692   0.31634   3.59029   6.10858  -0.83254   0.00000   8.948E-01   0.000E+00   1.051E-01
  13  5.67275420   0.692   0.30984   3.59022   6.11159  -0.82350   0.00000   8.917E-01   0.000E+00   1.083E-01
  14  5.70131207   0.692   0.30281   3.59014   6.11481  -0.81382   0.00000   8.864E-01   0.000E+00   1.136E-01
  15  5.72810736   0.692   0.29563   3.59004   6.11810  -0.80397   0.00000   8.806E-01   0.000E+00   1.194E-01
  16  5.75334505   0.692   0.28846   3.58995   6.12138  -0.79411   0.00000   8.747E-01   0.000E+00   1.253E-01
  17  5.77719634   0.692   0.28055   3.58985   6.12499  -0.78325   0.00000   8.656E-01   0.000E+00   1.344E-01
  18  5.79980563   0.692   0.27235   3.58975   6.12875  -0.77196   0.00000   8.552E-01   0.000E+00   1.448E-01
  19  5.82129591   0.692   0.26414   3.58965   6.13250  -0.76067   0.00000   8.448E-01   0.000E+00   1.552E-01
  20  5.84177273   0.692   0.25457   3.58950   6.13685  -0.74761   0.00000   8.285E-01   0.000E+00   1.715E-01
  21  5.86132739   0.692   0.24489   3.58936   6.14125  -0.73439   0.00000   8.117E-01   0.000E+00   1.883E-01
  22  5.88003938   0.692   0.23433   3.58920   6.14603  -0.72000   0.00000   7.899E-01   0.000E+00   2.101E-01
  23  5.89797835   0.692   0.22285   3.58902   6.15124  -0.70435   0.00000   7.628E-01   0.000E+00   2.372E-01
  24  5.91520562   0.692   0.21048   3.58882   6.15684  -0.68753   0.00000   7.304E-01   0.000E+00   2.696E-01
  25  5.93177553   0.692   0.19688   3.58859   6.16298  -0.66909   0.00000   6.908E-01   0.000E+00   3.092E-01
  26  5.94773640   0.692   0.18176   3.58832   6.16976  -0.64872   0.00000   6.403E-01   0.000E+00   3.597E-01
  27  5.96313143   0.692   0.16548   3.58801   6.17704  -0.62686   0.00000   5.813E-01   0.000E+00   4.187E-01
  28  5.97799936   0.692   0.14755   3.58766   6.18506  -0.60277   0.00000   5.099E-01   0.000E+00   4.901E-01
  29  5.99237509   0.692   0.12782   3.58724   6.19382  -0.57643   0.00000   4.290E-01   0.000E+00   5.710E-01
  30  6.00629018   0.692   0.10685   3.58679   6.20311  -0.54850   0.00000   3.427E-01   0.000E+00   6.573E-01
  31  6.01977322   0.692   0.08490   3.58629   6.21282  -0.51937   0.00000   2.583E-01   0.000E+00   7.417E-01
  32  6.03285024   0.692   0.06237   3.58575   6.22271  -0.48967   0.00000   1.830E-01   0.000E+00   8.170E-01
  33  6.04554499   0.692   0.03984   3.58518   6.23255  -0.46013   0.00000   1.228E-01   0.000E+00   8.772E-01
  34  6.05787917   0.692   0.01781   3.58460   6.24220  -0.43125   0.00000   7.831E-02   0.000E+00   9.217E-01
  35  6.06987271   0.692  -0.00351   3.58402   6.25144  -0.40349   0.00000   4.825E-02   0.000E+00   9.518E-01
  36  6.08154391   0.692  -0.02385   3.58343   6.26020  -0.37713   0.00000   3.016E-02   0.000E+00   9.698E-01
  37  6.09290966   0.692  -0.04316   3.58287   6.26849  -0.35221   0.00000   2.080E-02   0.000E+00   9.792E-01
  38  6.10398552   0.692  -0.06149   3.58232   6.27633  -0.32864   0.00000   1.380E-02   0.000E+00   9.862E-01
  39  6.11478593   0.692  -0.07897   3.58178   6.28376  -0.30630   0.00000   9.143E-03   0.000E+00   9.909E-01
  40  6.12532425   0.692  -0.09550   3.58127   6.29081  -0.28510   0.00000   6.501E-03   0.000E+00   9.935E-01
  41  6.13561289   0.692  -0.11143   3.58074   6.29753  -0.26489   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  6.17311007   0.692  -0.16569   3.57896   6.32047  -0.19587   0.00000   1.000E-03   0.000E+00   9.990E-01
