 # M = 0.40 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.03353981   0.692   0.15173   3.56884   6.05430  -0.80612   0.00000   9.120E-01   0.000E+00   8.810E-02
   2  5.17850328   0.692   0.14327   3.56866   6.05802  -0.79495   0.00000   8.941E-01   0.000E+00   1.059E-01
   3  5.28699942   0.692   0.13519   3.56849   6.06157  -0.78427   0.00000   8.913E-01   0.000E+00   1.087E-01
   4  5.37373651   0.692   0.12721   3.56833   6.06507  -0.77375   0.00000   8.929E-01   0.000E+00   1.071E-01
   5  5.44600097   0.692   0.12005   3.56818   6.06821  -0.76431   0.00000   8.960E-01   0.000E+00   1.040E-01
   6  5.50793887   0.692   0.11296   3.56803   6.07132  -0.75497   0.00000   8.991E-01   0.000E+00   1.009E-01
   7  5.56213587   0.692   0.10597   3.56788   6.07438  -0.74576   0.00000   9.007E-01   0.000E+00   9.930E-02
   8  5.61031367   0.692   0.09912   3.56773   6.07738  -0.73675   0.00000   9.000E-01   0.000E+00   1.000E-01
   9  5.65367663   0.692   0.09227   3.56758   6.08038  -0.72775   0.00000   8.993E-01   0.000E+00   1.007E-01
  10  5.69310028   0.692   0.08526   3.56742   6.08344  -0.71855   0.00000   8.970E-01   0.000E+00   1.030E-01
  11  5.72924113   0.692   0.07814   3.56726   6.08654  -0.70922   0.00000   8.935E-01   0.000E+00   1.065E-01
  12  5.76260412   0.692   0.07103   3.56710   6.08964  -0.69990   0.00000   8.901E-01   0.000E+00   1.099E-01
  13  5.79358596   0.692   0.06346   3.56692   6.09293  -0.68999   0.00000   8.844E-01   0.000E+00   1.156E-01
  14  5.82250403   0.692   0.05567   3.56674   6.09632  -0.67980   0.00000   8.777E-01   0.000E+00   1.223E-01
  15  5.84961616   0.692   0.04788   3.56655   6.09971  -0.66961   0.00000   8.709E-01   0.000E+00   1.291E-01
  16  5.87513474   0.692   0.03915   3.56634   6.10350  -0.65822   0.00000   8.602E-01   0.000E+00   1.398E-01
  17  5.89923673   0.692   0.03027   3.56613   6.10735  -0.64665   0.00000   8.489E-01   0.000E+00   1.511E-01
  18  5.92207118   0.692   0.02095   3.56590   6.11139  -0.63452   0.00000   8.357E-01   0.000E+00   1.643E-01
  19  5.94376476   0.692   0.01058   3.56563   6.11586  -0.62108   0.00000   8.179E-01   0.000E+00   1.821E-01
  20  5.96442608   0.692   0.00012   3.56536   6.12037  -0.60753   0.00000   7.997E-01   0.000E+00   2.003E-01
  21  5.98414892   0.692  -0.01206   3.56504   6.12562  -0.59175   0.00000   7.722E-01   0.000E+00   2.278E-01
  22  6.00301486   0.692  -0.02450   3.56471   6.13098  -0.57565   0.00000   7.433E-01   0.000E+00   2.567E-01
  23  6.02109526   0.692  -0.03879   3.56433   6.13714  -0.55716   0.00000   7.031E-01   0.000E+00   2.969E-01
  24  6.03845293   0.692  -0.05412   3.56391   6.14372  -0.53736   0.00000   6.554E-01   0.000E+00   3.446E-01
  25  6.05514343   0.692  -0.07076   3.56345   6.15085  -0.51590   0.00000   5.986E-01   0.000E+00   4.014E-01
  26  6.07121617   0.692  -0.08941   3.56291   6.15879  -0.49201   0.00000   5.286E-01   0.000E+00   4.714E-01
  27  6.08671524   0.692  -0.10964   3.56232   6.16742  -0.46609   0.00000   4.474E-01   0.000E+00   5.526E-01
  28  6.10168019   0.692  -0.13129   3.56166   6.17662  -0.43843   0.00000   3.612E-01   0.000E+00   6.388E-01
  29  6.11614660   0.692  -0.15413   3.56094   6.18627  -0.40941   0.00000   2.744E-01   0.000E+00   7.256E-01
  30  6.13014663   0.692  -0.17758   3.56019   6.19622  -0.37955   0.00000   1.957E-01   0.000E+00   8.043E-01
  31  6.14370941   0.692  -0.20112   3.55940   6.20613  -0.34979   0.00000   1.325E-01   0.000E+00   8.675E-01
  32  6.15686143   0.692  -0.22422   3.55862   6.21584  -0.32067   0.00000   8.506E-02   0.000E+00   9.149E-01
  33  6.16962683   0.692  -0.24651   3.55784   6.22519  -0.29264   0.00000   5.198E-02   0.000E+00   9.480E-01
  34  6.18202771   0.692  -0.26774   3.55708   6.23400  -0.26614   0.00000   3.448E-02   0.000E+00   9.655E-01
  35  6.19408430   0.692  -0.28778   3.55637   6.24231  -0.24114   0.00000   2.533E-02   0.000E+00   9.747E-01
  36  6.20581520   0.692  -0.30673   3.55567   6.25023  -0.21740   0.00000   1.875E-02   0.000E+00   9.813E-01
  37  6.21723755   0.692  -0.32463   3.55503   6.25768  -0.19498   0.00000   1.306E-02   0.000E+00   9.869E-01
  38  6.22836717   0.692  -0.34154   3.55444   6.26473  -0.17377   0.00000   9.332E-03   0.000E+00   9.907E-01
  39  6.23921868   0.692  -0.35759   3.55388   6.27142  -0.15360   0.00000   6.773E-03   0.000E+00   9.932E-01
  40  6.24980564   0.692  -0.37286   3.55335   6.27781  -0.13435   0.00000   4.557E-03   0.000E+00   9.954E-01
  41  6.26014065   0.692  -0.38739   3.55288   6.28393  -0.11592   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  6.29160388   0.692  -0.42900   3.55160   6.30163  -0.06261   0.00000   1.000E-03   0.000E+00   9.990E-01
  43  6.32094088   0.692  -0.46523   3.55060   6.31728  -0.01544   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.34842091   0.692  -0.49721   3.54981   6.33128   0.02674   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.37426513   0.692  -0.52573   3.54917   6.34390   0.06477   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.39865740   0.692  -0.55168   3.54864   6.35549   0.09970   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.42175222   0.692  -0.57542   3.54819   6.36616   0.13191   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.44368067   0.692  -0.59716   3.54782   6.37600   0.16159   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.46455493   0.692  -0.61734   3.54749   6.38519   0.18933   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.48447171   0.692  -0.63620   3.54721   6.39382   0.21533   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.50351502   0.692  -0.65386   3.54697   6.40194   0.23981   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.52175826   0.692  -0.67052   3.54674   6.40960   0.26298   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.53926596   0.692  -0.68624   3.54654   6.41689   0.28495   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.55609513   0.692  -0.70099   3.54637   6.42373   0.30561   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.57229642   0.692  -0.71505   3.54621   6.43026   0.32534   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.58791500   0.692  -0.72851   3.54607   6.43654   0.34429   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.60299133   0.692  -0.74139   3.54594   6.44256   0.36249   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.61756180   0.692  -0.75354   3.54582   6.44825   0.37968   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.63165926   0.692  -0.76533   3.54572   6.45379   0.39640   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.64531346   0.692  -0.77662   3.54562   6.45910   0.41244   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.65855143   0.692  -0.78741   3.54553   6.46417   0.42780   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.67139779   0.692  -0.79798   3.54544   6.46915   0.44285   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.68387505   0.692  -0.80793   3.54536   6.47385   0.45705   0.00000   0.000E+00   0.000E+00   1.000E+00
