 # M = 3.60 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.39563918   0.692   2.04946   3.66628   6.23506  -2.12550   0.00000   6.820E-01   0.000E+00   3.180E-01
   2  4.46601411   0.692   2.04200   3.66702   6.24020  -2.11009   0.00000   7.260E-01   0.000E+00   2.740E-01
   3  4.52655952   0.692   2.03526   3.66769   6.24482  -2.09623   0.00000   7.595E-01   0.000E+00   2.405E-01
   4  4.57968774   0.692   2.02931   3.66826   6.24888  -2.08407   0.00000   7.813E-01   0.000E+00   2.187E-01
   5  4.62701935   0.692   2.02376   3.66879   6.25266  -2.07277   0.00000   7.974E-01   0.000E+00   2.026E-01
   6  4.66969571   0.692   2.01868   3.66926   6.25610  -2.06245   0.00000   8.068E-01   0.000E+00   1.932E-01
   7  4.70855112   0.692   2.01359   3.66973   6.25954  -2.05214   0.00000   8.162E-01   0.000E+00   1.838E-01
   8  4.74421390   0.692   2.00882   3.67015   6.26272  -2.04259   0.00000   8.191E-01   0.000E+00   1.809E-01
   9  4.77716910   0.692   2.00407   3.67057   6.26589  -2.03311   0.00000   8.215E-01   0.000E+00   1.785E-01
  10  4.80779900   0.692   1.99933   3.67098   6.26905  -2.02363   0.00000   8.238E-01   0.000E+00   1.762E-01
  11  4.83641023   0.692   1.99455   3.67138   6.27218  -2.01425   0.00000   8.220E-01   0.000E+00   1.780E-01
  12  4.86325250   0.692   1.98977   3.67177   6.27530  -2.00487   0.00000   8.199E-01   0.000E+00   1.801E-01
  13  4.88853187   0.692   1.98499   3.67216   6.27843  -1.99549   0.00000   8.177E-01   0.000E+00   1.823E-01
  14  4.91242036   0.692   1.97999   3.67254   6.28166  -1.98581   0.00000   8.128E-01   0.000E+00   1.872E-01
  15  4.93506309   0.692   1.97487   3.67293   6.28495  -1.97596   0.00000   8.064E-01   0.000E+00   1.936E-01
  16  4.95658357   0.692   1.96974   3.67331   6.28824  -1.96612   0.00000   8.000E-01   0.000E+00   2.000E-01
  17  4.97708781   0.692   1.96441   3.67370   6.29164  -1.95592   0.00000   7.919E-01   0.000E+00   2.081E-01
  18  4.99666748   0.692   1.95873   3.67411   6.29524  -1.94514   0.00000   7.810E-01   0.000E+00   2.190E-01
  19  5.01540236   0.692   1.95304   3.67451   6.29884  -1.93437   0.00000   7.701E-01   0.000E+00   2.299E-01
  20  5.03336237   0.692   1.94716   3.67492   6.30256  -1.92323   0.00000   7.576E-01   0.000E+00   2.424E-01
  21  5.05060904   0.692   1.94071   3.67536   6.30661  -1.91110   0.00000   7.407E-01   0.000E+00   2.593E-01
  22  5.06719690   0.692   1.93426   3.67580   6.31066  -1.89896   0.00000   7.237E-01   0.000E+00   2.763E-01
  23  5.08317443   0.692   1.92742   3.67626   6.31495  -1.88613   0.00000   7.037E-01   0.000E+00   2.963E-01
  24  5.09858494   0.692   1.92005   3.67674   6.31955  -1.87233   0.00000   6.796E-01   0.000E+00   3.204E-01
  25  5.11346732   0.692   1.91269   3.67723   6.32415  -1.85854   0.00000   6.554E-01   0.000E+00   3.446E-01
  26  5.12785656   0.692   1.90440   3.67777   6.32931  -1.84310   0.00000   6.225E-01   0.000E+00   3.775E-01
  27  5.14178430   0.692   1.89600   3.67831   6.33452  -1.82748   0.00000   5.886E-01   0.000E+00   4.114E-01
  28  5.15527923   0.692   1.88696   3.67890   6.34015  -1.81061   0.00000   5.489E-01   0.000E+00   4.511E-01
  29  5.16836743   0.692   1.87761   3.67950   6.34597  -1.79317   0.00000   5.065E-01   0.000E+00   4.935E-01
  30  5.18107270   0.692   1.86761   3.68015   6.35220  -1.77454   0.00000   4.585E-01   0.000E+00   5.415E-01
