 # M = 0.45 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.97928814   0.692   0.28119   3.58121   6.06451  -0.87544   0.00000   9.010E-01   0.000E+00   9.940E-02
   2  5.11969761   0.692   0.27279   3.58110   6.06832  -0.86397   0.00000   8.900E-01   0.000E+00   1.101E-01
   3  5.22563226   0.692   0.26488   3.58099   6.07191  -0.85320   0.00000   8.893E-01   0.000E+00   1.107E-01
   4  5.31072740   0.692   0.25715   3.58088   6.07541  -0.84269   0.00000   8.924E-01   0.000E+00   1.076E-01
   5  5.38184964   0.692   0.25016   3.58078   6.07858  -0.83317   0.00000   8.955E-01   0.000E+00   1.045E-01
   6  5.44294703   0.692   0.24334   3.58069   6.08167  -0.82388   0.00000   8.986E-01   0.000E+00   1.013E-01
   7  5.49649964   0.692   0.23658   3.58059   6.08473  -0.81468   0.00000   9.009E-01   0.000E+00   9.898E-02
   8  5.54416770   0.692   0.22999   3.58048   6.08769  -0.80577   0.00000   9.006E-01   0.000E+00   9.936E-02
   9  5.58711735   0.692   0.22340   3.58038   6.09066  -0.79686   0.00000   9.002E-01   0.000E+00   9.973E-02
  10  5.62619913   0.692   0.21674   3.58027   6.09365  -0.78787   0.00000   8.991E-01   0.000E+00   1.009E-01
  11  5.66205250   0.692   0.20992   3.58016   6.09671  -0.77867   0.00000   8.958E-01   0.000E+00   1.042E-01
  12  5.69517037   0.692   0.20309   3.58004   6.09977  -0.76947   0.00000   8.925E-01   0.000E+00   1.075E-01
  13  5.72594074   0.692   0.19610   3.57993   6.10290  -0.76006   0.00000   8.884E-01   0.000E+00   1.116E-01
  14  5.75467449   0.692   0.18862   3.57979   6.10624  -0.75003   0.00000   8.819E-01   0.000E+00   1.181E-01
  15  5.78162456   0.692   0.18114   3.57965   6.10958  -0.74000   0.00000   8.754E-01   0.000E+00   1.246E-01
  16  5.80699951   0.692   0.17333   3.57951   6.11306  -0.72953   0.00000   8.676E-01   0.000E+00   1.324E-01
  17  5.83097335   0.692   0.16479   3.57934   6.11686  -0.71813   0.00000   8.572E-01   0.000E+00   1.428E-01
  18  5.85369273   0.692   0.15626   3.57918   6.12065  -0.70673   0.00000   8.467E-01   0.000E+00   1.533E-01
  19  5.87528244   0.692   0.14679   3.57899   6.12484  -0.69413   0.00000   8.317E-01   0.000E+00   1.683E-01
  20  5.89584952   0.692   0.13681   3.57879   6.12925  -0.68086   0.00000   8.142E-01   0.000E+00   1.858E-01
  21  5.91548647   0.692   0.12628   3.57857   6.13390  -0.66689   0.00000   7.940E-01   0.000E+00   2.060E-01
  22  5.93427380   0.692   0.11449   3.57831   6.13910  -0.65128   0.00000   7.675E-01   0.000E+00   2.325E-01
  23  5.95228199   0.692   0.10208   3.57803   6.14456  -0.63488   0.00000   7.372E-01   0.000E+00   2.628E-01
  24  5.96957310   0.692   0.08820   3.57772   6.15063  -0.61660   0.00000   6.977E-01   0.000E+00   3.023E-01
  25  5.98620206   0.692   0.07298   3.57735   6.15727  -0.59663   0.00000   6.486E-01   0.000E+00   3.514E-01
  26  6.00221771   0.692   0.05653   3.57694   6.16443  -0.57510   0.00000   5.907E-01   0.000E+00   4.093E-01
  27  6.01766369   0.692   0.03826   3.57648   6.17234  -0.55133   0.00000   5.206E-01   0.000E+00   4.794E-01
  28  6.03257914   0.692   0.01832   3.57595   6.18098  -0.52537   0.00000   4.394E-01   0.000E+00   5.606E-01
  29  6.04699930   0.692  -0.00301   3.57536   6.19020  -0.49767   0.00000   3.538E-01   0.000E+00   6.462E-01
  30  6.06095600   0.692  -0.02542   3.57473   6.19984  -0.46872   0.00000   2.683E-01   0.000E+00   7.317E-01
  31  6.07447811   0.692  -0.04842   3.57406   6.20969  -0.43912   0.00000   1.909E-01   0.000E+00   8.091E-01
  32  6.08759188   0.692  -0.07145   3.57337   6.21955  -0.40953   0.00000   1.286E-01   0.000E+00   8.714E-01
  33  6.10032125   0.692  -0.09399   3.57268   6.22913  -0.38073   0.00000   8.273E-02   0.000E+00   9.173E-01
  34  6.11268812   0.692  -0.11572   3.57200   6.23837  -0.35299   0.00000   5.079E-02   0.000E+00   9.492E-01
  35  6.12471256   0.692  -0.13642   3.57134   6.24715  -0.32661   0.00000   3.273E-02   0.000E+00   9.673E-01
  36  6.13641303   0.692  -0.15602   3.57071   6.25551  -0.30155   0.00000   2.353E-02   0.000E+00   9.765E-01
  37  6.14780652   0.692  -0.17455   3.57011   6.26341  -0.27787   0.00000   1.623E-02   0.000E+00   9.838E-01
  38  6.15890873   0.692  -0.19213   3.56954   6.27083  -0.25553   0.00000   1.113E-02   0.000E+00   9.889E-01
  39  6.16973420   0.692  -0.20887   3.56898   6.27788  -0.23433   0.00000   7.947E-03   0.000E+00   9.921E-01
  40  6.18029636   0.692  -0.22472   3.56847   6.28458  -0.21417   0.00000   5.606E-03   0.000E+00   9.944E-01
  41  6.19060774   0.692  -0.23995   3.56796   6.29099  -0.19490   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  6.22719479   0.692  -0.29066   3.56627   6.31235  -0.13059   0.00000   1.000E-03   0.000E+00   9.990E-01
  43  6.26093763   0.692  -0.33435   3.56481   6.33076  -0.07514   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.29224675   0.692  -0.37244   3.56354   6.34683  -0.02678   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.32144972   0.692  -0.40616   3.56243   6.36109   0.01618   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.34881213   0.692  -0.43638   3.56145   6.37391   0.05483   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.37455230   0.692  -0.46388   3.56060   6.38565   0.09020   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.39885185   0.692  -0.48885   3.55985   6.39636   0.12244   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.42186355   0.692  -0.51180   3.55919   6.40626   0.15228   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.44371705   0.692  -0.53305   3.55860   6.41548   0.18009   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.46452337   0.692  -0.55281   3.55808   6.42410   0.20608   0.00000   0.000E+00   0.000E+00   1.000E+00
