 # M = 3.80 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.37047195   0.692   2.09149   3.66695   6.23806  -2.16063   0.00000   6.640E-01   0.000E+00   3.360E-01
   2  4.43905306   0.692   2.08400   3.66770   6.24322  -2.14515   0.00000   7.109E-01   0.000E+00   2.891E-01
   3  4.49826672   0.692   2.07728   3.66837   6.24785  -2.13129   0.00000   7.467E-01   0.000E+00   2.533E-01
   4  4.55036710   0.692   2.07137   3.66895   6.25190  -2.11914   0.00000   7.706E-01   0.000E+00   2.294E-01
   5  4.59688138   0.692   2.06589   3.66948   6.25563  -2.10795   0.00000   7.881E-01   0.000E+00   2.119E-01
   6  4.63889229   0.692   2.06089   3.66994   6.25903  -2.09777   0.00000   7.987E-01   0.000E+00   2.013E-01
   7  4.67719536   0.692   2.05588   3.67041   6.26242  -2.08760   0.00000   8.093E-01   0.000E+00   1.907E-01
   8  4.71239234   0.692   2.05122   3.67081   6.26552  -2.07831   0.00000   8.131E-01   0.000E+00   1.869E-01
   9  4.74494943   0.692   2.04659   3.67121   6.26860  -2.06909   0.00000   8.163E-01   0.000E+00   1.837E-01
  10  4.77523515   0.692   2.04195   3.67161   6.27168  -2.05986   0.00000   8.196E-01   0.000E+00   1.804E-01
  11  4.80354586   0.692   2.03734   3.67199   6.27469  -2.05083   0.00000   8.187E-01   0.000E+00   1.813E-01
  12  4.83012346   0.692   2.03273   3.67236   6.27770  -2.04182   0.00000   8.172E-01   0.000E+00   1.828E-01
  13  4.85516795   0.692   2.02813   3.67273   6.28070  -2.03281   0.00000   8.157E-01   0.000E+00   1.843E-01
