 # M = 3.20 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.45322123   0.692   1.95745   3.66477   6.22851  -2.04827   0.00000   7.210E-01   0.000E+00   2.790E-01
   2  4.52408849   0.692   1.95032   3.66544   6.23333  -2.03381   0.00000   7.566E-01   0.000E+00   2.434E-01
   3  4.58499773   0.692   1.94368   3.66605   6.23781  -2.02039   0.00000   7.850E-01   0.000E+00   2.150E-01
   4  4.63840579   0.692   1.93788   3.66658   6.24170  -2.00875   0.00000   8.014E-01   0.000E+00   1.986E-01
   5  4.68595932   0.692   1.93225   3.66708   6.24547  -1.99744   0.00000   8.154E-01   0.000E+00   1.846E-01
   6  4.72881598   0.692   1.92721   3.66755   6.24886  -1.98726   0.00000   8.214E-01   0.000E+00   1.786E-01
   7  4.76782077   0.692   1.92217   3.66801   6.25225  -1.97709   0.00000   8.274E-01   0.000E+00   1.726E-01
   8  4.80360933   0.692   1.91724   3.66845   6.25555  -1.96723   0.00000   8.302E-01   0.000E+00   1.698E-01
   9  4.83667191   0.692   1.91239   3.66886   6.25876  -1.95759   0.00000   8.305E-01   0.000E+00   1.695E-01
  10  4.86739454   0.692   1.90753   3.66928   6.26198  -1.94796   0.00000   8.308E-01   0.000E+00   1.692E-01
  11  4.89608666   0.692   1.90261   3.66970   6.26522  -1.93824   0.00000   8.290E-01   0.000E+00   1.710E-01
  12  4.92300011   0.692   1.89762   3.67011   6.26849  -1.92845   0.00000   8.253E-01   0.000E+00   1.747E-01
  13  4.94834259   0.692   1.89263   3.67052   6.27175  -1.91866   0.00000   8.215E-01   0.000E+00   1.785E-01
  14  4.97228745   0.692   1.88749   3.67093   6.27510  -1.90864   0.00000   8.164E-01   0.000E+00   1.836E-01
  15  4.99498080   0.692   1.88204   3.67135   6.27860  -1.89813   0.00000   8.084E-01   0.000E+00   1.916E-01
  16  5.01654700   0.692   1.87660   3.67176   6.28211  -1.88762   0.00000   8.004E-01   0.000E+00   1.996E-01
  17  5.03709275   0.692   1.87102   3.67218   6.28569  -1.87689   0.00000   7.915E-01   0.000E+00   2.085E-01
  18  5.05671025   0.692   1.86487   3.67262   6.28960  -1.86519   0.00000   7.785E-01   0.000E+00   2.215E-01
  19  5.07547978   0.692   1.85871   3.67306   6.29350  -1.85350   0.00000   7.654E-01   0.000E+00   2.346E-01
  20  5.09347162   0.692   1.85230   3.67351   6.29755  -1.84136   0.00000   7.505E-01   0.000E+00   2.495E-01
  21  5.11074765   0.692   1.84522   3.67399   6.30199  -1.82807   0.00000   7.306E-01   0.000E+00   2.694E-01
  22  5.12736265   0.692   1.83813   3.67447   6.30643  -1.81477   0.00000   7.107E-01   0.000E+00   2.893E-01
  23  5.14336537   0.692   1.83035   3.67498   6.31128  -1.80024   0.00000   6.847E-01   0.000E+00   3.153E-01
  24  5.15879931   0.692   1.82220   3.67551   6.31634  -1.78506   0.00000   6.555E-01   0.000E+00   3.445E-01
  25  5.17370354   0.692   1.81365   3.67605   6.32164  -1.76916   0.00000   6.229E-01   0.000E+00   3.771E-01
  26  5.18811321   0.692   1.80438   3.67664   6.32738  -1.75198   0.00000   5.842E-01   0.000E+00   4.158E-01
  27  5.20206008   0.692   1.79474   3.67725   6.33334  -1.73413   0.00000   5.421E-01   0.000E+00   4.579E-01
  28  5.21557297   0.692   1.78442   3.67790   6.33973  -1.71501   0.00000   4.938E-01   0.000E+00   5.062E-01
  29  5.22867807   0.692   1.77353   3.67857   6.34643  -1.69494   0.00000   4.421E-01   0.000E+00   5.579E-01
  30  5.24139926   0.692   1.76221   3.67926   6.35338  -1.67413   0.00000   3.878E-01   0.000E+00   6.122E-01
  31  5.25375842   0.692   1.75026   3.68000   6.36079  -1.65201   0.00000   3.302E-01   0.000E+00   6.698E-01
  32  5.26577556   0.692   1.73807   3.68074   6.36832  -1.62949   0.00000   2.741E-01   0.000E+00   7.259E-01
  33  5.27746912   0.692   1.72561   3.68150   6.37598  -1.60656   0.00000   2.202E-01   0.000E+00   7.798E-01
  34  5.28885607   0.692   1.71296   3.68225   6.38374  -1.58334   0.00000   1.725E-01   0.000E+00   8.275E-01
  35  5.29995206   0.692   1.70037   3.68300   6.39152  -1.56012   0.00000   1.318E-01   0.000E+00   8.682E-01
  36  5.31077161   0.692   1.68792   3.68375   6.39911  -1.53698   0.00000   9.770E-02   0.000E+00   9.023E-01
