 # M = 1.10 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.91672997   0.692   1.09913   3.63824   6.15052  -1.37939   0.00000   8.740E-01   0.000E+00   1.260E-01
   2  4.98688882   0.692   1.09322   3.63844   6.15379  -1.36958   0.00000   8.810E-01   0.000E+00   1.190E-01
   3  5.04727431   0.692   1.08732   3.63864   6.15705  -1.35977   0.00000   8.879E-01   0.000E+00   1.121E-01
   4  5.10027941   0.692   1.08165   3.63884   6.16019  -1.35033   0.00000   8.927E-01   0.000E+00   1.073E-01
   5  5.14751328   0.692   1.07633   3.63904   6.16316  -1.34142   0.00000   8.943E-01   0.000E+00   1.057E-01
   6  5.19011020   0.692   1.07100   3.63923   6.16613  -1.33251   0.00000   8.958E-01   0.000E+00   1.042E-01
   7  5.22889974   0.692   1.06567   3.63942   6.16909  -1.32361   0.00000   8.965E-01   0.000E+00   1.035E-01
   8  5.26450704   0.692   1.06034   3.63960   6.17204  -1.31476   0.00000   8.948E-01   0.000E+00   1.052E-01
   9  5.29741486   0.692   1.05501   3.63979   6.17499  -1.30590   0.00000   8.930E-01   0.000E+00   1.070E-01
  10  5.32800383   0.692   1.04968   3.63997   6.17794  -1.29705   0.00000   8.913E-01   0.000E+00   1.087E-01
  11  5.35657935   0.692   1.04409   3.64017   6.18106  -1.28769   0.00000   8.876E-01   0.000E+00   1.124E-01
  12  5.38339018   0.692   1.03846   3.64038   6.18421  -1.27823   0.00000   8.835E-01   0.000E+00   1.165E-01
  13  5.40864166   0.692   1.03283   3.64058   6.18736  -1.26876   0.00000   8.795E-01   0.000E+00   1.205E-01
  14  5.43250525   0.692   1.02691   3.64080   6.19067  -1.25884   0.00000   8.739E-01   0.000E+00   1.261E-01
  15  5.45512561   0.692   1.02056   3.64103   6.19421  -1.24818   0.00000   8.658E-01   0.000E+00   1.342E-01
  16  5.47662588   0.692   1.01420   3.64127   6.19776  -1.23753   0.00000   8.577E-01   0.000E+00   1.423E-01
  17  5.49711177   0.692   1.00767   3.64151   6.20141  -1.22658   0.00000   8.488E-01   0.000E+00   1.512E-01
  18  5.51667471   0.692   1.00028   3.64178   6.20555  -1.21414   0.00000   8.355E-01   0.000E+00   1.645E-01
  19  5.53539428   0.692   0.99290   3.64206   6.20969  -1.20170   0.00000   8.222E-01   0.000E+00   1.778E-01
  20  5.55334020   0.692   0.98509   3.64236   6.21408  -1.18852   0.00000   8.064E-01   0.000E+00   1.936E-01
  21  5.57057390   0.692   0.97636   3.64270   6.21901  -1.17372   0.00000   7.851E-01   0.000E+00   2.149E-01
  22  5.58714975   0.692   0.96763   3.64305   6.22394  -1.15891   0.00000   7.637E-01   0.000E+00   2.363E-01
  23  5.60311613   0.692   0.95747   3.64345   6.22969  -1.14166   0.00000   7.321E-01   0.000E+00   2.679E-01
  24  5.61851629   0.692   0.94711   3.64387   6.23556  -1.12405   0.00000   6.989E-01   0.000E+00   3.011E-01
  25  5.63338900   0.692   0.93529   3.64434   6.24226  -1.10391   0.00000   6.535E-01   0.000E+00   3.465E-01
  26  5.64776920   0.692   0.92299   3.64485   6.24925  -1.08294   0.00000   6.039E-01   0.000E+00   3.961E-01
  27  5.66168847   0.692   0.90910   3.64541   6.25714  -1.05925   0.00000   5.413E-01   0.000E+00   4.587E-01
  28  5.67517545   0.692   0.89421   3.64601   6.26559  -1.03388   0.00000   4.711E-01   0.000E+00   5.289E-01
  29  5.68825617   0.692   0.87827   3.64663   6.27461  -1.00682   0.00000   3.946E-01   0.000E+00   6.054E-01
  30  5.70095440   0.692   0.86129   3.64726   6.28419  -0.97814   0.00000   3.149E-01   0.000E+00   6.851E-01
  31  5.71329188   0.692   0.84354   3.64788   6.29416  -0.94829   0.00000   2.387E-01   0.000E+00   7.613E-01
  32  5.72528853   0.692   0.82532   3.64848   6.30427  -0.91798   0.00000   1.709E-01   0.000E+00   8.291E-01
  33  5.73696268   0.692   0.80701   3.64903   6.31434  -0.88778   0.00000   1.165E-01   0.000E+00   8.835E-01
  34  5.74833122   0.692   0.78898   3.64954   6.32429  -0.85809   0.00000   7.673E-02   0.000E+00   9.233E-01
  35  5.75940974   0.692   0.77132   3.64997   6.33381  -0.82953   0.00000   4.794E-02   0.000E+00   9.521E-01
  36  5.77021267   0.692   0.75433   3.65036   6.34293  -0.80222   0.00000   2.939E-02   0.000E+00   9.706E-01
  37  5.78075339   0.692   0.73807   3.65071   6.35169  -0.77609   0.00000   1.817E-02   0.000E+00   9.818E-01
  38  5.79104432   0.692   0.72247   3.65101   6.35995  -0.75133   0.00000   1.132E-02   0.000E+00   9.887E-01
  39  5.80109705   0.692   0.70754   3.65127   6.36780  -0.72777   0.00000   7.085E-03   0.000E+00   9.929E-01
  40  5.81092233   0.692   0.69322   3.65151   6.37530  -0.70527   0.00000   4.235E-03   0.000E+00   9.958E-01
  41  5.82053023   0.692   0.67941   3.65172   6.38249  -0.68369   0.00000   2.000E-03   0.000E+00   9.980E-01
  42  5.85275746   0.692   0.63564   3.65230   6.40513  -0.61577   0.00000   0.000E+00   0.000E+00   1.000E+00
  43  5.88275756   0.692   0.59720   3.65269   6.42480  -0.55672   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  5.91081854   0.692   0.56299   3.65296   6.44215  -0.50467   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.93717595   0.692   0.53222   3.65314   6.45764  -0.45820   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.96202483   0.692   0.50433   3.65325   6.47157  -0.41637   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.98552856   0.692   0.47872   3.65331   6.48431  -0.37816   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.00782533   0.692   0.45500   3.65334   6.49605  -0.34292   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.02903306   0.692   0.43310   3.65333   6.50683  -0.31055   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.04925320   0.692   0.41270   3.65332   6.51685  -0.28046   0.00000   0.000E+00   0.000E+00   1.000E+00
