 # M = 1.50 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.84036175   0.692   1.35669   3.65026   6.17805  -1.56140   0.00000   8.600E-01   0.000E+00   1.400E-01
   2  4.89951212   0.692   1.35155   3.65063   6.18128  -1.55169   0.00000   8.668E-01   0.000E+00   1.332E-01
   3  4.95156350   0.692   1.34640   3.65100   6.18451  -1.54198   0.00000   8.735E-01   0.000E+00   1.265E-01
   4  4.99803875   0.692   1.34138   3.65136   6.18766  -1.53252   0.00000   8.784E-01   0.000E+00   1.216E-01
   5  5.04001780   0.692   1.33660   3.65169   6.19064  -1.52357   0.00000   8.797E-01   0.000E+00   1.203E-01
   6  5.07829440   0.692   1.33182   3.65202   6.19363  -1.51462   0.00000   8.809E-01   0.000E+00   1.191E-01
   7  5.11346904   0.692   1.32703   3.65235   6.19661  -1.50567   0.00000   8.817E-01   0.000E+00   1.183E-01
   8  5.14600700   0.692   1.32217   3.65266   6.19959  -1.49671   0.00000   8.796E-01   0.000E+00   1.204E-01
   9  5.17627617   0.692   1.31730   3.65297   6.20258  -1.48774   0.00000   8.776E-01   0.000E+00   1.224E-01
  10  5.20457242   0.692   1.31244   3.65328   6.20556  -1.47878   0.00000   8.756E-01   0.000E+00   1.244E-01
  11  5.23113728   0.692   1.30726   3.65359   6.20870  -1.46936   0.00000   8.714E-01   0.000E+00   1.286E-01
  12  5.25617046   0.692   1.30196   3.65390   6.21190  -1.45977   0.00000   8.664E-01   0.000E+00   1.336E-01
  13  5.27983900   0.692   1.29667   3.65421   6.21509  -1.45017   0.00000   8.614E-01   0.000E+00   1.386E-01
  14  5.30228403   0.692   1.29114   3.65452   6.21841  -1.44021   0.00000   8.553E-01   0.000E+00   1.447E-01
  15  5.32362585   0.692   1.28510   3.65485   6.22200  -1.42944   0.00000   8.465E-01   0.000E+00   1.535E-01
  16  5.34396784   0.692   1.27906   3.65518   6.22559  -1.41867   0.00000   8.377E-01   0.000E+00   1.623E-01
  17  5.36339951   0.692   1.27289   3.65551   6.22926  -1.40767   0.00000   8.281E-01   0.000E+00   1.719E-01
  18  5.38199885   0.692   1.26581   3.65586   6.23341  -1.39519   0.00000   8.132E-01   0.000E+00   1.868E-01
  19  5.39983425   0.692   1.25873   3.65621   6.23757  -1.38271   0.00000   7.984E-01   0.000E+00   2.016E-01
  20  5.41696600   0.692   1.25124   3.65658   6.24195  -1.36957   0.00000   7.812E-01   0.000E+00   2.188E-01
  21  5.43344752   0.692   1.24281   3.65696   6.24684  -1.35491   0.00000   7.587E-01   0.000E+00   2.413E-01
  22  5.44932637   0.692   1.23437   3.65735   6.25173  -1.34024   0.00000   7.361E-01   0.000E+00   2.639E-01
  23  5.46464506   0.692   1.22459   3.65777   6.25734  -1.32338   0.00000   7.035E-01   0.000E+00   2.965E-01
  24  5.47944178   0.692   1.21460   3.65820   6.26308  -1.30618   0.00000   6.692E-01   0.000E+00   3.308E-01
  25  5.49375094   0.692   1.20334   3.65866   6.26951  -1.28687   0.00000   6.246E-01   0.000E+00   3.754E-01
  26  5.50760364   0.692   1.19170   3.65914   6.27615  -1.26695   0.00000   5.769E-01   0.000E+00   4.231E-01
  27  5.52102810   0.692   1.17853   3.65965   6.28363  -1.24453   0.00000   5.176E-01   0.000E+00   4.824E-01
  28  5.53405001   0.692   1.16470   3.66018   6.29146  -1.22105   0.00000   4.539E-01   0.000E+00   5.461E-01
  29  5.54669281   0.692   1.15005   3.66073   6.29973  -1.19624   0.00000   3.852E-01   0.000E+00   6.148E-01
  30  5.55897795   0.692   1.13454   3.66130   6.30854  -1.16994   0.00000   3.136E-01   0.000E+00   6.864E-01
  31  5.57092511   0.692   1.11845   3.66187   6.31758  -1.14285   0.00000   2.456E-01   0.000E+00   7.544E-01
  32  5.58255239   0.692   1.10212   3.66245   6.32673  -1.11543   0.00000   1.845E-01   0.000E+00   8.155E-01
  33  5.59387648   0.692   1.08578   3.66301   6.33589  -1.08798   0.00000   1.330E-01   0.000E+00   8.670E-01
  34  5.60491279   0.692   1.06966   3.66356   6.34495  -1.06091   0.00000   9.235E-02   0.000E+00   9.076E-01
  35  5.61567557   0.692   1.05392   3.66409   6.35377  -1.03454   0.00000   6.212E-02   0.000E+00   9.379E-01
  36  5.62617807   0.692   1.03863   3.66459   6.36226  -1.00904   0.00000   4.027E-02   0.000E+00   9.597E-01
  37  5.63643257   0.692   1.02389   3.66506   6.37047  -0.98446   0.00000   2.526E-02   0.000E+00   9.747E-01
  38  5.64645052   0.692   1.00993   3.66552   6.37824  -0.96114   0.00000   1.640E-02   0.000E+00   9.836E-01
  39  5.65624259   0.692   0.99647   3.66595   6.38570  -0.93879   0.00000   1.016E-02   0.000E+00   9.898E-01
  40  5.66581873   0.692   0.98352   3.66636   6.39287  -0.91729   0.00000   6.140E-03   0.000E+00   9.939E-01
  41  5.67518826   0.692   0.97105   3.66675   6.39978  -0.89656   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.70184572   0.692   0.93708   3.66776   6.41850  -0.84041   0.00000   1.066E-03   0.000E+00   9.989E-01
  43  5.72696111   0.692   0.90672   3.66863   6.43518  -0.79042   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  5.75070312   0.692   0.87917   3.66940   6.45028  -0.74514   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.77321422   0.692   0.85401   3.67007   6.46399  -0.70402   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.79461575   0.692   0.83073   3.67066   6.47664  -0.66609   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.81501199   0.692   0.80928   3.67119   6.48825  -0.63126   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.83449315   0.692   0.78931   3.67166   6.49904  -0.59891   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.85313784   0.692   0.77056   3.67208   6.50912  -0.56866   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.87101492   0.692   0.75295   3.67247   6.51858  -0.54029   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.88818513   0.692   0.73626   3.67281   6.52749  -0.51356   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.90470224   0.692   0.72049   3.67313   6.53592  -0.48827   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.92061412   0.692   0.70555   3.67343   6.54387  -0.46444   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.93596355   0.692   0.69139   3.67370   6.55125  -0.44173   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.95078895   0.692   0.67784   3.67395   6.55819  -0.41987   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.96512493   0.692   0.66480   3.67418   6.56475  -0.39873   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.97900276   0.692   0.65239   3.67439   6.57086  -0.37852   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.99245082   0.692   0.64054   3.67459   6.57660  -0.35906   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.00549494   0.692   0.62901   3.67478   6.58214  -0.34003   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.01815867   0.692   0.61809   3.67496   6.58728  -0.32188   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.03046357   0.692   0.60749   3.67512   6.59222  -0.30415   0.00000   0.000E+00   0.000E+00   1.000E+00
