 # M = 2.80 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.54216889   0.692   1.85073   3.66314   6.22219  -1.95634   0.00000   7.700E-01   0.000E+00   2.300E-01
   2  4.60967317   0.692   1.84406   3.66366   6.22649  -1.94343   0.00000   7.930E-01   0.000E+00   2.070E-01
   3  4.66808276   0.692   1.83755   3.66418   6.23071  -1.93078   0.00000   8.143E-01   0.000E+00   1.857E-01
   4  4.71955984   0.692   1.83205   3.66464   6.23433  -1.91993   0.00000   8.239E-01   0.000E+00   1.761E-01
   5  4.76557680   0.692   1.82654   3.66511   6.23795  -1.90907   0.00000   8.334E-01   0.000E+00   1.666E-01
   6  4.80718167   0.692   1.82135   3.66554   6.24135  -1.89888   0.00000   8.378E-01   0.000E+00   1.622E-01
   7  4.84514697   0.692   1.81627   3.66595   6.24467  -1.88894   0.00000   8.403E-01   0.000E+00   1.597E-01
   8  4.88005857   0.692   1.81119   3.66637   6.24799  -1.87900   0.00000   8.427E-01   0.000E+00   1.573E-01
   9  4.91237134   0.692   1.80615   3.66678   6.25128  -1.86914   0.00000   8.410E-01   0.000E+00   1.590E-01
  10  4.94244555   0.692   1.80112   3.66719   6.25456  -1.85928   0.00000   8.387E-01   0.000E+00   1.613E-01
  11  4.97057136   0.692   1.79608   3.66760   6.25785  -1.84942   0.00000   8.365E-01   0.000E+00   1.635E-01
  12  4.99698595   0.692   1.79080   3.66802   6.26128  -1.83913   0.00000   8.312E-01   0.000E+00   1.688E-01
  13  5.02188565   0.692   1.78545   3.66845   6.26475  -1.82872   0.00000   8.251E-01   0.000E+00   1.749E-01
  14  5.04543484   0.692   1.78010   3.66888   6.26823  -1.81831   0.00000   8.190E-01   0.000E+00   1.810E-01
  15  5.06777251   0.692   1.77433   3.66932   6.27194  -1.80718   0.00000   8.097E-01   0.000E+00   1.903E-01
  16  5.08901724   0.692   1.76834   3.66977   6.27577  -1.79569   0.00000   7.989E-01   0.000E+00   2.011E-01
  17  5.10927101   0.692   1.76236   3.67022   6.27960  -1.78420   0.00000   7.880E-01   0.000E+00   2.120E-01
  18  5.12862217   0.692   1.75572   3.67069   6.28381  -1.77159   0.00000   7.725E-01   0.000E+00   2.275E-01
  19  5.14714774   0.692   1.74884   3.67118   6.28816  -1.75856   0.00000   7.552E-01   0.000E+00   2.448E-01
  20  5.16491529   0.692   1.74189   3.67167   6.29256  -1.74540   0.00000   7.374E-01   0.000E+00   2.626E-01
  21  5.18198443   0.692   1.73390   3.67221   6.29755  -1.73044   0.00000   7.118E-01   0.000E+00   2.882E-01
  22  5.19840799   0.692   1.72591   3.67274   6.30254  -1.71548   0.00000   6.862E-01   0.000E+00   3.138E-01
  23  5.21423303   0.692   1.71702   3.67331   6.30806  -1.69897   0.00000   6.533E-01   0.000E+00   3.467E-01
  24  5.22950165   0.692   1.70778   3.67390   6.31377  -1.68184   0.00000   6.175E-01   0.000E+00   3.825E-01
  25  5.24425165   0.692   1.69768   3.67453   6.31998  -1.66324   0.00000   5.741E-01   0.000E+00   4.259E-01
  26  5.25851710   0.692   1.68718   3.67517   6.32643  -1.64392   0.00000   5.270E-01   0.000E+00   4.730E-01
  27  5.27232883   0.692   1.67565   3.67586   6.33347  -1.62281   0.00000   4.723E-01   0.000E+00   5.277E-01
  28  5.28571482   0.692   1.66370   3.67656   6.34077  -1.60097   0.00000   4.150E-01   0.000E+00   5.850E-01
  29  5.29870052   0.692   1.65111   3.67729   6.34846  -1.57798   0.00000   3.537E-01   0.000E+00   6.463E-01
  30  5.31130919   0.692   1.63798   3.67805   6.35646  -1.55402   0.00000   2.931E-01   0.000E+00   7.069E-01
  31  5.32356211   0.692   1.62453   3.67882   6.36462  -1.52959   0.00000   2.351E-01   0.000E+00   7.649E-01
  32  5.33547879   0.692   1.61086   3.67958   6.37288  -1.50483   0.00000   1.818E-01   0.000E+00   8.182E-01
  33  5.34707720   0.692   1.59719   3.68036   6.38120  -1.47997   0.00000   1.353E-01   0.000E+00   8.647E-01
  34  5.35837390   0.692   1.58364   3.68111   6.38944  -1.45538   0.00000   9.907E-02   0.000E+00   9.009E-01
  35  5.36938419   0.692   1.57039   3.68185   6.39745  -1.43138   0.00000   7.062E-02   0.000E+00   9.294E-01
  36  5.38012223   0.692   1.55745   3.68256   6.40528  -1.40797   0.00000   4.878E-02   0.000E+00   9.512E-01
  37  5.39060117   0.692   1.54485   3.68325   6.41280  -1.38507   0.00000   3.249E-02   0.000E+00   9.675E-01
  38  5.40083321   0.692   1.53268   3.68390   6.41967  -1.36257   0.00000   2.135E-02   0.000E+00   9.787E-01
  39  5.41082972   0.692   1.52107   3.68453   6.42585  -1.34035   0.00000   1.190E-02   0.000E+00   9.881E-01
  40  5.42060130   0.692   1.50982   3.68514   6.43181  -1.31875   0.00000   5.723E-03   0.000E+00   9.943E-01
  41  5.43015784   0.692   1.49889   3.68573   6.43761  -1.29780   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  5.44199852   0.692   1.48580   3.68643   6.44459  -1.27263   0.00000   1.364E-03   0.000E+00   9.986E-01
  43  5.45352491   0.692   1.47333   3.68709   6.45125  -1.24850   0.00000   1.000E-03   0.000E+00   9.990E-01
  44  5.46475329   0.692   1.46134   3.68772   6.45764  -1.22529   0.00000   6.451E-04   0.000E+00   9.994E-01
  45  5.47569866   0.692   1.44978   3.68832   6.46378  -1.20286   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.48637495   0.692   1.43884   3.68888   6.46958  -1.18147   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.49679507   0.692   1.42833   3.68943   6.47514  -1.16080   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.50697102   0.692   1.41810   3.68995   6.48054  -1.14065   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.51691399   0.692   1.40837   3.69043   6.48564  -1.12137   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.52663441   0.692   1.39894   3.69090   6.49058  -1.10260   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.53614202   0.692   1.38977   3.69135   6.49538  -1.08429   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.54544593   0.692   1.38106   3.69178   6.49992  -1.06674   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.55455470   0.692   1.37246   3.69219   6.50441  -1.04936   0.00000   0.000E+00   0.000E+00   1.000E+00
