 # M = 3.00 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.49557063   0.692   1.90596   3.66400   6.22547  -2.00390   0.00000   7.460E-01   0.000E+00   2.540E-01
   2  4.56616183   0.692   1.89892   3.66461   6.23012  -1.98996   0.00000   7.759E-01   0.000E+00   2.241E-01
   3  4.62686715   0.692   1.89227   3.66519   6.23453  -1.97676   0.00000   8.008E-01   0.000E+00   1.992E-01
   4  4.68011841   0.692   1.88653   3.66569   6.23835  -1.96532   0.00000   8.138E-01   0.000E+00   1.862E-01
   5  4.72754763   0.692   1.88083   3.66619   6.24214  -1.95395   0.00000   8.263E-01   0.000E+00   1.737E-01
   6  4.77030332   0.692   1.87568   3.66664   6.24555  -1.94372   0.00000   8.303E-01   0.000E+00   1.697E-01
   7  4.80922445   0.692   1.87054   3.66708   6.24896  -1.93349   0.00000   8.344E-01   0.000E+00   1.656E-01
   8  4.84494259   0.692   1.86544   3.66752   6.25234  -1.92338   0.00000   8.366E-01   0.000E+00   1.634E-01
   9  4.87794506   0.692   1.86042   3.66794   6.25564  -1.91347   0.00000   8.356E-01   0.000E+00   1.644E-01
  10  4.90861579   0.692   1.85540   3.66836   6.25895  -1.90356   0.00000   8.347E-01   0.000E+00   1.653E-01
  11  4.93726263   0.692   1.85031   3.66879   6.26229  -1.89353   0.00000   8.322E-01   0.000E+00   1.678E-01
  12  4.96413625   0.692   1.84507   3.66922   6.26572  -1.88327   0.00000   8.271E-01   0.000E+00   1.729E-01
  13  4.98944341   0.692   1.83983   3.66964   6.26914  -1.87301   0.00000   8.219E-01   0.000E+00   1.781E-01
  14  5.01335673   0.692   1.83445   3.67008   6.27264  -1.86252   0.00000   8.157E-01   0.000E+00   1.843E-01
  15  5.03602175   0.692   1.82865   3.67052   6.27636  -1.85134   0.00000   8.064E-01   0.000E+00   1.936E-01
  16  5.05756237   0.692   1.82285   3.67096   6.28009  -1.84016   0.00000   7.970E-01   0.000E+00   2.030E-01
  17  5.07808489   0.692   1.81684   3.67141   6.28394  -1.82863   0.00000   7.861E-01   0.000E+00   2.139E-01
  18  5.09768123   0.692   1.81022   3.67188   6.28813  -1.81606   0.00000   7.708E-01   0.000E+00   2.292E-01
  19  5.11643137   0.692   1.80360   3.67235   6.29233  -1.80349   0.00000   7.555E-01   0.000E+00   2.445E-01
  20  5.13440540   0.692   1.79645   3.67284   6.29683  -1.79001   0.00000   7.362E-01   0.000E+00   2.638E-01
  21  5.15166501   0.692   1.78879   3.67336   6.30162  -1.77566   0.00000   7.131E-01   0.000E+00   2.869E-01
  22  5.16826483   0.692   1.78103   3.67388   6.30647  -1.76114   0.00000   6.893E-01   0.000E+00   3.107E-01
  23  5.18425345   0.692   1.77221   3.67445   6.31195  -1.74472   0.00000   6.564E-01   0.000E+00   3.436E-01
  24  5.19967429   0.692   1.76338   3.67502   6.31743  -1.72831   0.00000   6.235E-01   0.000E+00   3.765E-01
  25  5.21456630   0.692   1.75338   3.67564   6.32359  -1.70986   0.00000   5.810E-01   0.000E+00   4.190E-01
  26  5.22896454   0.692   1.74322   3.67627   6.32985  -1.69112   0.00000   5.370E-01   0.000E+00   4.630E-01
  27  5.24290071   0.692   1.73206   3.67696   6.33672  -1.67054   0.00000   4.837E-01   0.000E+00   5.163E-01
  28  5.25640355   0.692   1.72045   3.67766   6.34384  -1.64921   0.00000   4.277E-01   0.000E+00   5.723E-01
  29  5.26949920   0.692   1.70827   3.67838   6.35128  -1.62693   0.00000   3.686E-01   0.000E+00   6.314E-01
  30  5.28221149   0.692   1.69549   3.67915   6.35916  -1.60340   0.00000   3.084E-01   0.000E+00   6.916E-01
  31  5.29456224   0.692   1.68240   3.67992   6.36718  -1.57943   0.00000   2.507E-01   0.000E+00   7.493E-01
  32  5.30657144   0.692   1.66908   3.68069   6.37530  -1.55510   0.00000   1.967E-01   0.000E+00   8.033E-01
  33  5.31825747   0.692   1.65567   3.68147   6.38350  -1.53057   0.00000   1.478E-01   0.000E+00   8.522E-01
  34  5.32963728   0.692   1.64236   3.68224   6.39164  -1.50626   0.00000   1.097E-01   0.000E+00   8.903E-01
  35  5.34072650   0.692   1.62929   3.68300   6.39963  -1.48239   0.00000   7.947E-02   0.000E+00   9.205E-01
  36  5.35153961   0.692   1.61652   3.68373   6.40718  -1.45876   0.00000   5.590E-02   0.000E+00   9.441E-01
  37  5.36209002   0.692   1.60406   3.68444   6.41412  -1.43511   0.00000   3.645E-02   0.000E+00   9.634E-01
  38  5.37239019   0.692   1.59200   3.68513   6.42016  -1.41087   0.00000   1.575E-02   0.000E+00   9.834E-01
  39  5.38245172   0.692   1.58050   3.68579   6.42605  -1.38778   0.00000   7.817E-03   0.000E+00   9.918E-01
  40  5.39228542   0.692   1.56939   3.68642   6.43180  -1.36550   0.00000   4.071E-03   0.000E+00   9.959E-01
  41  5.40190137   0.692   1.55863   3.68703   6.43741  -1.34392   0.00000   2.000E-03   0.000E+00   9.980E-01
  42  5.41256523   0.692   1.54708   3.68767   6.44347  -1.32075   0.00000   1.257E-03   0.000E+00   9.987E-01
  43  5.42297351   0.692   1.53598   3.68829   6.44933  -1.29839   0.00000   5.402E-04   0.000E+00   9.995E-01
  44  5.43313818   0.692   1.52525   3.68889   6.45500  -1.27674   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.44307037   0.692   1.51498   3.68945   6.46044  -1.25597   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.45278048   0.692   1.50515   3.68998   6.46565  -1.23598   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.46227823   0.692   1.49556   3.69050   6.47074  -1.21643   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.47157271   0.692   1.48642   3.69098   6.47557  -1.19773   0.00000   0.000E+00   0.000E+00   1.000E+00
