 # M = 5.00 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.17391060   0.692   2.30847   3.66917   6.23890  -2.33048   0.00000   2.420E-01   0.000E+00   7.450E-01
   2  4.37877640   0.692   2.26048   3.67404   6.26447  -2.19727   0.00000   2.789E-01   0.000E+00   7.061E-01
   3  4.51741769   0.692   2.22217   3.67743   6.28836  -2.08569   0.00000   2.651E-01   0.000E+00   7.179E-01
   4  4.62234640   0.692   2.18973   3.68042   6.31202  -1.98616   0.00000   2.255E-01   0.000E+00   7.571E-01
   5  4.70679235   0.692   2.16194   3.68324   6.33508  -1.89566   0.00000   1.873E-01   0.000E+00   7.935E-01
   6  4.77746095   0.692   2.13806   3.68592   6.35718  -1.81272   0.00000   1.579E-01   0.000E+00   8.229E-01
   7  4.83822348   0.692   2.11761   3.68849   6.37816  -1.73624   0.00000   1.364E-01   0.000E+00   8.460E-01
   8  4.89151874   0.692   2.10020   3.69094   6.39800  -1.66520   0.00000   1.196E-01   0.000E+00   8.658E-01
   9  4.93898284   0.692   2.08546   3.69329   6.41683  -1.59871   0.00000   1.054E-01   0.000E+00   8.822E-01
  10  4.98176687   0.692   2.07327   3.69553   6.43468  -1.53626   0.00000   9.413E-02   0.000E+00   8.959E-01
  11  5.02071149   0.692   2.06343   3.69766   6.45162  -1.47726   0.00000   8.373E-02   0.000E+00   9.079E-01
  12  5.05644941   0.692   2.05586   3.69970   6.46778  -1.42123   0.00000   7.441E-02   0.000E+00   9.192E-01
  13  5.08946876   0.692   2.05055   3.70167   6.48326  -1.36777   0.00000   6.708E-02   0.000E+00   9.282E-01
  14  5.12015406   0.692   2.04762   3.70361   6.49814  -1.31653   0.00000   6.167E-02   0.000E+00   9.367E-01
  15  5.14881362   0.692   2.04723   3.70555   6.51248  -1.26714   0.00000   5.726E-02   0.000E+00   9.439E-01
  16  5.17569842   0.692   2.04947   3.70757   6.52636  -1.21931   0.00000   5.500E-02   0.000E+00   9.498E-01
  17  5.20101551   0.692   2.05446   3.70970   6.53986  -1.17283   0.00000   5.400E-02   0.000E+00   9.555E-01
  18  5.22493768   0.692   2.06205   3.71200   6.55306  -1.12744   0.00000   5.559E-02   0.000E+00   9.606E-01
  19  5.24761067   0.692   2.07198   3.71457   6.56603  -1.08292   0.00000   5.938E-02   0.000E+00   9.652E-01
  20  5.26915847   0.692   2.08354   3.71755   6.57884  -1.03908   0.00000   6.578E-02   0.000E+00   9.689E-01
  21  5.28968752   0.692   2.09528   3.72090   6.59151  -0.99575   0.00000   7.667E-02   0.000E+00   9.717E-01
  22  5.30928980   0.692   2.10523   3.72420   6.60403  -0.95289   0.00000   9.157E-02   0.000E+00   9.736E-01
  23  5.32804540   0.692   2.11340   3.72717   6.61637  -0.91052   0.00000   1.122E-01   0.000E+00   9.760E-01
  24  5.34602442   0.692   2.12089   3.72999   6.62854  -0.86867   0.00000   1.408E-01   0.000E+00   9.780E-01
  25  5.36328865   0.692   2.12807   3.73287   6.64051  -0.82729   0.00000   1.778E-01   0.000E+00   9.800E-01
  26  5.37989274   0.692   2.13497   3.73590   6.65233  -0.78629   0.00000   2.259E-01   0.000E+00   9.820E-01
  27  5.39588532   0.692   2.14173   3.73912   6.66400  -0.74565   0.00000   2.875E-01   0.000E+00   9.833E-01
  28  5.41130984   0.692   2.14863   3.74248   6.67556  -0.70533   0.00000   3.676E-01   0.000E+00   9.850E-01
  29  5.42620528   0.692   2.15593   3.74597   6.68699  -0.66530   0.00000   4.684E-01   0.000E+00   9.862E-01
  30  5.44060673   0.692   2.16382   3.74961   6.69835  -0.62552   0.00000   5.968E-01   0.000E+00   9.879E-01
  31  5.45454591   0.692   2.17243   3.75344   6.70963  -0.58594   0.00000   7.582E-01   0.000E+00   9.889E-01
  32  5.46805158   0.692   2.18194   3.75749   6.72094  -0.54633   0.00000   9.606E-01   0.000E+00   9.900E-01
  33  5.48114988   0.692   2.19272   3.76194   6.73255  -0.50585   0.00000   1.223E+00   0.000E+00   9.910E-01
  34  5.49386468   0.692   2.20508   3.76717   6.74473  -0.46360   0.00000   1.571E+00   0.000E+00   9.915E-01
  35  5.50621778   0.692   2.21840   3.77341   6.75708  -0.42088   0.00000   2.009E+00   0.000E+00   9.928E-01
  36  5.51822922   0.692   2.23275   3.78066   6.76955  -0.37799   0.00000   2.570E+00   0.000E+00   9.932E-01
  37  5.52991737   0.692   2.24825   3.78870   6.78216  -0.33483   0.00000   3.287E+00   0.000E+00   9.940E-01
  38  5.54129918   0.692   2.26484   3.79748   6.79494  -0.29134   0.00000   4.183E+00   0.000E+00   9.940E-01
  39  5.55239031   0.692   2.28265   3.80684   6.80793  -0.24744   0.00000   5.339E+00   0.000E+00   9.950E-01
  40  5.56320522   0.692   2.30160   3.81656   6.82118  -0.20309   0.00000   6.810E+00   0.000E+00   9.950E-01
  41  5.57375735   0.692   2.32158   3.82655   6.83468  -0.15826   0.00000   8.654E+00   0.000E+00   9.960E-01
  42  5.57452414   0.692   2.32313   3.82731   6.83569  -0.15492   0.00000   8.824E+00   0.000E+00   9.960E-01
  43  5.57528957   0.692   2.32468   3.82806   6.83671  -0.15158   0.00000   8.993E+00   0.000E+00   9.960E-01
  44  5.57605366   0.692   2.32622   3.82882   6.83772  -0.14825   0.00000   9.163E+00   0.000E+00   9.960E-01
  45  5.57681640   0.692   2.32777   3.82958   6.83873  -0.14491   0.00000   9.332E+00   0.000E+00   9.960E-01
  46  5.57757781   0.692   2.32932   3.83034   6.83975  -0.14157   0.00000   9.502E+00   0.000E+00   9.960E-01
  47  5.57833789   0.692   2.33087   3.83109   6.84076  -0.13823   0.00000   9.671E+00   0.000E+00   9.960E-01
