 # M = 0.30 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.17600125   0.692  -0.18259   3.53430   6.02982  -0.63624   0.00000   9.410E-01   0.000E+00   5.880E-02
   2  5.34043345   0.692  -0.19127   3.53407   6.03351  -0.62513   0.00000   8.985E-01   0.000E+00   1.015E-01
   3  5.45942314   0.692  -0.20014   3.53387   6.03736  -0.61359   0.00000   8.919E-01   0.000E+00   1.081E-01
   4  5.55272422   0.692  -0.20871   3.53367   6.04107  -0.60245   0.00000   8.901E-01   0.000E+00   1.099E-01
   5  5.62948273   0.692  -0.21668   3.53349   6.04451  -0.59208   0.00000   8.932E-01   0.000E+00   1.068E-01
   6  5.69469069   0.692  -0.22463   3.53330   6.04795  -0.58174   0.00000   8.959E-01   0.000E+00   1.041E-01
   7  5.75137393   0.692  -0.23231   3.53314   6.05129  -0.57168   0.00000   8.951E-01   0.000E+00   1.049E-01
   8  5.80150583   0.692  -0.23999   3.53297   6.05464  -0.56162   0.00000   8.943E-01   0.000E+00   1.057E-01
   9  5.84644510   0.692  -0.24779   3.53280   6.05805  -0.55136   0.00000   8.915E-01   0.000E+00   1.085E-01
  10  5.88716718   0.692  -0.25569   3.53264   6.06150  -0.54097   0.00000   8.873E-01   0.000E+00   1.127E-01
  11  5.92439611   0.692  -0.26358   3.53247   6.06496  -0.53059   0.00000   8.830E-01   0.000E+00   1.170E-01
  12  5.95868412   0.692  -0.27209   3.53231   6.06870  -0.51932   0.00000   8.756E-01   0.000E+00   1.244E-01
  13  5.99046202   0.692  -0.28061   3.53214   6.07245  -0.50804   0.00000   8.681E-01   0.000E+00   1.319E-01
  14  6.02007239   0.692  -0.28959   3.53197   6.07642  -0.49611   0.00000   8.586E-01   0.000E+00   1.414E-01
  15  6.04779213   0.692  -0.29912   3.53180   6.08064  -0.48341   0.00000   8.466E-01   0.000E+00   1.534E-01
  16  6.07384826   0.692  -0.30879   3.53162   6.08493  -0.47049   0.00000   8.340E-01   0.000E+00   1.660E-01
  17  6.09842920   0.692  -0.31972   3.53143   6.08979  -0.45586   0.00000   8.154E-01   0.000E+00   1.846E-01
  18  6.12169308   0.692  -0.33065   3.53124   6.09466  -0.44120   0.00000   7.967E-01   0.000E+00   2.033E-01
  19  6.14377388   0.692  -0.34328   3.53104   6.10032  -0.42416   0.00000   7.684E-01   0.000E+00   2.316E-01
  20  6.16478614   0.692  -0.35626   3.53083   6.10615  -0.40664   0.00000   7.377E-01   0.000E+00   2.623E-01
  21  6.18482852   0.692  -0.37085   3.53061   6.11271  -0.38688   0.00000   6.967E-01   0.000E+00   3.033E-01
  22  6.20398662   0.692  -0.38667   3.53038   6.11984  -0.36541   0.00000   6.471E-01   0.000E+00   3.529E-01
  23  6.22233518   0.692  -0.40376   3.53014   6.12757  -0.34214   0.00000   5.882E-01   0.000E+00   4.118E-01
  24  6.23993985   0.692  -0.42241   3.52989   6.13605  -0.31661   0.00000   5.171E-01   0.000E+00   4.829E-01
  25  6.25685861   0.692  -0.44285   3.52961   6.14534  -0.28864   0.00000   4.353E-01   0.000E+00   5.647E-01
  26  6.27314291   0.692  -0.46445   3.52936   6.15524  -0.25883   0.00000   3.477E-01   0.000E+00   6.523E-01
  27  6.28883861   0.692  -0.48707   3.52909   6.16560  -0.22764   0.00000   2.614E-01   0.000E+00   7.386E-01
  28  6.30398679   0.692  -0.51002   3.52883   6.17617  -0.19582   0.00000   1.853E-01   0.000E+00   8.147E-01
  29  6.31862436   0.692  -0.53281   3.52858   6.18674  -0.16405   0.00000   1.240E-01   0.000E+00   8.760E-01
  30  6.33278463   0.692  -0.55499   3.52836   6.19698  -0.13318   0.00000   7.847E-02   0.000E+00   9.215E-01
  31  6.34649774   0.692  -0.57625   3.52813   6.20692  -0.10337   0.00000   4.777E-02   0.000E+00   9.522E-01
  32  6.35979107   0.692  -0.59633   3.52794   6.21630  -0.07518   0.00000   3.419E-02   0.000E+00   9.658E-01
  33  6.37268956   0.692  -0.61519   3.52777   6.22507  -0.04875   0.00000   2.818E-02   0.000E+00   9.718E-01
  34  6.38521599   0.692  -0.63296   3.52762   6.23335  -0.02378   0.00000   2.252E-02   0.000E+00   9.775E-01
  35  6.39739123   0.692  -0.64977   3.52749   6.24119  -0.00012   0.00000   1.763E-02   0.000E+00   9.824E-01
  36  6.40923442   0.692  -0.66572   3.52736   6.24865   0.02240   0.00000   1.371E-02   0.000E+00   9.863E-01
  37  6.42076321   0.692  -0.68091   3.52725   6.25577   0.04391   0.00000   1.061E-02   0.000E+00   9.894E-01
  38  6.43199385   0.692  -0.69531   3.52716   6.26254   0.06436   0.00000   8.305E-03   0.000E+00   9.917E-01
  39  6.44294138   0.692  -0.70896   3.52708   6.26896   0.08375   0.00000   6.126E-03   0.000E+00   9.939E-01
