 # M = 0.35 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.09904211   0.692  -0.00164   3.55355   6.04348  -0.72549   0.00000   9.280E-01   0.000E+00   7.170E-02
   2  5.24875274   0.692  -0.01000   3.55333   6.04704  -0.71476   0.00000   8.993E-01   0.000E+00   1.007E-01
   3  5.35987484   0.692  -0.01840   3.55308   6.05059  -0.70410   0.00000   8.931E-01   0.000E+00   1.069E-01
   4  5.44827884   0.692  -0.02677   3.55283   6.05412  -0.69349   0.00000   8.921E-01   0.000E+00   1.079E-01
   5  5.52169542   0.692  -0.03441   3.55260   6.05733  -0.68383   0.00000   8.942E-01   0.000E+00   1.058E-01
   6  5.58447724   0.692  -0.04205   3.55238   6.06055  -0.67416   0.00000   8.963E-01   0.000E+00   1.037E-01
   7  5.63931903   0.692  -0.04961   3.55215   6.06372  -0.66462   0.00000   8.960E-01   0.000E+00   1.040E-01
   8  5.68800554   0.692  -0.05712   3.55192   6.06687  -0.65515   0.00000   8.945E-01   0.000E+00   1.055E-01
   9  5.73178008   0.692  -0.06464   3.55169   6.07003  -0.64566   0.00000   8.928E-01   0.000E+00   1.072E-01
  10  5.77154360   0.692  -0.07255   3.55143   6.07332  -0.63577   0.00000   8.883E-01   0.000E+00   1.117E-01
  11  5.80796983   0.692  -0.08046   3.55117   6.07662  -0.62587   0.00000   8.838E-01   0.000E+00   1.162E-01
  12  5.84157585   0.692  -0.08867   3.55090   6.08003  -0.61559   0.00000   8.778E-01   0.000E+00   1.222E-01
  13  5.87276715   0.692  -0.09737   3.55062   6.08366  -0.60470   0.00000   8.695E-01   0.000E+00   1.305E-01
  14  5.90186760   0.692  -0.10606   3.55033   6.08728  -0.59380   0.00000   8.612E-01   0.000E+00   1.388E-01
  15  5.92913999   0.692  -0.11582   3.55000   6.09132  -0.58165   0.00000   8.485E-01   0.000E+00   1.515E-01
  16  5.95480047   0.692  -0.12576   3.54966   6.09542  -0.56929   0.00000   8.351E-01   0.000E+00   1.649E-01
  17  5.97902901   0.692  -0.13656   3.54929   6.09990  -0.55584   0.00000   8.175E-01   0.000E+00   1.825E-01
  18  6.00197701   0.692  -0.14806   3.54890   6.10466  -0.54150   0.00000   7.966E-01   0.000E+00   2.034E-01
  19  6.02377305   0.692  -0.16059   3.54847   6.10985  -0.52591   0.00000   7.699E-01   0.000E+00   2.301E-01
  20  6.04452729   0.692  -0.17400   3.54800   6.11540  -0.50924   0.00000   7.383E-01   0.000E+00   2.617E-01
  21  6.06433479   0.692  -0.18902   3.54750   6.12165  -0.49046   0.00000   6.966E-01   0.000E+00   3.034E-01
  22  6.08327816   0.692  -0.20511   3.54695   6.12835  -0.47034   0.00000   6.479E-01   0.000E+00   3.521E-01
  23  6.10142967   0.692  -0.22272   3.54635   6.13565  -0.44837   0.00000   5.892E-01   0.000E+00   4.108E-01
  24  6.11885287   0.692  -0.24211   3.54573   6.14379  -0.42386   0.00000   5.162E-01   0.000E+00   4.838E-01
  25  6.13560396   0.692  -0.26299   3.54506   6.15258  -0.39745   0.00000   4.358E-01   0.000E+00   5.642E-01
  26  6.15173286   0.692  -0.28508   3.54438   6.16191  -0.36936   0.00000   3.501E-01   0.000E+00   6.499E-01
  27  6.16728416   0.692  -0.30799   3.54371   6.17166  -0.34004   0.00000   2.662E-01   0.000E+00   7.338E-01
  28  6.18229779   0.692  -0.33116   3.54308   6.18165  -0.31002   0.00000   1.919E-01   0.000E+00   8.081E-01
  29  6.19680969   0.692  -0.35409   3.54249   6.19159  -0.28010   0.00000   1.319E-01   0.000E+00   8.681E-01
  30  6.21085232   0.692  -0.37634   3.54195   6.20132  -0.25083   0.00000   8.677E-02   0.000E+00   9.132E-01
  31  6.22445507   0.692  -0.39765   3.54146   6.21068  -0.22268   0.00000   5.466E-02   0.000E+00   9.453E-01
  32  6.23764468   0.692  -0.41778   3.54101   6.21958  -0.19591   0.00000   3.844E-02   0.000E+00   9.616E-01
  33  6.25044549   0.692  -0.43672   3.54062   6.22798  -0.17064   0.00000   3.064E-02   0.000E+00   9.694E-01
  34  6.26287977   0.692  -0.45455   3.54027   6.23592  -0.14673   0.00000   2.401E-02   0.000E+00   9.760E-01
  35  6.27496794   0.692  -0.47141   3.53996   6.24346  -0.12401   0.00000   1.820E-02   0.000E+00   9.818E-01
  36  6.28672873   0.692  -0.48740   3.53967   6.25068  -0.10232   0.00000   1.373E-02   0.000E+00   9.863E-01
  37  6.29817942   0.692  -0.50260   3.53941   6.25761  -0.08154   0.00000   1.062E-02   0.000E+00   9.894E-01
  38  6.30933594   0.692  -0.51705   3.53917   6.26413  -0.06186   0.00000   8.314E-03   0.000E+00   9.917E-01
  39  6.32021302   0.692  -0.53070   3.53896   6.27032  -0.04318   0.00000   6.129E-03   0.000E+00   9.939E-01
  40  6.33082433   0.692  -0.54382   3.53876   6.27629  -0.02519   0.00000   4.352E-03   0.000E+00   9.956E-01
  41  6.34118253   0.692  -0.55650   3.53858   6.28207  -0.00777   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  6.37026110   0.692  -0.59036   3.53813   6.29758   0.03901   0.00000   1.193E-03   0.000E+00   9.988E-01
  43  6.39751427   0.692  -0.62062   3.53776   6.31154   0.08110   0.00000   5.755E-04   0.000E+00   9.994E-01
  44  6.42315775   0.692  -0.64808   3.53746   6.32427   0.11953   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.44737112   0.692  -0.67298   3.53721   6.33586   0.15454   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.47030552   0.692  -0.69585   3.53701   6.34655   0.18681   0.00000   0.000E+00   0.000E+00   1.000E+00
