   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1  120.00000  0.00000000000E+00   6.01228   3.60832  14.15559 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99449  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0000000000
        2  120.00000  1.59310000000E-02   6.01212   3.60834  14.15548 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99450  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0000833746
        3  120.00000  3.37420000000E-02   6.01193   3.60835  14.15535 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99451  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0001765882
        4  120.00000  5.36550000000E-02   6.01172   3.60837  14.15521 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99453  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0002808026
        5  120.00000  7.59190000000E-02   6.01149   3.60839  14.15505 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99454  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0003973209
        6  120.00000  1.00811000000E-01   6.01122   3.60842  14.15487 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99456  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0005275928
        7  120.00000  1.28641000000E-01   6.01093   3.60844  14.15468 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99458  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0006732407
        8  120.00000  1.59756000000E-01   6.01061   3.60847  14.15446 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99460  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0008360806
        9  120.00000  1.94543000000E-01   6.01026   3.60850  14.15421 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99462  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0010181378
       10  120.00000  2.33436000000E-01   6.00986   3.60854  14.15394 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99464  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0012216837
       11  120.00000  2.76920000000E-01   6.00942   3.60859  14.15363 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99467  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0014492565
       12  120.00000  3.25536000000E-01   6.00893   3.60863  14.15329 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99469  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0017036876
       13  120.00000  3.79891000000E-01   6.00839   3.60869  14.15291 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99472  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0019881537
       14  120.00000  4.40662000000E-01   6.00778   3.60875  14.15249 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99475  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0023061978
       15  120.00000  5.08606000000E-01   6.00704   3.60880  14.15201 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99477  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0026617816
       16  120.00000  5.84569000000E-01   6.00629   3.60887  14.15149 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99480  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0030593328
       17  120.00000  6.69498000000E-01   6.00546   3.60896  14.15090 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99484  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0035038074
       18  120.00000  7.64452000000E-01   6.00453   3.60905  14.15025 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99487  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0040007477
       19  120.00000  8.70612000000E-01   6.00346   3.60915  14.14953 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99490  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0045563344
       20  120.00000  9.89302000000E-01   6.00231   3.60926  14.14872 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99493  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0051774967
       21  120.00000  1.12200200000E+00   6.00104   3.60940  14.14782 -30.00000   0.00000   0.00000  7.03980E-01  2.78970E-01  3.05700E-03  7.47900E-03     0.00000     0.00000     0.00000     0.00000     0.99496  7.04000E-01  2.79000E-01  3.05700E-03  8.24700E-04  7.47900E-03   1.0058719801
