 # M = 0.75 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.95991514   0.692   0.81623   3.61942   6.09173  -1.22877   0.00000   9.280E-01   0.000E+00   7.160E-02
   2  5.10034766   0.692   0.80840   3.61960   6.09586  -1.21636   0.00000   9.327E-01   0.000E+00   6.718E-02
   3  5.20629537   0.692   0.80143   3.61976   6.09953  -1.20532   0.00000   9.373E-01   0.000E+00   6.273E-02
   4  5.29139893   0.692   0.79480   3.61991   6.10302  -1.19485   0.00000   9.420E-01   0.000E+00   5.828E-02
   5  5.36252703   0.692   0.78914   3.62004   6.10601  -1.18585   0.00000   9.451E-01   0.000E+00   5.502E-02
   6  5.42362876   0.692   0.78374   3.62017   6.10887  -1.17726   0.00000   9.479E-01   0.000E+00   5.208E-02
   7  5.47718470   0.692   0.77835   3.62029   6.11173  -1.16868   0.00000   9.507E-01   0.000E+00   4.915E-02
   8  5.52485539   0.692   0.77333   3.62041   6.11437  -1.16073   0.00000   9.515E-01   0.000E+00   4.838E-02
   9  5.56780718   0.692   0.76835   3.62052   6.11699  -1.15287   0.00000   9.521E-01   0.000E+00   4.791E-02
  10  5.60689073   0.692   0.76338   3.62063   6.11961  -1.14500   0.00000   9.526E-01   0.000E+00   4.743E-02
  11  5.64274559   0.692   0.75839   3.62074   6.12224  -1.13711   0.00000   9.527E-01   0.000E+00   4.738E-02
  12  5.67586473   0.692   0.75334   3.62085   6.12490  -1.12913   0.00000   9.517E-01   0.000E+00   4.828E-02
  13  5.70663620   0.692   0.74829   3.62096   6.12755  -1.12116   0.00000   9.506E-01   0.000E+00   4.918E-02
  14  5.73537090   0.692   0.74324   3.62107   6.13021  -1.11318   0.00000   9.496E-01   0.000E+00   5.008E-02
  15  5.76232182   0.692   0.73798   3.62118   6.13297  -1.10488   0.00000   9.481E-01   0.000E+00   5.157E-02
  16  5.78769752   0.692   0.73242   3.62130   6.13589  -1.09612   0.00000   9.460E-01   0.000E+00   5.385E-02
  17  5.81167202   0.692   0.72687   3.62142   6.13880  -1.08736   0.00000   9.439E-01   0.000E+00   5.613E-02
  18  5.83439200   0.692   0.72131   3.62153   6.14172  -1.07860   0.00000   9.418E-01   0.000E+00   5.841E-02
  19  5.85598225   0.692   0.71518   3.62166   6.14493  -1.06895   0.00000   9.384E-01   0.000E+00   6.194E-02
  20  5.87654982   0.692   0.70868   3.62178   6.14833  -1.05874   0.00000   9.340E-01   0.000E+00   6.627E-02
  21  5.89618722   0.692   0.70218   3.62191   6.15173  -1.04853   0.00000   9.297E-01   0.000E+00   7.060E-02
  22  5.91497496   0.692   0.69546   3.62204   6.15524  -1.03798   0.00000   9.248E-01   0.000E+00   7.547E-02
  23  5.93298352   0.692   0.68749   3.62219   6.15939  -1.02552   0.00000   9.167E-01   0.000E+00   8.348E-02
  24  5.95027498   0.692   0.67952   3.62234   6.16354  -1.01306   0.00000   9.086E-01   0.000E+00   9.148E-02
  25  5.96690426   0.692   0.67118   3.62249   6.16788  -1.00000   0.00000   8.993E-01   0.000E+00   1.007E-01
  26  5.98292021   0.692   0.66116   3.62267   6.17309  -0.98436   0.00000   8.849E-01   0.000E+00   1.151E-01
  27  5.99836646   0.692   0.65114   3.62285   6.17830  -0.96871   0.00000   8.704E-01   0.000E+00   1.296E-01
  28  6.01328217   0.692   0.63898   3.62304   6.18458  -0.94987   0.00000   8.468E-01   0.000E+00   1.532E-01
  29  6.02770257   0.692   0.62616   3.62323   6.19118  -0.93005   0.00000   8.204E-01   0.000E+00   1.796E-01
  30  6.04165949   0.692   0.61054   3.62345   6.19920  -0.90595   0.00000   7.782E-01   0.000E+00   2.218E-01
  31  6.05518182   0.692   0.59318   3.62367   6.20810  -0.87922   0.00000   7.251E-01   0.000E+00   2.749E-01
