 # M = 0.50 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.93954336   0.692   0.43686   3.59116   6.05234  -1.00153   0.00000   9.570E-01   0.000E+00   4.330E-02
   2  5.14621251   0.692   0.42824   3.59113   6.05643  -0.98928   0.00000   9.370E-01   0.000E+00   6.313E-02
   3  5.28566899   0.692   0.41967   3.59108   6.06045  -0.97720   0.00000   9.370E-01   0.000E+00   6.330E-02
   4  5.39106227   0.692   0.41230   3.59105   6.06392  -0.96676   0.00000   9.409E-01   0.000E+00   5.941E-02
   5  5.47580834   0.692   0.40519   3.59101   6.06727  -0.95669   0.00000   9.446E-01   0.000E+00   5.569E-02
   6  5.54668680   0.692   0.39911   3.59098   6.07012  -0.94813   0.00000   9.476E-01   0.000E+00   5.265E-02
   7  5.60760432   0.692   0.39303   3.59094   6.07298  -0.93957   0.00000   9.505E-01   0.000E+00   4.962E-02
   8  5.66101873   0.692   0.38717   3.59090   6.07571  -0.93135   0.00000   9.522E-01   0.000E+00   4.787E-02
   9  5.70857730   0.692   0.38155   3.59086   6.07833  -0.92347   0.00000   9.525E-01   0.000E+00   4.742E-02
  10  5.75143805   0.692   0.37594   3.59082   6.08096  -0.91559   0.00000   9.528E-01   0.000E+00   4.696E-02
  11  5.79044622   0.692   0.37030   3.59078   6.08359  -0.90768   0.00000   9.528E-01   0.000E+00   4.681E-02
  12  5.82623764   0.692   0.36459   3.59074   6.08624  -0.89970   0.00000   9.520E-01   0.000E+00   4.779E-02
  13  5.85930265   0.692   0.35889   3.59069   6.08890  -0.89171   0.00000   9.511E-01   0.000E+00   4.878E-02
  14  5.89002739   0.692   0.35319   3.59065   6.09156  -0.88373   0.00000   9.503E-01   0.000E+00   4.976E-02
  15  5.91872134   0.692   0.34712   3.59059   6.09437  -0.87528   0.00000   9.485E-01   0.000E+00   5.165E-02
  16  5.94563640   0.692   0.34085   3.59053   6.09727  -0.86658   0.00000   9.462E-01   0.000E+00   5.401E-02
  17  5.97098032   0.692   0.33459   3.59046   6.10016  -0.85787   0.00000   9.439E-01   0.000E+00   5.638E-02
  18  5.99492644   0.692   0.32818   3.59040   6.10313  -0.84897   0.00000   9.413E-01   0.000E+00   5.906E-02
  19  6.01762094   0.692   0.32092   3.59033   6.10648  -0.83889   0.00000   9.366E-01   0.000E+00   6.354E-02
  20  6.03918818   0.692   0.31366   3.59026   6.10984  -0.82880   0.00000   9.319E-01   0.000E+00   6.802E-02
  21  6.05973486   0.692   0.30640   3.59018   6.11319  -0.81872   0.00000   9.272E-01   0.000E+00   7.250E-02
  22  6.07935323   0.692   0.29763   3.59007   6.11720  -0.80668   0.00000   9.194E-01   0.000E+00   8.029E-02
  23  6.09812354   0.692   0.28880   3.58996   6.12124  -0.79454   0.00000   9.114E-01   0.000E+00   8.824E-02
  24  6.11611609   0.692   0.27953   3.58984   6.12548  -0.78182   0.00000   9.022E-01   0.000E+00   9.754E-02
