 # M = 0.60 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.94566589   0.692   0.61477   3.60567   6.06997  -1.10381   0.00000   9.370E-01   0.000E+00   6.270E-02
   2  5.11892462   0.692   0.60623   3.60575   6.07423  -1.09100   0.00000   9.330E-01   0.000E+00   6.670E-02
   3  5.24244013   0.692   0.59860   3.60582   6.07804  -1.07957   0.00000   9.370E-01   0.000E+00   6.289E-02
   4  5.33849396   0.692   0.59159   3.60588   6.08153  -1.06908   0.00000   9.408E-01   0.000E+00   5.912E-02
   5  5.41710349   0.692   0.58520   3.60593   6.08471  -1.05954   0.00000   9.443E-01   0.000E+00   5.538E-02
   6  5.48364144   0.692   0.57905   3.60598   6.08776  -1.05036   0.00000   9.475E-01   0.000E+00   5.213E-02
   7  5.54132651   0.692   0.57360   3.60602   6.09046  -1.04225   0.00000   9.494E-01   0.000E+00   5.027E-02
   8  5.59224019   0.692   0.56816   3.60606   6.09316  -1.03413   0.00000   9.513E-01   0.000E+00   4.842E-02
   9  5.63780652   0.692   0.56274   3.60609   6.09584  -1.02606   0.00000   9.530E-01   0.000E+00   4.681E-02
  10  5.67904274   0.692   0.55755   3.60613   6.09841  -1.01835   0.00000   9.530E-01   0.000E+00   4.686E-02
  11  5.71670087   0.692   0.55237   3.60617   6.10098  -1.01063   0.00000   9.530E-01   0.000E+00   4.692E-02
  12  5.75135258   0.692   0.54718   3.60620   6.10355  -1.00291   0.00000   9.530E-01   0.000E+00   4.697E-02
  13  5.78344261   0.692   0.54189   3.60623   6.10616  -0.99506   0.00000   9.524E-01   0.000E+00   4.759E-02
  14  5.81332379   0.692   0.53647   3.60626   6.10883  -0.98703   0.00000   9.511E-01   0.000E+00   4.888E-02
  15  5.84128071   0.692   0.53105   3.60629   6.11150  -0.97901   0.00000   9.498E-01   0.000E+00   5.018E-02
  16  5.86754629   0.692   0.52563   3.60632   6.11417  -0.97099   0.00000   9.485E-01   0.000E+00   5.148E-02
  17  5.89231354   0.692   0.51980   3.60634   6.11704  -0.96240   0.00000   9.464E-01   0.000E+00   5.368E-02
  18  5.91574422   0.692   0.51370   3.60636   6.12002  -0.95342   0.00000   9.437E-01   0.000E+00   5.650E-02
  19  5.93797525   0.692   0.50760   3.60639   6.12301  -0.94445   0.00000   9.410E-01   0.000E+00   5.932E-02
  20  5.95912349   0.692   0.50150   3.60641   6.12600  -0.93548   0.00000   9.383E-01   0.000E+00   6.214E-02
  21  5.97928955   0.692   0.49436   3.60643   6.12949  -0.92500   0.00000   9.330E-01   0.000E+00   6.719E-02
  22  5.99856062   0.692   0.48711   3.60645   6.13303  -0.91436   0.00000   9.275E-01   0.000E+00   7.246E-02
  23  6.01701278   0.692   0.47987   3.60647   6.13657  -0.90373   0.00000   9.220E-01   0.000E+00   7.774E-02
  24  6.03471280   0.692   0.47152   3.60648   6.14062  -0.89155   0.00000   9.141E-01   0.000E+00   8.569E-02
  25  6.05171960   0.692   0.46252   3.60648   6.14498  -0.87846   0.00000   9.047E-01   0.000E+00   9.522E-02
  26  6.06808544   0.692   0.45352   3.60648   6.14934  -0.86537   0.00000   8.952E-01   0.000E+00   1.047E-01
  27  6.08385689   0.692   0.44243   3.60647   6.15468  -0.84930   0.00000   8.784E-01   0.000E+00   1.216E-01
  28  6.09907561   0.692   0.43101   3.60646   6.16018  -0.83278   0.00000   8.604E-01   0.000E+00   1.396E-01
  29  6.11377903   0.692   0.41760   3.60644   6.16663  -0.81340   0.00000   8.334E-01   0.000E+00   1.666E-01
  30  6.12800092   0.692   0.40308   3.60641   6.17361  -0.79246   0.00000   8.014E-01   0.000E+00   1.986E-01
  31  6.14177181   0.692   0.38511   3.60631   6.18215  -0.76680   0.00000   7.500E-01   0.000E+00   2.500E-01
  32  6.15511943   0.692   0.36460   3.60618   6.19184  -0.73765   0.00000   6.808E-01   0.000E+00   3.192E-01
  33  6.16806903   0.692   0.34035   3.60600   6.20324  -0.70340   0.00000   5.843E-01   0.000E+00   4.157E-01
  34  6.18064366   0.692   0.31188   3.60572   6.21654  -0.66346   0.00000   4.575E-01   0.000E+00   5.425E-01
  35  6.19286442   0.692   0.27935   3.60532   6.23157  -0.61832   0.00000   3.117E-01   0.000E+00   6.883E-01
  36  6.20475068   0.692   0.24420   3.60477   6.24769  -0.57004   0.00000   1.788E-01   0.000E+00   8.212E-01
  37  6.21632028   0.692   0.20882   3.60412   6.26373  -0.52193   0.00000   8.827E-02   0.000E+00   9.117E-01
  38  6.22758964   0.692   0.17510   3.60342   6.27884  -0.47662   0.00000   4.361E-02   0.000E+00   9.564E-01
  39  6.23857396   0.692   0.14365   3.60268   6.29273  -0.43487   0.00000   2.053E-02   0.000E+00   9.795E-01
  40  6.24928731   0.692   0.11467   3.60192   6.30540  -0.39685   0.00000   1.011E-02   0.000E+00   9.899E-01
  41  6.25974271   0.692   0.08770   3.60117   6.31708  -0.36171   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  6.28479633   0.692   0.02886   3.59937   6.34229  -0.28593   0.00000   8.847E-04   0.000E+00   9.991E-01
  43  6.30848315   0.692  -0.02089   3.59773   6.36339  -0.22252   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.33094461   0.692  -0.06397   3.59625   6.38155  -0.16790   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.35230128   0.692  -0.10168   3.59495   6.39742  -0.12018   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.37265676   0.692  -0.13522   3.59377   6.41152  -0.07776   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.39210075   0.692  -0.16546   3.59270   6.42422  -0.03957   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.41071137   0.692  -0.19311   3.59171   6.43584  -0.00465   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.42855715   0.692  -0.21825   3.59083   6.44642   0.02721   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.44569847   0.692  -0.24151   3.59002   6.45621   0.05666   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.46218884   0.692  -0.26312   3.58926   6.46532   0.08407   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.47807591   0.692  -0.28330   3.58856   6.47383   0.10967   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.49340225   0.692  -0.30219   3.58791   6.48180   0.13367   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.50820612   0.692  -0.31996   3.58729   6.48931   0.15628   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.52252195   0.692  -0.33671   3.58672   6.49640   0.17763   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.53638090   0.692  -0.35260   3.58618   6.50313   0.19789   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.54981124   0.692  -0.36772   3.58567   6.50954   0.21720   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.56283867   0.692  -0.38216   3.58518   6.51567   0.23564   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.57548668   0.692  -0.39573   3.58473   6.52144   0.25302   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.58777675   0.692  -0.40878   3.58430   6.52700   0.26976   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.59972856   0.692  -0.42141   3.58388   6.53239   0.28596   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.61136025   0.692  -0.43333   3.58350   6.53748   0.30129   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.62268852   0.692  -0.44485   3.58313   6.54241   0.31613   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.63372880   0.692  -0.45603   3.58278   6.54719   0.33053   0.00000   0.000E+00   0.000E+00   1.000E+00
