 # M = 2.00 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.94772427   0.692   1.60966   3.65628   6.18643  -1.78061   0.00000   9.300E-01   0.000E+00   7.000E-02
   2  5.00340638   0.692   1.60551   3.65655   6.18899  -1.77294   0.00000   9.326E-01   0.000E+00   6.742E-02
   3  5.05275383   0.692   1.60136   3.65681   6.19155  -1.76526   0.00000   9.353E-01   0.000E+00   6.484E-02
   4  5.09706184   0.692   1.59721   3.65708   6.19411  -1.75759   0.00000   9.379E-01   0.000E+00   6.225E-02
   5  5.13726498   0.692   1.59317   3.65734   6.19659  -1.75015   0.00000   9.390E-01   0.000E+00   6.116E-02
   6  5.17405976   0.692   1.58921   3.65758   6.19901  -1.74287   0.00000   9.390E-01   0.000E+00   6.108E-02
   7  5.20797919   0.692   1.58524   3.65783   6.20143  -1.73559   0.00000   9.390E-01   0.000E+00   6.101E-02
   8  5.23944028   0.692   1.58127   3.65807   6.20386  -1.72831   0.00000   9.390E-01   0.000E+00   6.093E-02
   9  5.26877541   0.692   1.57721   3.65833   6.20634  -1.72085   0.00000   9.382E-01   0.000E+00   6.174E-02
  10  5.29625381   0.692   1.57308   3.65858   6.20887  -1.71326   0.00000   9.368E-01   0.000E+00   6.321E-02
  11  5.32209658   0.692   1.56894   3.65884   6.21141  -1.70567   0.00000   9.353E-01   0.000E+00   6.468E-02
  12  5.34648757   0.692   1.56481   3.65909   6.21394  -1.69808   0.00000   9.339E-01   0.000E+00   6.615E-02
  13  5.36958123   0.692   1.56048   3.65936   6.21657  -1.69017   0.00000   9.319E-01   0.000E+00   6.821E-02
  14  5.39150864   0.692   1.55581   3.65963   6.21940  -1.68168   0.00000   9.286E-01   0.000E+00   7.139E-02
  15  5.41238195   0.692   1.55114   3.65991   6.22223  -1.67318   0.00000   9.254E-01   0.000E+00   7.456E-02
  16  5.43229788   0.692   1.54647   3.66018   6.22506  -1.66468   0.00000   9.222E-01   0.000E+00   7.774E-02
  17  5.45134040   0.692   1.54153   3.66047   6.22806  -1.65569   0.00000   9.181E-01   0.000E+00   8.178E-02
  18  5.46958292   0.692   1.53601   3.66080   6.23141  -1.64566   0.00000   9.123E-01   0.000E+00   8.766E-02
  19  5.48708996   0.692   1.53049   3.66113   6.23476  -1.63562   0.00000   9.064E-01   0.000E+00   9.354E-02
  20  5.50391852   0.692   1.52497   3.66145   6.23811  -1.62558   0.00000   9.006E-01   0.000E+00   9.942E-02
  21  5.52011924   0.692   1.51855   3.66183   6.24201  -1.61390   0.00000   8.913E-01   0.000E+00   1.087E-01
  22  5.53573729   0.692   1.51178   3.66223   6.24611  -1.60161   0.00000   8.807E-01   0.000E+00   1.193E-01
  23  5.55081313   0.692   1.50502   3.66263   6.25020  -1.58932   0.00000   8.702E-01   0.000E+00   1.298E-01
  24  5.56538314   0.692   1.49708   3.66309   6.25501  -1.57490   0.00000   8.542E-01   0.000E+00   1.458E-01
  25  5.57948017   0.692   1.48864   3.66358   6.26012  -1.55957   0.00000   8.360E-01   0.000E+00   1.640E-01
  26  5.59313397   0.692   1.47972   3.66410   6.26552  -1.54338   0.00000   8.148E-01   0.000E+00   1.852E-01
  27  5.60637156   0.692   1.46924   3.66472   6.27188  -1.52429   0.00000   7.835E-01   0.000E+00   2.165E-01
  28  5.61921756   0.692   1.45813   3.66536   6.27860  -1.50412   0.00000   7.478E-01   0.000E+00   2.522E-01
  29  5.63169449   0.692   1.44518   3.66609   6.28641  -1.48073   0.00000   6.987E-01   0.000E+00   3.013E-01
  30  5.64382294   0.692   1.43056   3.66690   6.29519  -1.45441   0.00000   6.354E-01   0.000E+00   3.646E-01
  31  5.65562188   0.692   1.41421   3.66780   6.30498  -1.42506   0.00000   5.575E-01   0.000E+00   4.425E-01
  32  5.66710871   0.692   1.39579   3.66878   6.31599  -1.39206   0.00000   4.634E-01   0.000E+00   5.366E-01
  33  5.67829954   0.692   1.37533   3.66983   6.32816  -1.35563   0.00000   3.582E-01   0.000E+00   6.418E-01
  34  5.68920924   0.692   1.35337   3.67091   6.34117  -1.31671   0.00000   2.540E-01   0.000E+00   7.460E-01
  35  5.69985158   0.692   1.33058   3.67199   6.35454  -1.27667   0.00000   1.638E-01   0.000E+00   8.362E-01
