 # M = 6.50 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.34863035   0.692   2.43022   3.68108   6.32050  -2.15155   0.00000   1.710E-01   0.000E+00   8.180E-01
   2  4.41970111   0.692   2.42721   3.68287   6.33358  -2.08049   0.00000   1.698E-01   0.000E+00   8.181E-01
   3  4.48076054   0.692   2.42742   3.68469   6.34744  -2.01495   0.00000   1.626E-01   0.000E+00   8.243E-01
   4  4.53428399   0.692   2.43103   3.68653   6.36193  -1.95332   0.00000   1.481E-01   0.000E+00   8.369E-01
   5  4.58192895   0.692   2.43841   3.68846   6.37694  -1.89457   0.00000   1.331E-01   0.000E+00   8.522E-01
   6  4.62485985   0.692   2.44982   3.69044   6.39233  -1.83805   0.00000   1.203E-01   0.000E+00   8.661E-01
   7  4.66392611   0.692   2.46584   3.69254   6.40803  -1.78327   0.00000   1.088E-01   0.000E+00   8.782E-01
   8  4.69976641   0.692   2.48692   3.69479   6.42398  -1.72985   0.00000   9.832E-02   0.000E+00   8.897E-01
   9  4.73287314   0.692   2.51324   3.69729   6.44024  -1.67742   0.00000   8.978E-02   0.000E+00   8.998E-01
  10  4.76363389   0.692   2.54313   3.70018   6.45684  -1.62556   0.00000   8.208E-02   0.000E+00   9.089E-01
  11  4.79235925   0.692   2.57250   3.70353   6.47373  -1.57403   0.00000   7.528E-02   0.000E+00   9.167E-01
  12  4.81930194   0.692   2.59634   3.70733   6.49079  -1.52278   0.00000   7.086E-02   0.000E+00   9.223E-01
  13  4.84467035   0.692   2.61333   3.71142   6.50782  -1.47197   0.00000   6.643E-02   0.000E+00   9.276E-01
  14  4.86863835   0.692   2.62505   3.71574   6.52455  -1.42184   0.00000   6.291E-02   0.000E+00   9.331E-01
