 # M = 1.80 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.93311870   0.692   1.53208   3.65373   6.17536  -1.72452   0.00000   9.280E-01   0.000E+00   7.170E-02
   2  4.99672698   0.692   1.52776   3.65401   6.17803  -1.71652   0.00000   9.318E-01   0.000E+00   6.801E-02
   3  5.05219809   0.692   1.52343   3.65430   6.18069  -1.70851   0.00000   9.356E-01   0.000E+00   6.432E-02
   4  5.10137979   0.692   1.51911   3.65458   6.18336  -1.70051   0.00000   9.394E-01   0.000E+00   6.064E-02
   5  5.14555416   0.692   1.51507   3.65484   6.18584  -1.69306   0.00000   9.404E-01   0.000E+00   5.961E-02
   6  5.18564726   0.692   1.51109   3.65509   6.18829  -1.68570   0.00000   9.410E-01   0.000E+00   5.904E-02
   7  5.22234986   0.692   1.50710   3.65535   6.19074  -1.67834   0.00000   9.415E-01   0.000E+00   5.847E-02
   8  5.25619095   0.692   1.50311   3.65560   6.19319  -1.67098   0.00000   9.420E-01   0.000E+00   5.790E-02
   9  5.28758463   0.692   1.49902   3.65585   6.19569  -1.66350   0.00000   9.410E-01   0.000E+00   5.888E-02
  10  5.31686115   0.692   1.49492   3.65610   6.19818  -1.65602   0.00000   9.401E-01   0.000E+00   5.986E-02
  11  5.34428811   0.692   1.49083   3.65635   6.20067  -1.64854   0.00000   9.391E-01   0.000E+00   6.084E-02
  12  5.37008540   0.692   1.48673   3.65660   6.20317  -1.64105   0.00000   9.382E-01   0.000E+00   6.182E-02
  13  5.39443585   0.692   1.48227   3.65686   6.20587  -1.63296   0.00000   9.360E-01   0.000E+00   6.408E-02
  14  5.41749318   0.692   1.47773   3.65712   6.20861  -1.62473   0.00000   9.336E-01   0.000E+00   6.663E-02
  15  5.43938783   0.692   1.47319   3.65739   6.21135  -1.61650   0.00000   9.311E-01   0.000E+00   6.917E-02
  16  5.46023146   0.692   1.46865   3.65766   6.21409  -1.60827   0.00000   9.287E-01   0.000E+00   7.171E-02
  17  5.48012036   0.692   1.46353   3.65795   6.21716  -1.59905   0.00000   9.245E-01   0.000E+00   7.590E-02
  18  5.49913817   0.692   1.45820   3.65824   6.22035  -1.58947   0.00000   9.196E-01   0.000E+00   8.070E-02
  19  5.51735801   0.692   1.45286   3.65854   6.22355  -1.57988   0.00000   9.148E-01   0.000E+00   8.550E-02
