 # M = 0.90 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.96367915   0.692   0.97319   3.62874   6.10955  -1.33094   0.00000   9.270E-01   0.000E+00   7.310E-02
   2  5.07924518   0.692   0.96635   3.62896   6.11329  -1.31970   0.00000   9.326E-01   0.000E+00   6.766E-02
   3  5.17043292   0.692   0.95997   3.62917   6.11679  -1.30920   0.00000   9.374E-01   0.000E+00   6.285E-02
   4  5.24575699   0.692   0.95431   3.62936   6.11989  -1.29989   0.00000   9.411E-01   0.000E+00   5.906E-02
   5  5.30992753   0.692   0.94866   3.62954   6.12299  -1.29058   0.00000   9.448E-01   0.000E+00   5.527E-02
   6  5.36582559   0.692   0.94369   3.62969   6.12568  -1.28249   0.00000   9.464E-01   0.000E+00   5.351E-02
   7  5.41534251   0.692   0.93876   3.62983   6.12836  -1.27447   0.00000   9.480E-01   0.000E+00   5.185E-02
   8  5.45978708   0.692   0.93384   3.62998   6.13103  -1.26644   0.00000   9.495E-01   0.000E+00   5.019E-02
   9  5.50010259   0.692   0.92903   3.63013   6.13365  -1.25858   0.00000   9.498E-01   0.000E+00   4.977E-02
  10  5.53699147   0.692   0.92429   3.63028   6.13623  -1.25081   0.00000   9.496E-01   0.000E+00   5.003E-02
  11  5.57099084   0.692   0.91955   3.63042   6.13882  -1.24304   0.00000   9.493E-01   0.000E+00   5.029E-02
  12  5.60252068   0.692   0.91482   3.63057   6.14140  -1.23527   0.00000   9.490E-01   0.000E+00   5.055E-02
  13  5.63191558   0.692   0.90981   3.63072   6.14411  -1.22714   0.00000   9.477E-01   0.000E+00   5.191E-02
  14  5.65944641   0.692   0.90475   3.63086   6.14684  -1.21893   0.00000   9.462E-01   0.000E+00   5.348E-02
  15  5.68533555   0.692   0.89968   3.63100   6.14957  -1.21073   0.00000   9.447E-01   0.000E+00   5.506E-02
  16  5.70976783   0.692   0.89462   3.63115   6.15230  -1.20252   0.00000   9.432E-01   0.000E+00   5.664E-02
  17  5.73289851   0.692   0.88897   3.63131   6.15536  -1.19333   0.00000   9.401E-01   0.000E+00   5.973E-02
  18  5.75485930   0.692   0.88324   3.63147   6.15846  -1.18403   0.00000   9.369E-01   0.000E+00   6.300E-02
