 # M = 0.20 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.33306162   0.692  -0.53335   3.50185   5.96899  -0.47841   0.00000   1.018E+00   0.000E+00  -1.840E-02
   2  5.65433500   0.692  -0.54307   3.50192   5.97372  -0.46418   0.00000   9.438E-01   0.000E+00   5.598E-02
   3  5.83696966   0.692  -0.55369   3.50201   5.97887  -0.44865   0.00000   9.428E-01   0.000E+00   5.693E-02
   4  5.96514350   0.692  -0.56272   3.50208   5.98326  -0.43542   0.00000   9.478E-01   0.000E+00   5.218E-02
   5  6.06398307   0.692  -0.57089   3.50214   5.98725  -0.42344   0.00000   9.524E-01   0.000E+00   4.774E-02
   6  6.14444593   0.692  -0.57803   3.50220   5.99072  -0.41297   0.00000   9.560E-01   0.000E+00   4.427E-02
   7  6.21230586   0.692  -0.58506   3.50226   5.99415  -0.40265   0.00000   9.591E-01   0.000E+00   4.120E-02
   8  6.27098140   0.692  -0.59150   3.50231   5.99729  -0.39319   0.00000   9.598E-01   0.000E+00   4.048E-02
   9  6.32266486   0.692  -0.59794   3.50236   6.00043  -0.38374   0.00000   9.605E-01   0.000E+00   3.977E-02
  10  6.36884664   0.692  -0.60437   3.50242   6.00357  -0.37428   0.00000   9.607E-01   0.000E+00   3.954E-02
  11  6.41058616   0.692  -0.61078   3.50247   6.00669  -0.36484   0.00000   9.597E-01   0.000E+00   4.025E-02
  12  6.44866354   0.692  -0.61718   3.50253   6.00982  -0.35540   0.00000   9.587E-01   0.000E+00   4.096E-02
  13  6.48366988   0.692  -0.62370   3.50258   6.01300  -0.34579   0.00000   9.575E-01   0.000E+00   4.197E-02
