 # M = 0.95 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.95556103   0.692   1.01852   3.63117   6.11479  -1.36138   0.00000   9.270E-01   0.000E+00   7.350E-02
   2  5.06701993   0.692   1.01183   3.63140   6.11847  -1.35035   0.00000   9.323E-01   0.000E+00   6.816E-02
   3  5.15563652   0.692   1.00550   3.63161   6.12194  -1.33991   0.00000   9.371E-01   0.000E+00   6.335E-02
   4  5.22919951   0.692   0.99997   3.63179   6.12498  -1.33078   0.00000   9.407E-01   0.000E+00   5.967E-02
   5  5.29208829   0.692   0.99444   3.63197   6.12802  -1.32166   0.00000   9.442E-01   0.000E+00   5.600E-02
   6  5.34701165   0.692   0.98942   3.63213   6.13076  -1.31343   0.00000   9.462E-01   0.000E+00   5.409E-02
   7  5.39576241   0.692   0.98454   3.63228   6.13342  -1.30545   0.00000   9.476E-01   0.000E+00   5.266E-02
   8  5.43958889   0.692   0.97966   3.63243   6.13608  -1.29747   0.00000   9.491E-01   0.000E+00   5.124E-02
   9  5.47939524   0.692   0.97484   3.63258   6.13871  -1.28956   0.00000   9.498E-01   0.000E+00   5.057E-02
  10  5.51585742   0.692   0.97009   3.63273   6.14130  -1.28175   0.00000   9.493E-01   0.000E+00   5.099E-02
  11  5.54949402   0.692   0.96535   3.63288   6.14390  -1.27395   0.00000   9.487E-01   0.000E+00   5.140E-02
  12  5.58071167   0.692   0.96061   3.63303   6.14650  -1.26614   0.00000   9.482E-01   0.000E+00   5.182E-02
  13  5.60983504   0.692   0.95566   3.63318   6.14919  -1.25805   0.00000   9.470E-01   0.000E+00   5.302E-02
