 # M = 0.70 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.94526577   0.692   0.75584   3.61550   6.08471  -1.19098   0.00000   9.300E-01   0.000E+00   6.990E-02
   2  5.09892475   0.692   0.74767   3.61566   6.08897  -1.17818   0.00000   9.326E-01   0.000E+00   6.731E-02
   3  5.21219733   0.692   0.74045   3.61580   6.09272  -1.16693   0.00000   9.369E-01   0.000E+00   6.302E-02
   4  5.30195420   0.692   0.73354   3.61592   6.09630  -1.15616   0.00000   9.414E-01   0.000E+00   5.855E-02
   5  5.37630038   0.692   0.72775   3.61603   6.09930  -1.14714   0.00000   9.448E-01   0.000E+00   5.524E-02
   6  5.43976029   0.692   0.72196   3.61614   6.10231  -1.13811   0.00000   9.483E-01   0.000E+00   5.194E-02
   7  5.49511859   0.692   0.71651   3.61624   6.10513  -1.12961   0.00000   9.504E-01   0.000E+00   4.975E-02
   8  5.54421161   0.692   0.71139   3.61634   6.10779  -1.12164   0.00000   9.513E-01   0.000E+00   4.867E-02
   9  5.58831445   0.692   0.70628   3.61643   6.11044  -1.11367   0.00000   9.522E-01   0.000E+00   4.758E-02
  10  5.62834862   0.692   0.70117   3.61653   6.11309  -1.10571   0.00000   9.529E-01   0.000E+00   4.665E-02
  11  5.66500183   0.692   0.69611   3.61661   6.11570  -1.09787   0.00000   9.524E-01   0.000E+00   4.715E-02
  12  5.69880093   0.692   0.69106   3.61670   6.11831  -1.09003   0.00000   9.519E-01   0.000E+00   4.764E-02
  13  5.73015847   0.692   0.68601   3.61679   6.12092  -1.08219   0.00000   9.514E-01   0.000E+00   4.814E-02
  14  5.75940357   0.692   0.68086   3.61687   6.12358  -1.07420   0.00000   9.505E-01   0.000E+00   4.898E-02
  15  5.78680295   0.692   0.67543   3.61696   6.12638  -1.06579   0.00000   9.487E-01   0.000E+00   5.078E-02
  16  5.81257584   0.692   0.67000   3.61705   6.12918  -1.05738   0.00000   9.469E-01   0.000E+00   5.259E-02
  17  5.83690455   0.692   0.66457   3.61714   6.13198  -1.04897   0.00000   9.451E-01   0.000E+00   5.439E-02
  18  5.85994239   0.692   0.65883   3.61724   6.13494  -1.04009   0.00000   9.427E-01   0.000E+00   5.687E-02
  19  5.88181946   0.692   0.65260   3.61734   6.13815  -1.03044   0.00000   9.394E-01   0.000E+00   6.041E-02
  20  5.90264716   0.692   0.64636   3.61744   6.14136  -1.02079   0.00000   9.361E-01   0.000E+00   6.396E-02
  21  5.92252155   0.692   0.64013   3.61754   6.14457  -1.01114   0.00000   9.327E-01   0.000E+00   6.751E-02
  22  5.94152610   0.692   0.63286   3.61764   6.14829  -0.99994   0.00000   9.268E-01   0.000E+00   7.341E-02
  23  5.95973377   0.692   0.62531   3.61775   6.15217  -0.98831   0.00000   9.201E-01   0.000E+00   7.998E-02
  24  5.97720871   0.692   0.61775   3.61786   6.15604  -0.97667   0.00000   9.134E-01   0.000E+00   8.655E-02
  25  5.99400761   0.692   0.60895   3.61797   6.16053  -0.96320   0.00000   9.033E-01   0.000E+00   9.659E-02
  26  6.01018084   0.692   0.59946   3.61809   6.16536  -0.94871   0.00000   8.914E-01   0.000E+00   1.086E-01
  27  6.02577334   0.692   0.58985   3.61821   6.17024  -0.93404   0.00000   8.790E-01   0.000E+00   1.210E-01
  28  6.04082537   0.692   0.57781   3.61835   6.17635  -0.91568   0.00000   8.569E-01   0.000E+00   1.431E-01
  29  6.05537314   0.692   0.56577   3.61849   6.18246  -0.89732   0.00000   8.347E-01   0.000E+00   1.653E-01
  30  6.06944936   0.692   0.55058   3.61864   6.19013  -0.87428   0.00000   7.969E-01   0.000E+00   2.031E-01
  31  6.08308362   0.692   0.53405   3.61878   6.19846  -0.84927   0.00000   7.511E-01   0.000E+00   2.489E-01
  32  6.09630285   0.692   0.51484   3.61892   6.20809  -0.82036   0.00000   6.890E-01   0.000E+00   3.110E-01
  33  6.10913157   0.692   0.49176   3.61907   6.21958  -0.78585   0.00000   5.962E-01   0.000E+00   4.038E-01
  34  6.12159218   0.692   0.46458   3.61915   6.23299  -0.74564   0.00000   4.735E-01   0.000E+00   5.265E-01
  35  6.13370522   0.692   0.43370   3.61918   6.24812  -0.70024   0.00000   3.306E-01   0.000E+00   6.694E-01
  36  6.14548957   0.692   0.40043   3.61914   6.26428  -0.65175   0.00000   1.960E-01   0.000E+00   8.040E-01
  37  6.15696258   0.692   0.36645   3.61897   6.28059  -0.60282   0.00000   9.916E-02   0.000E+00   9.008E-01
  38  6.16814028   0.692   0.33371   3.61870   6.29614  -0.55626   0.00000   4.574E-02   0.000E+00   9.543E-01
  39  6.17903751   0.692   0.30300   3.61837   6.31052  -0.51313   0.00000   2.097E-02   0.000E+00   9.790E-01
