 # M = 1.30 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.89372880   0.692   1.27610   3.64246   6.14234  -1.54660   0.00000   9.230E-01   0.000E+00   7.700E-02
   2  4.98976553   0.692   1.27028   3.64275   6.14574  -1.53637   0.00000   9.290E-01   0.000E+00   7.114E-02
   3  5.06836361   0.692   1.26445   3.64304   6.14914  -1.52615   0.00000   9.350E-01   0.000E+00   6.529E-02
   4  5.13489337   0.692   1.25966   3.64327   6.15193  -1.51778   0.00000   9.383E-01   0.000E+00   6.198E-02
   5  5.19257228   0.692   1.25486   3.64351   6.15472  -1.50940   0.00000   9.417E-01   0.000E+00   5.868E-02
   6  5.24348117   0.692   1.25007   3.64374   6.15751  -1.50103   0.00000   9.450E-01   0.000E+00   5.540E-02
   7  5.28904366   0.692   1.24573   3.64398   6.16008  -1.49330   0.00000   9.453E-01   0.000E+00   5.491E-02
   8  5.33027674   0.692   1.24140   3.64422   6.16266  -1.48557   0.00000   9.455E-01   0.000E+00   5.442E-02
   9  5.36793225   0.692   1.23706   3.64445   6.16523  -1.47783   0.00000   9.458E-01   0.000E+00   5.393E-02
  10  5.40258174   0.692   1.23271   3.64469   6.16782  -1.47005   0.00000   9.457E-01   0.000E+00   5.394E-02
  11  5.43466987   0.692   1.22832   3.64494   6.17045  -1.46216   0.00000   9.447E-01   0.000E+00   5.498E-02
  12  5.46454940   0.692   1.22393   3.64519   6.17308  -1.45427   0.00000   9.436E-01   0.000E+00   5.601E-02
  13  5.49250487   0.692   1.21954   3.64544   6.17571  -1.44638   0.00000   9.426E-01   0.000E+00   5.704E-02
  14  5.51876917   0.692   1.21502   3.64571   6.17844  -1.43818   0.00000   9.411E-01   0.000E+00   5.864E-02
  15  5.54353529   0.692   1.21025   3.64601   6.18134  -1.42946   0.00000   9.385E-01   0.000E+00   6.123E-02
  16  5.56696497   0.692   1.20548   3.64631   6.18425  -1.42073   0.00000   9.359E-01   0.000E+00   6.381E-02
  17  5.58919507   0.692   1.20071   3.64661   6.18715  -1.41200   0.00000   9.333E-01   0.000E+00   6.640E-02
  18  5.61034249   0.692   1.19554   3.64694   6.19031  -1.40252   0.00000   9.296E-01   0.000E+00   7.013E-02
  19  5.63050780   0.692   1.18998   3.64729   6.19373  -1.39227   0.00000   9.247E-01   0.000E+00   7.503E-02
  20  5.64977819   0.692   1.18442   3.64765   6.19714  -1.38202   0.00000   9.198E-01   0.000E+00   7.993E-02
  21  5.66822972   0.692   1.17884   3.64800   6.20056  -1.37176   0.00000   9.149E-01   0.000E+00   8.486E-02
  22  5.68592916   0.692   1.17205   3.64845   6.20474  -1.35921   0.00000   9.062E-01   0.000E+00   9.371E-02
  23  5.70293542   0.692   1.16527   3.64889   6.20892  -1.34665   0.00000   8.974E-01   0.000E+00   1.026E-01
  24  5.71930077   0.692   1.15840   3.64934   6.21315  -1.33396   0.00000   8.883E-01   0.000E+00   1.117E-01
  25  5.73507176   0.692   1.14981   3.64988   6.21840  -1.31822   0.00000   8.721E-01   0.000E+00   1.279E-01
  26  5.75029005   0.692   1.14123   3.65041   6.22364  -1.30248   0.00000   8.560E-01   0.000E+00   1.440E-01
  27  5.76499308   0.692   1.13114   3.65101   6.22974  -1.28417   0.00000   8.320E-01   0.000E+00   1.680E-01
  28  5.77921459   0.692   1.12018   3.65165   6.23635  -1.26434   0.00000   8.034E-01   0.000E+00   1.966E-01
  29  5.79298513   0.692   1.10705   3.65234   6.24410  -1.24108   0.00000   7.621E-01   0.000E+00   2.379E-01
  30  5.80633242   0.692   1.09242   3.65304   6.25264  -1.21545   0.00000   7.112E-01   0.000E+00   2.888E-01
  31  5.81928171   0.692   1.07505   3.65379   6.26261  -1.18550   0.00000   6.404E-01   0.000E+00   3.596E-01
  32  5.83185604   0.692   1.05462   3.65462   6.27422  -1.15067   0.00000   5.451E-01   0.000E+00   4.549E-01
  33  5.84407653   0.692   1.03112   3.65546   6.28740  -1.11114   0.00000   4.292E-01   0.000E+00   5.708E-01
  34  5.85596253   0.692   1.00482   3.65631   6.30202  -1.06736   0.00000   3.035E-01   0.000E+00   6.965E-01
  35  5.86753188   0.692   0.97698   3.65716   6.31737  -1.02138   0.00000   1.888E-01   0.000E+00   8.112E-01
  36  5.87880101   0.692   0.94884   3.65794   6.33279  -0.97520   0.00000   1.049E-01   0.000E+00   8.951E-01
  37  5.88978511   0.692   0.92153   3.65866   6.34770  -0.93061   0.00000   5.219E-02   0.000E+00   9.478E-01
  38  5.90049824   0.692   0.89583   3.65931   6.36161  -0.88891   0.00000   2.469E-02   0.000E+00   9.753E-01
  39  5.91095345   0.692   0.87185   3.65989   6.37453  -0.85015   0.00000   1.178E-02   0.000E+00   9.882E-01
  40  5.92116286   0.692   0.84943   3.66040   6.38655  -0.81409   0.00000   5.624E-03   0.000E+00   9.944E-01
  41  5.93113777   0.692   0.82860   3.66087   6.39773  -0.78055   0.00000   2.000E-03   0.000E+00   9.980E-01
  42  5.95049230   0.692   0.79079   3.66166   6.41790  -0.72008   0.00000   0.000E+00   0.000E+00   1.000E+00
  43  5.96902097   0.692   0.75725   3.66233   6.43570  -0.66665   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  5.98679137   0.692   0.72728   3.66288   6.45156  -0.61908   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.00386313   0.692   0.69990   3.66337   6.46600  -0.57577   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.02028913   0.692   0.67497   3.66377   6.47907  -0.53659   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.03611643   0.692   0.65188   3.66411   6.49113  -0.50039   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.05138715   0.692   0.63036   3.66440   6.50230  -0.46687   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.06613911   0.692   0.61039   3.66467   6.51268  -0.43571   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.08040639   0.692   0.59160   3.66488   6.52237  -0.40665   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.09421985   0.692   0.57401   3.66509   6.53145  -0.37943   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.10760745   0.692   0.55736   3.66525   6.53998  -0.35382   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.12059468   0.692   0.54159   3.66540   6.54805  -0.32961   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.13320478   0.692   0.52659   3.66553   6.55572  -0.30660   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.14545905   0.692   0.51224   3.66565   6.56302  -0.28463   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.15737701   0.692   0.49855   3.66573   6.56989  -0.26376   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.16897664   0.692   0.48557   3.66582   6.57627  -0.24380   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.18027449   0.692   0.47301   3.66589   6.58234  -0.22442   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.19128587   0.692   0.46093   3.66595   6.58806  -0.20573   0.00000   0.000E+00   0.000E+00   1.000E+00
