 # M = 3.20 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.67885290   0.692   1.97240   3.66345   6.21854  -2.07815   0.00000   9.010E-01   0.000E+00   9.950E-02
   2  4.74540703   0.692   1.96805   3.66384   6.22144  -2.06945   0.00000   9.079E-01   0.000E+00   9.234E-02
   3  4.80310424   0.692   1.96370   3.66422   6.22434  -2.06076   0.00000   9.149E-01   0.000E+00   8.517E-02
   4  4.85402739   0.692   1.95950   3.66460   6.22714  -2.05235   0.00000   9.205E-01   0.000E+00   7.937E-02
   5  4.89960129   0.692   1.95574   3.66495   6.22968  -2.04474   0.00000   9.225E-01   0.000E+00   7.735E-02
   6  4.94084371   0.692   1.95197   3.66529   6.23222  -2.03714   0.00000   9.244E-01   0.000E+00   7.533E-02
   7  4.97850701   0.692   1.94820   3.66563   6.23476  -2.02953   0.00000   9.264E-01   0.000E+00   7.332E-02
   8  5.01316310   0.692   1.94448   3.66597   6.23725  -2.02204   0.00000   9.268E-01   0.000E+00   7.301E-02
   9  5.04525689   0.692   1.94078   3.66631   6.23974  -2.01461   0.00000   9.266E-01   0.000E+00   7.345E-02
  10  5.07514133   0.692   1.93708   3.66664   6.24222  -2.00718   0.00000   9.263E-01   0.000E+00   7.390E-02
  11  5.10310110   0.692   1.93338   3.66698   6.24470  -1.99974   0.00000   9.261E-01   0.000E+00   7.434E-02
  12  5.12936919   0.692   1.92953   3.66733   6.24729  -1.99199   0.00000   9.245E-01   0.000E+00   7.593E-02
  13  5.15413868   0.692   1.92559   3.66769   6.24993  -1.98406   0.00000   9.220E-01   0.000E+00   7.818E-02
  14  5.17757137   0.692   1.92166   3.66804   6.25258  -1.97612   0.00000   9.196E-01   0.000E+00   8.043E-02
