 # M = 7.00 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.23031598   0.692   2.52870   3.68003   6.31001  -2.19203   0.00000   2.930E-01   0.000E+00   6.890E-01
   2  4.31601950   0.692   2.53430   3.68167   6.32303  -2.12340   0.00000   2.928E-01   0.000E+00   6.881E-01
   3  4.38756580   0.692   2.54437   3.68337   6.33720  -2.05896   0.00000   2.857E-01   0.000E+00   6.953E-01
   4  4.44897570   0.692   2.55940   3.68519   6.35231  -1.99728   0.00000   2.722E-01   0.000E+00   7.095E-01
   5  4.50276815   0.692   2.58032   3.68717   6.36837  -1.93737   0.00000   2.539E-01   0.000E+00   7.281E-01
   6  4.55062609   0.692   2.60815   3.68940   6.38537  -1.87854   0.00000   2.310E-01   0.000E+00   7.496E-01
   7  4.59372980   0.692   2.64322   3.69195   6.40338  -1.82012   0.00000   2.059E-01   0.000E+00   7.721E-01
   8  4.63293909   0.692   2.68356   3.69498   6.42238  -1.76157   0.00000   1.846E-01   0.000E+00   7.927E-01
   9  4.66889973   0.692   2.72305   3.69868   6.44229  -1.70262   0.00000   1.702E-01   0.000E+00   8.095E-01
  10  4.70210910   0.692   2.75533   3.70323   6.46284  -1.64333   0.00000   1.601E-01   0.000E+00   8.219E-01
  11  4.73295843   0.692   2.77954   3.70856   6.48363  -1.58410   0.00000   1.501E-01   0.000E+00   8.339E-01
  12  4.76176102   0.692   2.79703   3.71440   6.50434  -1.52527   0.00000   1.412E-01   0.000E+00   8.458E-01
  13  4.78877164   0.692   2.80886   3.72063   6.52472  -1.46702   0.00000   1.318E-01   0.000E+00   8.572E-01
  14  4.81420027   0.692   2.81559   3.72862   6.54474  -1.40885   0.00000   1.215E-01   0.000E+00   8.705E-01
  15  4.83822200   0.692   2.81780   3.73858   6.56483  -1.34933   0.00000   1.139E-01   0.000E+00   8.815E-01
  16  4.86098439   0.692   2.81693   3.74937   6.58408  -1.29093   0.00000   1.102E-01   0.000E+00   8.920E-01
  17  4.88261294   0.692   2.81405   3.75977   6.60244  -1.23379   0.00000   1.093E-01   0.000E+00   9.031E-01
  18  4.90321526   0.692   2.81015   3.77008   6.62003  -1.17785   0.00000   1.131E-01   0.000E+00   9.128E-01
  19  4.92288433   0.692   2.80621   3.77998   6.63693  -1.12304   0.00000   1.241E-01   0.000E+00   9.220E-01
  20  4.94170106   0.692   2.80317   3.78951   6.65322  -1.06921   0.00000   1.443E-01   0.000E+00   9.307E-01
  21  4.95973626   0.692   2.80165   3.79882   6.66904  -1.01616   0.00000   1.767E-01   0.000E+00   9.389E-01
  22  4.97705227   0.692   2.80208   3.80805   6.68451  -0.96372   0.00000   2.253E-01   0.000E+00   9.465E-01
  23  4.99370426   0.692   2.80473   3.81728   6.69973  -0.91175   0.00000   2.950E-01   0.000E+00   9.528E-01
  24  5.00974127   0.692   2.80981   3.82664   6.71480  -0.86004   0.00000   3.938E-01   0.000E+00   9.589E-01
  25  5.02520712   0.692   2.81720   3.83617   6.72985  -0.80848   0.00000   5.294E-01   0.000E+00   9.638E-01
  26  5.04014109   0.692   2.82692   3.84588   6.74485  -0.75714   0.00000   7.151E-01   0.000E+00   9.686E-01
  27  5.05457856   0.692   2.83899   3.85584   6.75987  -0.70590   0.00000   9.666E-01   0.000E+00   9.719E-01
  28  5.06855147   0.692   2.85293   3.86603   6.77499  -0.65466   0.00000   1.296E+00   0.000E+00   9.751E-01
  29  5.08208881   0.692   2.86882   3.87648   6.79028  -0.60327   0.00000   1.747E+00   0.000E+00   9.783E-01
  30  5.09521690   0.692   2.88639   3.88721   6.80574  -0.55165   0.00000   2.343E+00   0.000E+00   9.805E-01
  31  5.10795976   0.692   2.90563   3.89823   6.82146  -0.49971   0.00000   3.133E+00   0.000E+00   9.829E-01
  32  5.12033936   0.692   2.92649   3.90962   6.83748  -0.44736   0.00000   4.205E+00   0.000E+00   9.845E-01
  33  5.13237583   0.692   2.94870   3.92132   6.85381  -0.39454   0.00000   5.619E+00   0.000E+00   9.862E-01
  34  5.14408769   0.692   2.97214   3.93335   6.87048  -0.34118   0.00000   7.517E+00   0.000E+00   9.879E-01
  35  5.15549199   0.692   2.99663   3.94573   6.88754  -0.28718   0.00000   1.010E+01   0.000E+00   9.896E-01
  36  5.16660447   0.692   3.02204   3.95848   6.90502  -0.23257   0.00000   1.355E+01   0.000E+00   9.903E-01
