 # M = 1.40 Mo, Y = 0.2880, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.88981025   0.692   1.33614   3.64514   6.14926  -1.58900   0.00000   9.230E-01   0.000E+00   7.710E-02
   2  4.97850007   0.692   1.33078   3.64546   6.15249  -1.57931   0.00000   9.285E-01   0.000E+00   7.151E-02
   3  5.05211346   0.692   1.32542   3.64578   6.15572  -1.56961   0.00000   9.340E-01   0.000E+00   6.592E-02
   4  5.11503905   0.692   1.32087   3.64607   6.15850  -1.56126   0.00000   9.373E-01   0.000E+00   6.260E-02
   5  5.16999047   0.692   1.31650   3.64636   6.16119  -1.55320   0.00000   9.401E-01   0.000E+00   5.978E-02
   6  5.21876333   0.692   1.31213   3.64664   6.16387  -1.54514   0.00000   9.429E-01   0.000E+00   5.697E-02
   7  5.26260766   0.692   1.30795   3.64692   6.16646  -1.53738   0.00000   9.442E-01   0.000E+00   5.575E-02
   8  5.30242874   0.692   1.30389   3.64720   6.16898  -1.52981   0.00000   9.444E-01   0.000E+00   5.552E-02
   9  5.33890327   0.692   1.29983   3.64748   6.17150  -1.52224   0.00000   9.447E-01   0.000E+00   5.528E-02
  10  5.37255039   0.692   1.29577   3.64775   6.17402  -1.51467   0.00000   9.449E-01   0.000E+00   5.505E-02
  11  5.40377709   0.692   1.29160   3.64804   6.17662  -1.50688   0.00000   9.440E-01   0.000E+00   5.601E-02
  12  5.43290834   0.692   1.28740   3.64833   6.17923  -1.49903   0.00000   9.428E-01   0.000E+00   5.727E-02
  13  5.46020779   0.692   1.28321   3.64862   6.18184  -1.49119   0.00000   9.415E-01   0.000E+00   5.853E-02
  14  5.48589222   0.692   1.27901   3.64891   6.18446  -1.48334   0.00000   9.403E-01   0.000E+00   5.978E-02
  15  5.51014211   0.692   1.27447   3.64923   6.18730  -1.47481   0.00000   9.379E-01   0.000E+00   6.226E-02
  16  5.53310926   0.692   1.26981   3.64956   6.19022  -1.46604   0.00000   9.351E-01   0.000E+00   6.514E-02
  17  5.55492258   0.692   1.26516   3.64989   6.19314  -1.45728   0.00000   9.322E-01   0.000E+00   6.801E-02
  18  5.57569248   0.692   1.26050   3.65022   6.19606  -1.44851   0.00000   9.294E-01   0.000E+00   7.089E-02
  19  5.59551425   0.692   1.25507   3.65059   6.19943  -1.43838   0.00000   9.243E-01   0.000E+00   7.587E-02
  20  5.61447067   0.692   1.24952   3.65097   6.20287  -1.42804   0.00000   9.188E-01   0.000E+00   8.120E-02
  21  5.63263416   0.692   1.24397   3.65134   6.20632  -1.41769   0.00000   9.134E-01   0.000E+00   8.652E-02
  22  5.65006839   0.692   1.23789   3.65174   6.21007  -1.40644   0.00000   9.063E-01   0.000E+00   9.350E-02
  23  5.66682968   0.692   1.23096   3.65216   6.21429  -1.39375   0.00000   8.968E-01   0.000E+00   1.031E-01
  24  5.68296804   0.692   1.22403   3.65259   6.21852  -1.38107   0.00000   8.872E-01   0.000E+00   1.127E-01
  25  5.69852813   0.692   1.21622   3.65305   6.22322  -1.36696   0.00000   8.743E-01   0.000E+00   1.257E-01
  26  5.71354996   0.692   1.20733   3.65353   6.22851  -1.35110   0.00000   8.571E-01   0.000E+00   1.429E-01
  27  5.72806951   0.692   1.19829   3.65401   6.23387  -1.33499   0.00000   8.392E-01   0.000E+00   1.608E-01
  28  5.74211931   0.692   1.18695   3.65456   6.24050  -1.31511   0.00000   8.093E-01   0.000E+00   1.907E-01
  29  5.75572879   0.692   1.17517   3.65512   6.24736  -1.29453   0.00000   7.767E-01   0.000E+00   2.233E-01
  30  5.76892472   0.692   1.16097   3.65575   6.25556  -1.26993   0.00000   7.281E-01   0.000E+00   2.719E-01
  31  5.78173148   0.692   1.14478   3.65643   6.26481  -1.24218   0.00000   6.648E-01   0.000E+00   3.352E-01
  32  5.79417139   0.692   1.12622   3.65715   6.27531  -1.21064   0.00000   5.835E-01   0.000E+00   4.165E-01
  33  5.80626486   0.692   1.10487   3.65794   6.28732  -1.17463   0.00000   4.811E-01   0.000E+00   5.189E-01
  34  5.81803069   0.692   1.08088   3.65877   6.30074  -1.13442   0.00000   3.633E-01   0.000E+00   6.367E-01
  35  5.82948614   0.692   1.05496   3.65963   6.31521  -1.09111   0.00000   2.446E-01   0.000E+00   7.554E-01
  36  5.84064718   0.692   1.02807   3.66046   6.33010  -1.04650   0.00000   1.482E-01   0.000E+00   8.518E-01
  37  5.85152857   0.692   1.00148   3.66126   6.34484  -1.00245   0.00000   8.006E-02   0.000E+00   9.199E-01
  38  5.86214396   0.692   0.97607   3.66200   6.35881  -0.96058   0.00000   4.054E-02   0.000E+00   9.595E-01
