 # M = 0.25 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.23072206   0.710  -0.38644   3.51377   6.00691  -0.53387   0.00000   9.730E-01   0.000E+00   2.660E-02
   2  5.44222730   0.710  -0.39483   3.51377   6.01089  -0.52191   0.00000   9.069E-01   0.000E+00   9.282E-02
   3  5.58384586   0.710  -0.40422   3.51377   6.01535  -0.50847   0.00000   8.942E-01   0.000E+00   1.058E-01
   4  5.69046468   0.710  -0.41278   3.51378   6.01943  -0.49618   0.00000   8.976E-01   0.000E+00   1.024E-01
   5  5.77599995   0.710  -0.42104   3.51378   6.02337  -0.48435   0.00000   9.011E-01   0.000E+00   9.896E-02
   6  5.84742907   0.710  -0.42861   3.51379   6.02697  -0.47352   0.00000   9.045E-01   0.000E+00   9.562E-02
   7  5.90875267   0.710  -0.43618   3.51379   6.03056  -0.46269   0.00000   9.079E-01   0.000E+00   9.228E-02
   8  5.96247892   0.710  -0.44345   3.51379   6.03403  -0.45226   0.00000   9.073E-01   0.000E+00   9.290E-02
   9  6.01028446   0.710  -0.45071   3.51380   6.03749  -0.44184   0.00000   9.065E-01   0.000E+00   9.362E-02
  10  6.05334568   0.710  -0.45805   3.51380   6.04100  -0.43130   0.00000   9.048E-01   0.000E+00   9.530E-02
  11  6.09251980   0.710  -0.46556   3.51381   6.04458  -0.42051   0.00000   9.012E-01   0.000E+00   9.889E-02
  12  6.12845086   0.710  -0.47307   3.51382   6.04816  -0.40972   0.00000   8.975E-01   0.000E+00   1.025E-01
  13  6.16163501   0.710  -0.48099   3.51382   6.05194  -0.39833   0.00000   8.921E-01   0.000E+00   1.079E-01
  14  6.19246257   0.710  -0.48920   3.51383   6.05587  -0.38649   0.00000   8.853E-01   0.000E+00   1.147E-01
  15  6.22124619   0.710  -0.49742   3.51384   6.05980  -0.37465   0.00000   8.786E-01   0.000E+00   1.214E-01
  16  6.24824012   0.710  -0.50672   3.51385   6.06424  -0.36125   0.00000   8.675E-01   0.000E+00   1.325E-01
  17  6.27365396   0.710  -0.51612   3.51386   6.06873  -0.34771   0.00000   8.560E-01   0.000E+00   1.440E-01
  18  6.29766250   0.710  -0.52631   3.51386   6.07361  -0.33301   0.00000   8.409E-01   0.000E+00   1.591E-01
  19  6.32041304   0.710  -0.53735   3.51387   6.07890  -0.31707   0.00000   8.221E-01   0.000E+00   1.779E-01
  20  6.34203089   0.710  -0.54913   3.51389   6.08455  -0.30005   0.00000   7.993E-01   0.000E+00   2.007E-01
