 # M = 2.40 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.92259049   0.710   1.67368   3.66285   6.23827  -1.76169   0.00000   8.520E-01   0.000E+00   1.480E-01
   2  4.95032968   0.710   1.66949   3.66313   6.24089  -1.75384   0.00000   8.488E-01   0.000E+00   1.512E-01
   3  4.97640298   0.710   1.66530   3.66342   6.24351  -1.74599   0.00000   8.456E-01   0.000E+00   1.544E-01
   4  5.00099921   0.710   1.66112   3.66370   6.24612  -1.73815   0.00000   8.423E-01   0.000E+00   1.577E-01
   5  5.02427677   0.710   1.65693   3.66399   6.24874  -1.73030   0.00000   8.391E-01   0.000E+00   1.609E-01
   6  5.04636991   0.710   1.65240   3.66430   6.25158  -1.72178   0.00000   8.326E-01   0.000E+00   1.674E-01
   7  5.06739334   0.710   1.64785   3.66461   6.25443  -1.71324   0.00000   8.259E-01   0.000E+00   1.741E-01
   8  5.08744589   0.710   1.64331   3.66492   6.25728  -1.70469   0.00000   8.193E-01   0.000E+00   1.807E-01
   9  5.10661327   0.710   1.63873   3.66524   6.26015  -1.69609   0.00000   8.124E-01   0.000E+00   1.876E-01
  10  5.12497034   0.710   1.63357   3.66559   6.26337  -1.68643   0.00000   8.018E-01   0.000E+00   1.982E-01
  11  5.14258285   0.710   1.62842   3.66593   6.26659  -1.67678   0.00000   7.912E-01   0.000E+00   2.088E-01
  12  5.15950885   0.710   1.62326   3.66628   6.26982  -1.66712   0.00000   7.806E-01   0.000E+00   2.194E-01
  13  5.17579985   0.710   1.61773   3.66665   6.27327  -1.65677   0.00000   7.671E-01   0.000E+00   2.329E-01
  14  5.19150178   0.710   1.61177   3.66704   6.27698  -1.64564   0.00000   7.503E-01   0.000E+00   2.497E-01
  15  5.20665577   0.710   1.60581   3.66744   6.28069  -1.63451   0.00000   7.336E-01   0.000E+00   2.664E-01
  16  5.22129876   0.710   1.59955   3.66785   6.28458  -1.62284   0.00000   7.144E-01   0.000E+00   2.856E-01
  17  5.23546410   0.710   1.59261   3.66829   6.28888  -1.60997   0.00000   6.900E-01   0.000E+00   3.100E-01
  18  5.24918196   0.710   1.58566   3.66874   6.29317  -1.59710   0.00000   6.656E-01   0.000E+00   3.344E-01
  19  5.26247976   0.710   1.57811   3.66921   6.29782  -1.58317   0.00000   6.361E-01   0.000E+00   3.639E-01
  20  5.27538246   0.710   1.57010   3.66970   6.30274  -1.56844   0.00000   6.028E-01   0.000E+00   3.972E-01
  21  5.28791286   0.710   1.56187   3.67020   6.30778  -1.55335   0.00000   5.677E-01   0.000E+00   4.323E-01
  22  5.30009184   0.710   1.55280   3.67073   6.31329  -1.53679   0.00000   5.252E-01   0.000E+00   4.748E-01
  23  5.31193858   0.710   1.54360   3.67127   6.31888  -1.52005   0.00000   4.820E-01   0.000E+00   5.180E-01
  24  5.32347073   0.710   1.53361   3.67184   6.32493  -1.50193   0.00000   4.333E-01   0.000E+00   5.667E-01
  25  5.33470456   0.710   1.52341   3.67241   6.33110  -1.48346   0.00000   3.839E-01   0.000E+00   6.161E-01
  26  5.34565512   0.710   1.51268   3.67300   6.33760  -1.46405   0.00000   3.325E-01   0.000E+00   6.675E-01
  27  5.35633634   0.710   1.50166   3.67358   6.34422  -1.44425   0.00000   2.824E-01   0.000E+00   7.176E-01
  28  5.36676116   0.710   1.49044   3.67418   6.35093  -1.42415   0.00000   2.333E-01   0.000E+00   7.667E-01
  29  5.37694159   0.710   1.47902   3.67477   6.35775  -1.40374   0.00000   1.901E-01   0.000E+00   8.099E-01
  30  5.38688884   0.710   1.46758   3.67535   6.36458  -1.38332   0.00000   1.507E-01   0.000E+00   8.493E-01
  31  5.39661334   0.710   1.45613   3.67593   6.37141  -1.36291   0.00000   1.155E-01   0.000E+00   8.845E-01
  32  5.40612486   0.710   1.44487   3.67649   6.37807  -1.34297   0.00000   8.940E-02   0.000E+00   9.106E-01
  33  5.41543252   0.710   1.43377   3.67703   6.38462  -1.32334   0.00000   6.676E-02   0.000E+00   9.332E-01
  34  5.42454488   0.710   1.42288   3.67756   6.39105  -1.30408   0.00000   4.802E-02   0.000E+00   9.520E-01
  35  5.43346997   0.710   1.41236   3.67807   6.39723  -1.28555   0.00000   3.598E-02   0.000E+00   9.640E-01
  36  5.44221533   0.710   1.40204   3.67856   6.40331  -1.26736   0.00000   2.592E-02   0.000E+00   9.741E-01
  37  5.45078805   0.710   1.39206   3.67903   6.40916  -1.24981   0.00000   1.875E-02   0.000E+00   9.812E-01
  38  5.45919483   0.710   1.38240   3.67948   6.41483  -1.23282   0.00000   1.320E-02   0.000E+00   9.868E-01
  39  5.46744196   0.710   1.37295   3.67993   6.42038  -1.21618   0.00000   8.649E-03   0.000E+00   9.914E-01
  40  5.47553539   0.710   1.36391   3.68035   6.42567  -1.20034   0.00000   6.154E-03   0.000E+00   9.938E-01
  41  5.48348074   0.710   1.35495   3.68076   6.43091  -1.18463   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.49980015   0.710   1.33721   3.68159   6.44128  -1.15342   0.00000   1.930E-03   0.000E+00   9.981E-01
  43  5.51552848   0.710   1.32048   3.68237   6.45083  -1.12380   0.00000   9.225E-04   0.000E+00   9.991E-01
  44  5.53070704   0.710   1.30468   3.68309   6.45972  -1.09565   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.54537298   0.710   1.28976   3.68377   6.46799  -1.06892   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.55955979   0.710   1.27569   3.68442   6.47571  -1.04347   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.57329779   0.710   1.26226   3.68502   6.48297  -1.01910   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.58661451   0.710   1.24941   3.68559   6.48984  -0.99566   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.59953502   0.710   1.23709   3.68615   6.49638  -0.97305   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.61208222   0.710   1.22544   3.68667   6.50252  -0.95143   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.62427708   0.710   1.21423   3.68715   6.50834  -0.93061   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.63613883   0.710   1.20336   3.68762   6.51394  -0.91033   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.64768521   0.710   1.19303   3.68806   6.51925  -0.89084   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.65893254   0.710   1.18308   3.68849   6.52431  -0.87198   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.66989593   0.710   1.17334   3.68890   6.52924  -0.85345   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.68058935   0.710   1.16416   3.68928   6.53384  -0.83582   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.69102580   0.710   1.15511   3.68965   6.53837  -0.81839   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.70121732   0.710   1.14650   3.69001   6.54265  -0.80164   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  5.71117515   0.710   1.13807   3.69036   6.54683  -0.78516   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  5.72090977   0.710   1.12996   3.69068   6.55083  -0.76923   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  5.73043096   0.710   1.12204   3.69100   6.55473  -0.75356   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  5.73974789   0.710   1.11446   3.69131   6.55846  -0.73839   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  5.74886913   0.710   1.10701   3.69161   6.56213  -0.72341   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  5.75780274   0.710   1.09988   3.69190   6.56562  -0.70896   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  5.76655628   0.710   1.09280   3.69218   6.56910  -0.69456   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  5.77513686   0.710   1.08614   3.69245   6.57238  -0.68078   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  5.78355120   0.710   1.07948   3.69273   6.57566  -0.66700   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  5.79180560   0.710   1.07316   3.69299   6.57878  -0.65371   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  5.79990603   0.710   1.06694   3.69325   6.58186  -0.64057   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  5.80785814   0.710   1.06087   3.69350   6.58488  -0.62762   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  5.81566726   0.710   1.05507   3.69375   6.58777  -0.61507   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  5.82333844   0.710   1.04927   3.69400   6.59066  -0.60252   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  5.83087646   0.710   1.04377   3.69425   6.59343  -0.59041   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  5.83828588   0.710   1.03836   3.69449   6.59615  -0.57843   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  5.84557100   0.710   1.03298   3.69474   6.59886  -0.56648   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  5.85273594   0.710   1.02797   3.69498   6.60144  -0.55502   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  5.85978458   0.710   1.02296   3.69521   6.60401  -0.54355   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  5.86672065   0.710   1.01804   3.69545   6.60655  -0.53221   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  5.87354768   0.710   1.01338   3.69569   6.60899  -0.52123   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  5.88026905   0.710   1.00873   3.69592   6.61142  -0.51026   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  5.88688798   0.710   1.00417   3.69616   6.61382  -0.49942   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  5.89340754   0.710   0.99987   3.69639   6.61613  -0.48890   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  5.89983068   0.710   0.99557   3.69663   6.61844  -0.47838   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  5.90616021   0.710   0.99133   3.69687   6.62073  -0.46795   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  5.91239881   0.710   0.98736   3.69710   6.62292  -0.45787   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  5.91854906   0.710   0.98339   3.69733   6.62512  -0.44778   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  5.92461343   0.710   0.97943   3.69757   6.62731  -0.43770   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  5.93059429   0.710   0.97576   3.69781   6.62941  -0.42800   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  5.93649389   0.710   0.97210   3.69804   6.63150  -0.41832   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  5.94231443   0.710   0.96844   3.69828   6.63359  -0.40864   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  5.94805799   0.710   0.96497   3.69852   6.63563  -0.39917   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  5.95372658   0.710   0.96164   3.69877   6.63762  -0.38986   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  5.95932214   0.710   0.95832   3.69901   6.63962  -0.38056   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  5.96484651   0.710   0.95500   3.69926   6.64162  -0.37126   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  5.97030150   0.710   0.95195   3.69951   6.64353  -0.36230   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  5.97568882   0.710   0.94891   3.69976   6.64544  -0.35334   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  5.98101012   0.710   0.94586   3.70000   6.64735  -0.34438   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  5.98626702   0.710   0.94292   3.70025   6.64923  -0.33554   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  5.99146104   0.710   0.94015   3.70051   6.65107  -0.32690   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  5.99659368   0.710   0.93738   3.70076   6.65290  -0.31827   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.00166636   0.710   0.93461   3.70101   6.65474  -0.30963   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.00668048   0.710   0.93198   3.70126   6.65654  -0.30116   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.01163737   0.710   0.92946   3.70152   6.65830  -0.29282   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.01653832   0.710   0.92694   3.70178   6.66007  -0.28448   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.02138459   0.710   0.92442   3.70203   6.66183  -0.27614   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.02617736   0.710   0.92202   3.70229   6.66356  -0.26797   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.03091783   0.710   0.91971   3.70254   6.66527  -0.25992   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.03560710   0.710   0.91740   3.70279   6.66697  -0.25186   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.04024629   0.710   0.91509   3.70304   6.66867  -0.24381   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.04483644   0.710   0.91289   3.70329   6.67035  -0.23588   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.04937859   0.710   0.91079   3.70354   6.67199  -0.22809   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.05387372   0.710   0.90869   3.70379   6.67364  -0.22030   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.05832280   0.710   0.90659   3.70404   6.67528  -0.21251   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.06272676   0.710   0.90453   3.70428   6.67692  -0.20478   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.06708652   0.710   0.90261   3.70452   6.67851  -0.19723   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.07140294   0.710   0.90068   3.70477   6.68010  -0.18969   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.07567689   0.710   0.89876   3.70501   6.68170  -0.18215   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.07990918   0.710   0.89684   3.70525   6.68329  -0.17461   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.08410063   0.710   0.89506   3.70548   6.68484  -0.16725   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.08825201   0.710   0.89330   3.70572   6.68639  -0.15994   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.09236408   0.710   0.89155   3.70595   6.68793  -0.15263   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.09643758   0.710   0.88980   3.70618   6.68948  -0.14531   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.10047323   0.710   0.88809   3.70641   6.69101  -0.13806   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.10447173   0.710   0.88651   3.70664   6.69252  -0.13096   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.10843374   0.710   0.88492   3.70687   6.69402  -0.12387   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  6.11235994   0.710   0.88334   3.70709   6.69552  -0.11677   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  6.11625096   0.710   0.88175   3.70732   6.69702  -0.10967   0.00000   0.000E+00   0.000E+00   1.000E+00
 128  6.12010743   0.710   0.88025   3.70754   6.69850  -0.10269   0.00000   0.000E+00   0.000E+00   1.000E+00
 129  6.12392996   0.710   0.87882   3.70776   6.69996  -0.09579   0.00000   0.000E+00   0.000E+00   1.000E+00
 130  6.12771913   0.710   0.87739   3.70798   6.70143  -0.08889   0.00000   0.000E+00   0.000E+00   1.000E+00
 131  6.13147553   0.710   0.87596   3.70819   6.70289  -0.08199   0.00000   0.000E+00   0.000E+00   1.000E+00
 132  6.13519972   0.710   0.87453   3.70841   6.70435  -0.07509   0.00000   0.000E+00   0.000E+00   1.000E+00
 133  6.13889224   0.710   0.87323   3.70863   6.70578  -0.06833   0.00000   0.000E+00   0.000E+00   1.000E+00
 134  6.14255363   0.710   0.87197   3.70884   6.70721  -0.06161   0.00000   0.000E+00   0.000E+00   1.000E+00
 135  6.14618442   0.710   0.87071   3.70906   6.70864  -0.05489   0.00000   0.000E+00   0.000E+00   1.000E+00
 136  6.14978510   0.710   0.86945   3.70927   6.71006  -0.04817   0.00000   0.000E+00   0.000E+00   1.000E+00
 137  6.15335617   0.710   0.86819   3.70949   6.71149  -0.04145   0.00000   0.000E+00   0.000E+00   1.000E+00
 138  6.15689812   0.710   0.86707   3.70970   6.71289  -0.03487   0.00000   0.000E+00   0.000E+00   1.000E+00
 139  6.16041141   0.710   0.86598   3.70992   6.71429  -0.02832   0.00000   0.000E+00   0.000E+00   1.000E+00
 140  6.16389651   0.710   0.86489   3.71013   6.71569  -0.02177   0.00000   0.000E+00   0.000E+00   1.000E+00
 141  6.16735387   0.710   0.86380   3.71035   6.71709  -0.01523   0.00000   0.000E+00   0.000E+00   1.000E+00
 142  6.17078392   0.710   0.86271   3.71056   6.71849  -0.00868   0.00000   0.000E+00   0.000E+00   1.000E+00
 143  6.17418709   0.710   0.86175   3.71077   6.71986  -0.00224   0.00000   0.000E+00   0.000E+00   1.000E+00
 144  6.17756380   0.710   0.86083   3.71099   6.72124   0.00415   0.00000   0.000E+00   0.000E+00   1.000E+00
 145  6.18091446   0.710   0.85992   3.71120   6.72261   0.01054   0.00000   0.000E+00   0.000E+00   1.000E+00
 146  6.18423947   0.710   0.85901   3.71142   6.72398   0.01693   0.00000   0.000E+00   0.000E+00   1.000E+00
 147  6.18753921   0.710   0.85810   3.71163   6.72535   0.02332   0.00000   0.000E+00   0.000E+00   1.000E+00
 148  6.19081407   0.710   0.85728   3.71185   6.72671   0.02964   0.00000   0.000E+00   0.000E+00   1.000E+00
 149  6.19406442   0.710   0.85654   3.71206   6.72806   0.03589   0.00000   0.000E+00   0.000E+00   1.000E+00
 150  6.19729063   0.710   0.85580   3.71228   6.72941   0.04214   0.00000   0.000E+00   0.000E+00   1.000E+00
 151  6.20049304   0.710   0.85507   3.71250   6.73076   0.04839   0.00000   0.000E+00   0.000E+00   1.000E+00
 152  6.20367202   0.710   0.85433   3.71272   6.73211   0.05463   0.00000   0.000E+00   0.000E+00   1.000E+00
 153  6.20682789   0.710   0.85363   3.71293   6.73345   0.06086   0.00000   0.000E+00   0.000E+00   1.000E+00
 154  6.20996100   0.710   0.85308   3.71316   6.73478   0.06698   0.00000   0.000E+00   0.000E+00   1.000E+00
 155  6.21307166   0.710   0.85254   3.71338   6.73611   0.07310   0.00000   0.000E+00   0.000E+00   1.000E+00
 156  6.21616020   0.710   0.85199   3.71360   6.73744   0.07922   0.00000   0.000E+00   0.000E+00   1.000E+00
 157  6.21922694   0.710   0.85144   3.71383   6.73877   0.08534   0.00000   0.000E+00   0.000E+00   1.000E+00
 158  6.22227217   0.710   0.85090   3.71405   6.74010   0.09145   0.00000   0.000E+00   0.000E+00   1.000E+00
