 # M = 0.20 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.40659865   0.710  -0.59686   3.49987   5.98907  -0.40034   0.00000   9.390E-01   0.000E+00   6.100E-02
   2  5.59979476   0.710  -0.60622   3.49995   5.99366  -0.38653   0.00000   8.997E-01   0.000E+00   1.000E-01
   3  5.73303974   0.710  -0.61568   3.50004   5.99830  -0.37256   0.00000   8.974E-01   0.000E+00   1.025E-01
   4  5.83485831   0.710  -0.62404   3.50013   6.00241  -0.36017   0.00000   9.016E-01   0.000E+00   9.836E-02
   5  5.91728137   0.710  -0.63215   3.50021   6.00639  -0.34814   0.00000   9.071E-01   0.000E+00   9.267E-02
   6  5.98652901   0.710  -0.63957   3.50028   6.01004  -0.33714   0.00000   9.097E-01   0.000E+00   9.008E-02
   7  6.04623863   0.710  -0.64685   3.50035   6.01362  -0.32633   0.00000   9.117E-01   0.000E+00   8.805E-02
   8  6.09872245   0.710  -0.65408   3.50043   6.01717  -0.31560   0.00000   9.126E-01   0.000E+00   8.727E-02
   9  6.14554204   0.710  -0.66120   3.50050   6.02068  -0.30501   0.00000   9.115E-01   0.000E+00   8.851E-02
  10  6.18780179   0.710  -0.66832   3.50057   6.02419  -0.29442   0.00000   9.104E-01   0.000E+00   8.975E-02
  11  6.22631158   0.710  -0.67566   3.50065   6.02781  -0.28348   0.00000   9.075E-01   0.000E+00   9.265E-02
  12  6.26168303   0.710  -0.68312   3.50073   6.03151  -0.27234   0.00000   9.036E-01   0.000E+00   9.650E-02
  13  6.29438932   0.710  -0.69058   3.50082   6.03520  -0.26120   0.00000   8.997E-01   0.000E+00   1.003E-01
  14  6.32480411   0.710  -0.69874   3.50091   6.03923  -0.24902   0.00000   8.928E-01   0.000E+00   1.072E-01
  15  6.35322756   0.710  -0.70704   3.50100   6.04334  -0.23663   0.00000   8.854E-01   0.000E+00   1.146E-01
  16  6.37990449   0.710  -0.71553   3.50110   6.04754  -0.22393   0.00000   8.771E-01   0.000E+00   1.229E-01
  17  6.40503716   0.710  -0.72514   3.50120   6.05230  -0.20953   0.00000   8.647E-01   0.000E+00   1.353E-01
  18  6.42879463   0.710  -0.73476   3.50131   6.05707  -0.19512   0.00000   8.522E-01   0.000E+00   1.478E-01
  19  6.45131961   0.710  -0.74571   3.50144   6.06250  -0.17869   0.00000   8.334E-01   0.000E+00   1.666E-01
  20  6.47273369   0.710  -0.75713   3.50157   6.06817  -0.16155   0.00000   8.122E-01   0.000E+00   1.878E-01
  21  6.49314133   0.710  -0.77007   3.50172   6.07460  -0.14211   0.00000   7.828E-01   0.000E+00   2.172E-01
  22  6.51263289   0.710  -0.78381   3.50188   6.08143  -0.12148   0.00000   7.490E-01   0.000E+00   2.510E-01
  23  6.53128709   0.710  -0.79999   3.50206   6.08949  -0.09712   0.00000   6.976E-01   0.000E+00   3.024E-01
  24  6.54917294   0.710  -0.81771   3.50225   6.09829  -0.07047   0.00000   6.349E-01   0.000E+00   3.651E-01
  25  6.56635122   0.710  -0.83760   3.50247   6.10816  -0.04059   0.00000   5.557E-01   0.000E+00   4.443E-01
  26  6.58287580   0.710  -0.85994   3.50270   6.11925  -0.00703   0.00000   4.573E-01   0.000E+00   5.427E-01
  27  6.59879461   0.710  -0.88445   3.50295   6.13143   0.02983   0.00000   3.467E-01   0.000E+00   6.533E-01
  28  6.61415050   0.710  -0.91044   3.50321   6.14433   0.06891   0.00000   2.393E-01   0.000E+00   7.607E-01
  29  6.62898193   0.710  -0.93696   3.50346   6.15754   0.10888   0.00000   1.476E-01   0.000E+00   8.524E-01
  30  6.64332353   0.710  -0.96303   3.50371   6.17052   0.14816   0.00000   8.444E-02   0.000E+00   9.156E-01
  31  6.65720663   0.710  -0.98795   3.50394   6.18291   0.18570   0.00000   4.565E-02   0.000E+00   9.544E-01
  32  6.67065965   0.710  -1.01133   3.50415   6.19447   0.22085   0.00000   3.175E-02   0.000E+00   9.682E-01
  33  6.68370843   0.710  -1.03304   3.50434   6.20521   0.25350   0.00000   2.738E-02   0.000E+00   9.726E-01
  34  6.69637655   0.710  -1.05330   3.50452   6.21523   0.28399   0.00000   2.307E-02   0.000E+00   9.769E-01
  35  6.70868560   0.710  -1.07231   3.50468   6.22461   0.31255   0.00000   1.903E-02   0.000E+00   9.810E-01
  36  6.72065537   0.710  -1.09014   3.50484   6.23343   0.33939   0.00000   1.524E-02   0.000E+00   9.848E-01
  37  6.73230407   0.710  -1.10700   3.50497   6.24174   0.36471   0.00000   1.249E-02   0.000E+00   9.875E-01
  38  6.74364847   0.710  -1.12292   3.50510   6.24961   0.38868   0.00000   9.946E-03   0.000E+00   9.901E-01
  39  6.75470407   0.710  -1.13806   3.50523   6.25709   0.41149   0.00000   7.526E-03   0.000E+00   9.925E-01
  40  6.76548520   0.710  -1.15251   3.50535   6.26423   0.43327   0.00000   5.478E-03   0.000E+00   9.945E-01
  41  6.77600516   0.710  -1.16637   3.50547   6.27108   0.45416   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  6.79042151   0.710  -1.18470   3.50563   6.28013   0.48181   0.00000   3.023E-03   0.000E+00   9.970E-01
  43  6.80437465   0.710  -1.20190   3.50577   6.28864   0.50778   0.00000   2.105E-03   0.000E+00   9.979E-01
  44  6.81789342   0.710  -1.21810   3.50592   6.29665   0.53230   0.00000   1.240E-03   0.000E+00   9.988E-01
  45  6.83100405   0.710  -1.23346   3.50605   6.30425   0.55553   0.00000   1.000E-03   0.000E+00   9.990E-01
  46  6.84373046   0.710  -1.24807   3.50618   6.31148   0.57766   0.00000   6.403E-04   0.000E+00   9.994E-01
  47  6.85609453   0.710  -1.26204   3.50631   6.31840   0.59884   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.86811632   0.710  -1.27524   3.50644   6.32494   0.61888   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.87981429   0.710  -1.28781   3.50656   6.33118   0.63800   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.89120541   0.710  -1.29999   3.50668   6.33722   0.65654   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.90230537   0.710  -1.31154   3.50679   6.34296   0.67415   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.91312869   0.710  -1.32266   3.50691   6.34848   0.69111   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.92368882   0.710  -1.33348   3.50702   6.35386   0.70762   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.93399825   0.710  -1.34369   3.50712   6.35894   0.72321   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.94406862   0.710  -1.35381   3.50723   6.36397   0.73865   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.95391077   0.710  -1.36329   3.50733   6.36868   0.75314   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.96353480   0.710  -1.37274   3.50743   6.37338   0.76759   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.97295018   0.710  -1.38161   3.50752   6.37779   0.78117   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.98216575   0.710  -1.39049   3.50761   6.38220   0.79475   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.99118984   0.710  -1.39884   3.50770   6.38635   0.80753   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  7.00003022   0.710  -1.40715   3.50779   6.39048   0.82026   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  7.00869424   0.710  -1.41510   3.50787   6.39443   0.83245   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  7.01718878   0.710  -1.42289   3.50795   6.39830   0.84437   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  7.02552037   0.710  -1.43054   3.50803   6.40210   0.85609   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  7.03369512   0.710  -1.43783   3.50811   6.40572   0.86725   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  7.04171883   0.710  -1.44512   3.50819   6.40934   0.87841   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  7.04959699   0.710  -1.45209   3.50826   6.41279   0.88907   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  7.05733478   0.710  -1.45891   3.50833   6.41617   0.89952   0.00000   0.000E+00   0.000E+00   1.000E+00
