 # M = 0.50 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.95402667   0.710   0.36845   3.58684   6.07081  -0.92833   0.00000   8.940E-01   0.000E+00   1.060E-01
   2  5.09028600   0.710   0.36021   3.58676   6.07462  -0.91689   0.00000   8.864E-01   0.000E+00   1.136E-01
   3  5.19384937   0.710   0.35249   3.58669   6.07819  -0.90617   0.00000   8.867E-01   0.000E+00   1.133E-01
   4  5.27741024   0.710   0.34502   3.58661   6.08164  -0.89580   0.00000   8.908E-01   0.000E+00   1.092E-01
   5  5.34745850   0.710   0.33815   3.58654   6.08481  -0.88629   0.00000   8.941E-01   0.000E+00   1.059E-01
   6  5.40776210   0.710   0.33156   3.58647   6.08784  -0.87716   0.00000   8.971E-01   0.000E+00   1.028E-01
   7  5.46070411   0.710   0.32497   3.58640   6.09088  -0.86803   0.00000   9.000E-01   0.000E+00   9.981E-02
   8  5.50788790   0.710   0.31860   3.58632   6.09379  -0.85927   0.00000   8.997E-01   0.000E+00   1.002E-01
   9  5.55044409   0.710   0.31224   3.58625   6.09671  -0.85051   0.00000   8.993E-01   0.000E+00   1.006E-01
  10  5.58919986   0.710   0.30588   3.58617   6.09963  -0.84175   0.00000   8.990E-01   0.000E+00   1.010E-01
  11  5.62477869   0.710   0.29930   3.58609   6.10264  -0.83269   0.00000   8.955E-01   0.000E+00   1.045E-01
  12  5.65766220   0.710   0.29271   3.58601   6.10565  -0.82364   0.00000   8.920E-01   0.000E+00   1.080E-01
  13  5.68823017   0.710   0.28613   3.58592   6.10866  -0.81459   0.00000   8.885E-01   0.000E+00   1.115E-01
  14  5.71678736   0.710   0.27898   3.58582   6.11191  -0.80483   0.00000   8.827E-01   0.000E+00   1.173E-01
  15  5.74358205   0.710   0.27173   3.58572   6.11520  -0.79494   0.00000   8.765E-01   0.000E+00   1.235E-01
  16  5.76881922   0.710   0.26448   3.58561   6.11849  -0.78505   0.00000   8.702E-01   0.000E+00   1.298E-01
  17  5.79267004   0.710   0.25640   3.58549   6.12216  -0.77403   0.00000   8.605E-01   0.000E+00   1.395E-01
  18  5.81527891   0.710   0.24811   3.58537   6.12592  -0.76275   0.00000   8.500E-01   0.000E+00   1.500E-01
  19  5.83676880   0.710   0.23975   3.58524   6.12971  -0.75138   0.00000   8.392E-01   0.000E+00   1.608E-01
  20  5.85724527   0.710   0.23001   3.58508   6.13409  -0.73819   0.00000   8.218E-01   0.000E+00   1.782E-01
  21  5.87679962   0.710   0.22026   3.58491   6.13848  -0.72499   0.00000   8.044E-01   0.000E+00   1.956E-01
  22  5.89551132   0.710   0.20940   3.58472   6.14337  -0.71029   0.00000   7.807E-01   0.000E+00   2.193E-01
  23  5.91345002   0.710   0.19788   3.58452   6.14855  -0.69472   0.00000   7.534E-01   0.000E+00   2.466E-01
  24  5.93067705   0.710   0.18514   3.58429   6.15426  -0.67758   0.00000   7.189E-01   0.000E+00   2.811E-01
  25  5.94724673   0.710   0.17152   3.58402   6.16035  -0.65931   0.00000   6.792E-01   0.000E+00   3.208E-01
  26  5.96320739   0.710   0.15613   3.58372   6.16721  -0.63870   0.00000   6.258E-01   0.000E+00   3.742E-01
  27  5.97860222   0.710   0.13961   3.58337   6.17454  -0.61666   0.00000   5.649E-01   0.000E+00   4.351E-01
  28  5.99346997   0.710   0.12158   3.58298   6.18250  -0.59273   0.00000   4.945E-01   0.000E+00   5.055E-01
  29  6.00784553   0.710   0.10198   3.58254   6.19116  -0.56673   0.00000   4.133E-01   0.000E+00   5.867E-01
  30  6.02176045   0.710   0.08104   3.58204   6.20034  -0.53911   0.00000   3.282E-01   0.000E+00   6.718E-01
  31  6.03524335   0.710   0.05921   3.58148   6.20990  -0.51043   0.00000   2.463E-01   0.000E+00   7.537E-01
  32  6.04832023   0.710   0.03695   3.58091   6.21959  -0.48132   0.00000   1.753E-01   0.000E+00   8.247E-01
  33  6.06101484   0.710   0.01474   3.58030   6.22922  -0.45244   0.00000   1.181E-01   0.000E+00   8.819E-01
  34  6.07334890   0.710  -0.00697   3.57968   6.23857  -0.42435   0.00000   7.621E-02   0.000E+00   9.238E-01
  35  6.08534231   0.710  -0.02790   3.57907   6.24759  -0.39729   0.00000   4.742E-02   0.000E+00   9.526E-01
  36  6.09701341   0.710  -0.04791   3.57846   6.25615  -0.37156   0.00000   3.001E-02   0.000E+00   9.700E-01
  37  6.10837904   0.710  -0.06690   3.57787   6.26423  -0.34724   0.00000   2.083E-02   0.000E+00   9.792E-01
  38  6.11945481   0.710  -0.08492   3.57731   6.27189  -0.32421   0.00000   1.458E-02   0.000E+00   9.854E-01
  39  6.13025512   0.710  -0.10205   3.57676   6.27915  -0.30237   0.00000   9.767E-03   0.000E+00   9.902E-01
  40  6.14079335   0.710  -0.11839   3.57622   6.28605  -0.28160   0.00000   6.485E-03   0.000E+00   9.935E-01
  41  6.15108190   0.710  -0.13391   3.57572   6.29264  -0.26180   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  6.18773462   0.710  -0.18610   3.57399   6.31467  -0.19553   0.00000   1.232E-03   0.000E+00   9.988E-01
  43  6.22153331   0.710  -0.23068   3.57253   6.33354  -0.13874   0.00000   0.000E+00   0.000E+00   1.000E+00
