 # M = 1.30 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.92629356   0.710   1.20480   3.64337   6.17275  -1.43752   0.00000   8.680E-01   0.000E+00   1.320E-01
   2  4.97838044   0.710   1.19989   3.64361   6.17561  -1.42893   0.00000   8.701E-01   0.000E+00   1.299E-01
   3  5.02488398   0.710   1.19498   3.64385   6.17848  -1.42033   0.00000   8.723E-01   0.000E+00   1.277E-01
   4  5.06688611   0.710   1.19008   3.64409   6.18134  -1.41174   0.00000   8.744E-01   0.000E+00   1.256E-01
   5  5.10518189   0.710   1.18527   3.64434   6.18418  -1.40321   0.00000   8.738E-01   0.000E+00   1.262E-01
   6  5.14037272   0.710   1.18050   3.64460   6.18701  -1.39471   0.00000   8.721E-01   0.000E+00   1.279E-01
   7  5.17292454   0.710   1.17574   3.64486   6.18985  -1.38620   0.00000   8.704E-01   0.000E+00   1.296E-01
   8  5.20320571   0.710   1.17093   3.64513   6.19270  -1.37761   0.00000   8.683E-01   0.000E+00   1.317E-01
   9  5.23151243   0.710   1.16591   3.64541   6.19571  -1.36860   0.00000   8.638E-01   0.000E+00   1.362E-01
  10  5.25808652   0.710   1.16090   3.64569   6.19871  -1.35959   0.00000   8.594E-01   0.000E+00   1.406E-01
  11  5.28312790   0.710   1.15588   3.64598   6.20171  -1.35057   0.00000   8.550E-01   0.000E+00   1.450E-01
  12  5.30680378   0.710   1.15057   3.64628   6.20491  -1.34096   0.00000   8.484E-01   0.000E+00   1.516E-01
  13  5.32925540   0.710   1.14503   3.64662   6.20826  -1.33089   0.00000   8.401E-01   0.000E+00   1.599E-01
  14  5.35060317   0.710   1.13950   3.64695   6.21162  -1.32081   0.00000   8.318E-01   0.000E+00   1.682E-01
  15  5.37095058   0.710   1.13381   3.64729   6.21507  -1.31047   0.00000   8.227E-01   0.000E+00   1.773E-01
  16  5.39038719   0.710   1.12742   3.64767   6.21895  -1.29884   0.00000   8.091E-01   0.000E+00   1.909E-01
  17  5.40899106   0.710   1.12104   3.64805   6.22283  -1.28721   0.00000   7.956E-01   0.000E+00   2.044E-01
  18  5.42683062   0.710   1.11448   3.64844   6.22680  -1.27528   0.00000   7.809E-01   0.000E+00   2.191E-01
  19  5.44396621   0.710   1.10695   3.64888   6.23134  -1.26166   0.00000   7.595E-01   0.000E+00   2.405E-01
  20  5.46045128   0.710   1.09942   3.64932   6.23589  -1.24804   0.00000   7.381E-01   0.000E+00   2.619E-01
  21  5.47633342   0.710   1.09114   3.64978   6.24084  -1.23319   0.00000   7.112E-01   0.000E+00   2.888E-01
  22  5.49165519   0.710   1.08218   3.65026   6.24615  -1.21724   0.00000   6.794E-01   0.000E+00   3.206E-01
  23  5.50645477   0.710   1.07279   3.65074   6.25171  -1.20057   0.00000   6.441E-01   0.000E+00   3.559E-01
  24  5.52076661   0.710   1.06235   3.65126   6.25783  -1.18217   0.00000   6.006E-01   0.000E+00   3.994E-01
  25  5.53462181   0.710   1.05131   3.65178   6.26426  -1.16288   0.00000   5.527E-01   0.000E+00   4.473E-01
  26  5.54804863   0.710   1.03932   3.65231   6.27116  -1.14217   0.00000   4.978E-01   0.000E+00   5.022E-01
  27  5.56107276   0.710   1.02635   3.65283   6.27853  -1.12005   0.00000   4.370E-01   0.000E+00   5.630E-01
  28  5.57371765   0.710   1.01276   3.65334   6.28622  -1.09702   0.00000   3.734E-01   0.000E+00   6.266E-01
  29  5.58600477   0.710   0.99843   3.65385   6.29428  -1.07289   0.00000   3.082E-01   0.000E+00   6.918E-01
  30  5.59795380   0.710   0.98345   3.65433   6.30257  -1.04802   0.00000   2.465E-01   0.000E+00   7.535E-01
  31  5.60958285   0.710   0.96825   3.65480   6.31095  -1.02289   0.00000   1.906E-01   0.000E+00   8.094E-01
  32  5.62090861   0.710   0.95296   3.65524   6.31937  -0.99769   0.00000   1.418E-01   0.000E+00   8.582E-01
  33  5.63194651   0.710   0.93773   3.65565   6.32774  -0.97269   0.00000   1.013E-01   0.000E+00   8.987E-01
  34  5.64271081   0.710   0.92276   3.65604   6.33587  -0.94831   0.00000   7.045E-02   0.000E+00   9.295E-01
  35  5.65321475   0.710   0.90825   3.65641   6.34370  -0.92481   0.00000   4.939E-02   0.000E+00   9.506E-01
  36  5.66347063   0.710   0.89419   3.65675   6.35127  -0.90211   0.00000   3.355E-02   0.000E+00   9.664E-01
  37  5.67348989   0.710   0.88058   3.65706   6.35862  -0.88012   0.00000   2.200E-02   0.000E+00   9.780E-01
  38  5.68328321   0.710   0.86740   3.65736   6.36577  -0.85879   0.00000   1.402E-02   0.000E+00   9.860E-01
