 # M = 5.00 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.74478896   0.710   2.21099   3.67600   6.30425  -2.16621   0.00000   8.000E-01   0.000E+00   2.000E-01
   2  4.76013942   0.710   2.20805   3.67621   6.30613  -2.16059   0.00000   7.957E-01   0.000E+00   2.043E-01
   3  4.77496578   0.710   2.20510   3.67642   6.30800  -2.15498   0.00000   7.914E-01   0.000E+00   2.086E-01
   4  4.78930265   0.710   2.20216   3.67663   6.30988  -2.14936   0.00000   7.871E-01   0.000E+00   2.129E-01
   5  4.80318131   0.710   2.19922   3.67684   6.31175  -2.14374   0.00000   7.829E-01   0.000E+00   2.171E-01
   6  4.81663016   0.710   2.19628   3.67705   6.31363  -2.13813   0.00000   7.786E-01   0.000E+00   2.214E-01
   7  4.82967502   0.710   2.19328   3.67727   6.31553  -2.13241   0.00000   7.738E-01   0.000E+00   2.262E-01
   8  4.84233945   0.710   2.19002   3.67750   6.31760  -2.12621   0.00000   7.665E-01   0.000E+00   2.335E-01
   9  4.85464501   0.710   2.18677   3.67773   6.31967  -2.12001   0.00000   7.592E-01   0.000E+00   2.408E-01
  10  4.86661148   0.710   2.18351   3.67796   6.32174  -2.11381   0.00000   7.518E-01   0.000E+00   2.482E-01
  11  4.87825706   0.710   2.18025   3.67819   6.32381  -2.10760   0.00000   7.445E-01   0.000E+00   2.555E-01
  12  4.88959849   0.710   2.17699   3.67842   6.32588  -2.10140   0.00000   7.372E-01   0.000E+00   2.628E-01
  13  4.90065127   0.710   2.17344   3.67867   6.32813  -2.09466   0.00000   7.274E-01   0.000E+00   2.726E-01
  14  4.91142973   0.710   2.16975   3.67892   6.33046  -2.08767   0.00000   7.164E-01   0.000E+00   2.836E-01
  15  4.92194715   0.710   2.16606   3.67918   6.33279  -2.08069   0.00000   7.055E-01   0.000E+00   2.945E-01
  16  4.93221587   0.710   2.16238   3.67943   6.33513  -2.07371   0.00000   6.946E-01   0.000E+00   3.054E-01
  17  4.94224740   0.710   2.15869   3.67969   6.33746  -2.06673   0.00000   6.837E-01   0.000E+00   3.163E-01
  18  4.95205243   0.710   2.15465   3.67997   6.34002  -2.05905   0.00000   6.695E-01   0.000E+00   3.305E-01
  19  4.96164098   0.710   2.15050   3.68027   6.34266  -2.05114   0.00000   6.542E-01   0.000E+00   3.458E-01
  20  4.97102239   0.710   2.14634   3.68056   6.34530  -2.04324   0.00000   6.389E-01   0.000E+00   3.611E-01
  21  4.98020542   0.710   2.14219   3.68085   6.34794  -2.03533   0.00000   6.236E-01   0.000E+00   3.764E-01
  22  4.98919829   0.710   2.13789   3.68116   6.35067  -2.02689   0.07632   6.062E-01   0.000E+00   3.938E-01
  23  4.99800873   0.710   2.13335   3.68149   6.35357  -2.01752   0.28224   5.850E-01   0.000E+00   4.150E-01
  24  5.00664397   0.710   2.12882   3.68182   6.35646  -2.00815   0.48817   5.638E-01   0.000E+00   4.362E-01
  25  5.01511086   0.710   2.12428   3.68215   6.35935  -1.99878   0.69409   5.426E-01   0.000E+00   4.574E-01
  26  5.02341584   0.710   2.11833   3.68266   6.36252  -1.98046   0.67953   4.559E-01   0.000E+00   5.440E-01
  27  5.03156497   0.710   2.11095   3.68338   6.36598  -1.95307   0.44186   3.027E-01   0.000E+00   6.968E-01
  28  5.03956400   0.710   2.10357   3.68409   6.36943  -1.92568   0.20420   1.496E-01   0.000E+00   8.497E-01
  29  5.04741837   0.710   2.09642   3.68478   6.37283  -1.89896   0.00000   1.700E-02   0.000E+00   9.819E-01
  30  5.05513321   0.710   2.09070   3.68536   6.37592  -1.87635   0.00000   9.877E-03   0.000E+00   9.882E-01
  31  5.06271338   0.710   2.08513   3.68594   6.37924  -1.85479   0.00000   7.934E-03   0.000E+00   9.911E-01
  32  5.07016352   0.710   2.07966   3.68651   6.38263  -1.83368   0.00000   6.862E-03   0.000E+00   9.931E-01
  33  5.07748801   0.710   2.07447   3.68707   6.38613  -1.81355   0.00000   6.270E-03   0.000E+00   9.937E-01
  34  5.08469102   0.710   2.06945   3.68763   6.38970  -1.79397   0.00000   5.692E-03   0.000E+00   9.940E-01
  35  5.09177650   0.710   2.06460   3.68819   6.39332  -1.77486   0.00000   5.126E-03   0.000E+00   9.940E-01
  36  5.09874824   0.710   2.05995   3.68872   6.39691  -1.75659   0.00000   4.577E-03   0.000E+00   9.944E-01
  37  5.10560983   0.710   2.05535   3.68924   6.40050  -1.73857   0.00000   4.033E-03   0.000E+00   9.950E-01
  38  5.11236469   0.710   2.05108   3.68976   6.40409  -1.72136   0.00000   4.000E-03   0.000E+00   9.950E-01
  39  5.11901610   0.710   2.04682   3.69028   6.40767  -1.70422   0.00000   4.000E-03   0.000E+00   9.950E-01
  40  5.12556717   0.710   2.04284   3.69078   6.41123  -1.68787   0.00000   4.000E-03   0.000E+00   9.955E-01
  41  5.13202089   0.710   2.03885   3.69128   6.41479  -1.67152   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.13731958   0.710   2.03580   3.69169   6.41772  -1.65853   0.00000   3.602E-03   0.000E+00   9.960E-01
  43  5.14255440   0.710   2.03275   3.69210   6.42064  -1.64554   0.00000   3.205E-03   0.000E+00   9.960E-01
  44  5.14772688   0.710   2.02979   3.69250   6.42355  -1.63282   0.00000   3.000E-03   0.000E+00   9.962E-01
  45  5.15283847   0.710   2.02694   3.69289   6.42642  -1.62039   0.00000   3.000E-03   0.000E+00   9.966E-01
  46  5.15789060   0.710   2.02408   3.69328   6.42930  -1.60796   0.00000   3.000E-03   0.000E+00   9.969E-01
  47  5.16288463   0.710   2.02144   3.69366   6.43213  -1.59597   0.00000   3.000E-03   0.000E+00   9.970E-01
  48  5.16782189   0.710   2.01883   3.69404   6.43495  -1.58406   0.00000   3.000E-03   0.000E+00   9.970E-01
  49  5.17270365   0.710   2.01625   3.69442   6.43777  -1.57222   0.00000   2.947E-03   0.000E+00   9.970E-01
  50  5.17753115   0.710   2.01385   3.69478   6.44053  -1.56077   0.00000   2.592E-03   0.000E+00   9.970E-01
  51  5.18230557   0.710   2.01146   3.69515   6.44329  -1.54932   0.00000   2.238E-03   0.000E+00   9.970E-01
  52  5.18702808   0.710   2.00914   3.69552   6.44603  -1.53801   0.00000   2.000E-03   0.000E+00   9.971E-01
  53  5.19169979   0.710   2.00697   3.69587   6.44873  -1.52700   0.00000   2.000E-03   0.000E+00   9.975E-01
  54  5.19632177   0.710   2.00479   3.69623   6.45143  -1.51599   0.00000   2.000E-03   0.000E+00   9.978E-01
  55  5.20089509   0.710   2.00270   3.69658   6.45411  -1.50513   0.00000   2.000E-03   0.000E+00   9.980E-01
  56  5.20542074   0.710   2.00073   3.69692   6.45675  -1.49452   0.00000   2.000E-03   0.000E+00   9.980E-01
  57  5.20989973   0.710   1.99877   3.69727   6.45939  -1.48390   0.00000   2.000E-03   0.000E+00   9.980E-01
  58  5.21433299   0.710   1.99689   3.69761   6.46201  -1.47342   0.00000   2.000E-03   0.000E+00   9.980E-01
  59  5.21872145   0.710   1.99516   3.69795   6.46459  -1.46319   0.00000   2.000E-03   0.000E+00   9.980E-01
  60  5.22306601   0.710   1.99343   3.69829   6.46717  -1.45295   0.00000   2.000E-03   0.000E+00   9.980E-01
  61  5.22736754   0.710   1.99175   3.69863   6.46973  -1.44280   0.00000   2.000E-03   0.000E+00   9.980E-01
  62  5.23162688   0.710   1.99022   3.69895   6.47225  -1.43293   0.00000   2.000E-03   0.000E+00   9.980E-01
  63  5.23584486   0.710   1.98869   3.69928   6.47476  -1.42306   0.00000   2.000E-03   0.000E+00   9.980E-01
  64  5.24002226   0.710   1.98718   3.69960   6.47727  -1.41322   0.00000   1.971E-03   0.000E+00   9.980E-01
  65  5.24415986   0.710   1.98589   3.69992   6.47973  -1.40367   0.00000   1.658E-03   0.000E+00   9.980E-01
  66  5.24825842   0.710   1.98459   3.70025   6.48219  -1.39412   0.00000   1.345E-03   0.000E+00   9.980E-01
  67  5.25231866   0.710   1.98330   3.70057   6.48464  -1.38457   0.00000   1.031E-03   0.000E+00   9.980E-01
  68  5.25634129   0.710   1.98220   3.70088   6.48705  -1.37529   0.00000   1.000E-03   0.000E+00   9.983E-01
  69  5.26032700   0.710   1.98112   3.70120   6.48944  -1.36604   0.00000   1.000E-03   0.000E+00   9.986E-01
  70  5.26427646   0.710   1.98004   3.70151   6.49184  -1.35679   0.00000   1.000E-03   0.000E+00   9.989E-01
  71  5.26819033   0.710   1.97912   3.70182   6.49420  -1.34772   0.00000   1.000E-03   0.000E+00   9.990E-01
  72  5.27206925   0.710   1.97827   3.70214   6.49655  -1.33874   0.00000   1.000E-03   0.000E+00   9.990E-01
  73  5.27591383   0.710   1.97742   3.70245   6.49889  -1.32975   0.00000   1.000E-03   0.000E+00   9.990E-01
  74  5.27972467   0.710   1.97668   3.70276   6.50123  -1.32085   0.00000   1.000E-03   0.000E+00   9.990E-01
  75  5.28350236   0.710   1.97605   3.70308   6.50355  -1.31205   0.00000   1.000E-03   0.000E+00   9.990E-01
  76  5.28724748   0.710   1.97543   3.70339   6.50588  -1.30325   0.00000   1.000E-03   0.000E+00   9.990E-01
