 # M = 1.20 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.93360846   0.710   1.14089   3.64020   6.16425  -1.39470   0.00000   8.690E-01   0.000E+00   1.310E-01
   2  4.98951905   0.710   1.13574   3.64040   6.16715  -1.38600   0.00000   8.718E-01   0.000E+00   1.282E-01
   3  5.03904582   0.710   1.13059   3.64060   6.17005  -1.37729   0.00000   8.747E-01   0.000E+00   1.253E-01
   4  5.08349831   0.710   1.12543   3.64080   6.17295  -1.36859   0.00000   8.775E-01   0.000E+00   1.225E-01
   5  5.12382034   0.710   1.12040   3.64099   6.17578  -1.36009   0.00000   8.773E-01   0.000E+00   1.227E-01
   6  5.16071467   0.710   1.11539   3.64118   6.17859  -1.35164   0.00000   8.764E-01   0.000E+00   1.236E-01
   7  5.19471867   0.710   1.11038   3.64138   6.18141  -1.34318   0.00000   8.756E-01   0.000E+00   1.244E-01
   8  5.22625250   0.710   1.10532   3.64158   6.18427  -1.33460   0.00000   8.738E-01   0.000E+00   1.262E-01
   9  5.25565086   0.710   1.10013   3.64179   6.18721  -1.32575   0.00000   8.699E-01   0.000E+00   1.301E-01
  10  5.28318473   0.710   1.09495   3.64200   6.19016  -1.31690   0.00000   8.661E-01   0.000E+00   1.339E-01
  11  5.30907656   0.710   1.08976   3.64221   6.19311  -1.30805   0.00000   8.622E-01   0.000E+00   1.378E-01
  12  5.33351123   0.710   1.08421   3.64244   6.19627  -1.29856   0.00000   8.560E-01   0.000E+00   1.440E-01
  13  5.35664406   0.710   1.07849   3.64268   6.19953  -1.28878   0.00000   8.488E-01   0.000E+00   1.512E-01
  14  5.37860677   0.710   1.07276   3.64292   6.20278  -1.27900   0.00000   8.415E-01   0.000E+00   1.585E-01
  15  5.39951207   0.710   1.06685   3.64317   6.20616  -1.26888   0.00000   8.331E-01   0.000E+00   1.669E-01
  16  5.41945711   0.710   1.06034   3.64346   6.20990  -1.25763   0.00000   8.209E-01   0.000E+00   1.791E-01
  17  5.43852626   0.710   1.05383   3.64375   6.21365  -1.24639   0.00000   8.087E-01   0.000E+00   1.913E-01
  18  5.45679320   0.710   1.04719   3.64404   6.21748  -1.23491   0.00000   7.957E-01   0.000E+00   2.043E-01
  19  5.47432273   0.710   1.03962   3.64440   6.22188  -1.22172   0.00000   7.765E-01   0.000E+00   2.235E-01
  20  5.49117208   0.710   1.03206   3.64475   6.22628  -1.20852   0.00000   7.573E-01   0.000E+00   2.427E-01
  21  5.50739206   0.710   1.02395   3.64514   6.23100  -1.19438   0.00000   7.338E-01   0.000E+00   2.662E-01
  22  5.52302801   0.710   1.01509   3.64556   6.23616  -1.17888   0.00000   7.044E-01   0.000E+00   2.956E-01
  23  5.53812052   0.710   1.00607   3.64599   6.24141  -1.16312   0.00000   6.736E-01   0.000E+00   3.264E-01
  24  5.55270611   0.710   0.99575   3.64648   6.24741  -1.14510   0.00000   6.324E-01   0.000E+00   3.676E-01
  25  5.56681773   0.710   0.98523   3.64698   6.25353  -1.12674   0.00000   5.893E-01   0.000E+00   4.107E-01
  26  5.58048520   0.710   0.97345   3.64752   6.26034  -1.10628   0.00000   5.354E-01   0.000E+00   4.646E-01
  27  5.59373565   0.710   0.96107   3.64807   6.26749  -1.08484   0.00000   4.774E-01   0.000E+00   5.226E-01
  28  5.60659376   0.710   0.94798   3.64864   6.27504  -1.06221   0.00000   4.144E-01   0.000E+00   5.856E-01
  29  5.61908210   0.710   0.93379   3.64920   6.28313  -1.03799   0.00000   3.480E-01   0.000E+00   6.520E-01
  30  5.63122135   0.710   0.91910   3.64976   6.29144  -1.01310   0.00000   2.829E-01   0.000E+00   7.171E-01
  31  5.64303049   0.710   0.90397   3.65030   6.29992  -0.98765   0.00000   2.213E-01   0.000E+00   7.787E-01
  32  5.65452701   0.710   0.88854   3.65081   6.30849  -0.96193   0.00000   1.658E-01   0.000E+00   8.342E-01
  33  5.66572703   0.710   0.87298   3.65127   6.31705  -0.93630   0.00000   1.198E-01   0.000E+00   8.802E-01
  34  5.67664545   0.710   0.85770   3.65171   6.32547  -0.91110   0.00000   8.491E-02   0.000E+00   9.151E-01
  35  5.68729610   0.710   0.84270   3.65210   6.33363  -0.88666   0.00000   5.858E-02   0.000E+00   9.414E-01
  36  5.69769179   0.710   0.82806   3.65245   6.34152  -0.86303   0.00000   3.941E-02   0.000E+00   9.606E-01
  37  5.70784445   0.710   0.81385   3.65277   6.34914  -0.84020   0.00000   2.589E-02   0.000E+00   9.741E-01
  38  5.71776518   0.710   0.80017   3.65306   6.35644  -0.81830   0.00000   1.690E-02   0.000E+00   9.831E-01
  39  5.72746433   0.710   0.78709   3.65332   6.36337  -0.79750   0.00000   1.153E-02   0.000E+00   9.885E-01
  40  5.73695160   0.710   0.77443   3.65356   6.37006  -0.77742   0.00000   7.351E-03   0.000E+00   9.926E-01
  41  5.74623603   0.710   0.76215   3.65379   6.37654  -0.75797   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.78177053   0.710   0.71748   3.65450   6.39990  -0.68790   0.00000   5.809E-04   0.000E+00   9.994E-01
  43  5.81461618   0.710   0.67840   3.65502   6.42015  -0.62714   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  5.84515142   0.710   0.64376   3.65541   6.43796  -0.57371   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.87368005   0.710   0.61252   3.65569   6.45390  -0.52590   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.90044960   0.710   0.58451   3.65592   6.46813  -0.48319   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.92566446   0.710   0.55862   3.65608   6.48121  -0.44397   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.94949535   0.710   0.53488   3.65619   6.49313  -0.40817   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.97208632   0.710   0.51288   3.65628   6.50414  -0.37514   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.99356004   0.710   0.49236   3.65634   6.51437  -0.34441   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.01402183   0.710   0.47311   3.65637   6.52394  -0.31571   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.03356278   0.710   0.45499   3.65638   6.53290  -0.28882   0.00000   0.000E+00   0.000E+00   1.000E+00
