 # M = 0.45 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.98882152   0.710   0.25725   3.57667   6.06118  -0.86772   0.00000   9.050E-01   0.000E+00   9.510E-02
   2  5.13192190   0.710   0.24893   3.57654   6.06493  -0.85646   0.00000   8.906E-01   0.000E+00   1.094E-01
   3  5.23937517   0.710   0.24099   3.57641   6.06849  -0.84576   0.00000   8.886E-01   0.000E+00   1.114E-01
   4  5.32544570   0.710   0.23317   3.57628   6.07198  -0.83525   0.00000   8.907E-01   0.000E+00   1.093E-01
   5  5.39724733   0.710   0.22615   3.57615   6.07512  -0.82583   0.00000   8.941E-01   0.000E+00   1.059E-01
   6  5.45884513   0.710   0.21924   3.57603   6.07821  -0.81655   0.00000   8.976E-01   0.000E+00   1.024E-01
   7  5.51278165   0.710   0.21241   3.57591   6.08126  -0.80740   0.00000   8.998E-01   0.000E+00   1.002E-01
   8  5.56075356   0.710   0.20575   3.57579   6.08422  -0.79849   0.00000   8.991E-01   0.000E+00   1.009E-01
   9  5.60394968   0.710   0.19909   3.57566   6.08718  -0.78959   0.00000   8.984E-01   0.000E+00   1.016E-01
  10  5.64323541   0.710   0.19234   3.57553   6.09018  -0.78058   0.00000   8.966E-01   0.000E+00   1.034E-01
  11  5.67926033   0.710   0.18545   3.57540   6.09322  -0.77142   0.00000   8.933E-01   0.000E+00   1.067E-01
  12  5.71252451   0.710   0.17856   3.57526   6.09627  -0.76227   0.00000   8.899E-01   0.000E+00   1.101E-01
  13  5.74342113   0.710   0.17141   3.57512   6.09943  -0.75276   0.00000   8.854E-01   0.000E+00   1.146E-01
  14  5.77226493   0.710   0.16391   3.57496   6.10275  -0.74278   0.00000   8.792E-01   0.000E+00   1.208E-01
  15  5.79931179   0.710   0.15641   3.57481   6.10607  -0.73280   0.00000   8.730E-01   0.000E+00   1.270E-01
  16  5.82477253   0.710   0.14836   3.57464   6.10962  -0.72216   0.00000   8.645E-01   0.000E+00   1.355E-01
  17  5.84882292   0.710   0.13980   3.57444   6.11336  -0.71091   0.00000   8.540E-01   0.000E+00   1.460E-01
  18  5.87161105   0.710   0.13123   3.57425   6.11711  -0.69965   0.00000   8.435E-01   0.000E+00   1.565E-01
  19  5.89326282   0.710   0.12150   3.57403   6.12138  -0.68683   0.00000   8.274E-01   0.000E+00   1.726E-01
  20  5.91388621   0.710   0.11157   3.57381   6.12573  -0.67373   0.00000   8.103E-01   0.000E+00   1.897E-01
  21  5.93357449   0.710   0.10070   3.57355   6.13048  -0.65947   0.00000   7.887E-01   0.000E+00   2.113E-01
  22  5.95240880   0.710   0.08896   3.57326   6.13558  -0.64412   0.00000   7.628E-01   0.000E+00   2.372E-01
  23  5.97046015   0.710   0.07620   3.57295   6.14114  -0.62743   0.00000   7.302E-01   0.000E+00   2.698E-01
  24  5.98779104   0.710   0.06244   3.57260   6.14713  -0.60943   0.00000   6.909E-01   0.000E+00   3.091E-01
