 # M = 4.00 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.77414503   0.710   2.05668   3.67253   6.28169  -2.05508   0.00000   8.230E-01   0.000E+00   1.770E-01
   2  4.79428713   0.710   2.05339   3.67278   6.28381  -2.04874   0.00000   8.194E-01   0.000E+00   1.806E-01
   3  4.81353631   0.710   2.05010   3.67303   6.28592  -2.04239   0.00000   8.159E-01   0.000E+00   1.841E-01
   4  4.83196841   0.710   2.04681   3.67328   6.28804  -2.03605   0.00000   8.123E-01   0.000E+00   1.877E-01
   5  4.84964996   0.710   2.04352   3.67353   6.29016  -2.02970   0.00000   8.088E-01   0.000E+00   1.912E-01
   6  4.86663972   0.710   2.04024   3.67378   6.29228  -2.02336   0.00000   8.052E-01   0.000E+00   1.948E-01
   7  4.88298977   0.710   2.03662   3.67404   6.29458  -2.01647   0.00000   7.989E-01   0.000E+00   2.011E-01
   8  4.89874656   0.710   2.03298   3.67430   6.29689  -2.00955   0.00000   7.925E-01   0.000E+00   2.075E-01
   9  4.91395163   0.710   2.02934   3.67456   6.29920  -2.00264   0.00000   7.861E-01   0.000E+00   2.139E-01
  10  4.92864231   0.710   2.02570   3.67482   6.30151  -1.99572   0.00000   7.797E-01   0.000E+00   2.203E-01
  11  4.94285227   0.710   2.02202   3.67508   6.30385  -1.98871   0.00000   7.729E-01   0.000E+00   2.271E-01
  12  4.95661199   0.710   2.01791   3.67536   6.30645  -1.98094   0.00000   7.628E-01   0.000E+00   2.372E-01
  13  4.96994911   0.710   2.01381   3.67565   6.30905  -1.97316   0.00000   7.526E-01   0.000E+00   2.474E-01
  14  4.98288882   0.710   2.00970   3.67593   6.31165  -1.96538   0.00000   7.424E-01   0.000E+00   2.576E-01
  15  4.99545412   0.710   2.00559   3.67622   6.31424  -1.95761   0.00000   7.323E-01   0.000E+00   2.677E-01
  16  5.00766608   0.710   2.00107   3.67652   6.31708  -1.94911   0.00000   7.188E-01   0.000E+00   2.812E-01
  17  5.01954402   0.710   1.99635   3.67684   6.32003  -1.94026   0.00000   7.039E-01   0.000E+00   2.961E-01
  18  5.03110572   0.710   1.99163   3.67715   6.32298  -1.93141   0.00000   6.889E-01   0.000E+00   3.111E-01
  19  5.04236760   0.710   1.98691   3.67747   6.32594  -1.92256   0.00000   6.739E-01   0.000E+00   3.261E-01
  20  5.05334481   0.710   1.98171   3.67781   6.32919  -1.91281   0.00000   6.543E-01   0.000E+00   3.457E-01
  21  5.06405138   0.710   1.97634   3.67817   6.33255  -1.90275   0.00000   6.332E-01   0.000E+00   3.668E-01
  22  5.07450035   0.710   1.97096   3.67853   6.33591  -1.89269   0.00000   6.121E-01   0.000E+00   3.879E-01
  23  5.08470381   0.710   1.96540   3.67889   6.33938  -1.88227   0.00000   5.893E-01   0.000E+00   4.107E-01
  24  5.09467304   0.710   1.95938   3.67929   6.34316  -1.87097   0.00000   5.624E-01   0.000E+00   4.376E-01
  25  5.10441856   0.710   1.95336   3.67969   6.34693  -1.85968   0.00000   5.354E-01   0.000E+00   4.646E-01
  26  5.11395017   0.710   1.94718   3.68010   6.35079  -1.84810   0.00000   5.072E-01   0.000E+00   4.928E-01
  27  5.12327708   0.710   1.94053   3.68053   6.35494  -1.83567   0.00000   4.751E-01   0.000E+00   5.249E-01
