 # M = 0.75 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.97932708   0.710   0.74963   3.61780   6.11472  -1.14197   0.00000   8.740E-01   0.000E+00   1.260E-01
   2  5.06686117   0.710   0.74292   3.61793   6.11822  -1.13147   0.00000   8.799E-01   0.000E+00   1.201E-01
   3  5.13967743   0.710   0.73622   3.61806   6.12172  -1.12097   0.00000   8.858E-01   0.000E+00   1.142E-01
   4  5.20202000   0.710   0.73017   3.61817   6.12486  -1.11152   0.00000   8.897E-01   0.000E+00   1.103E-01
   5  5.25652646   0.710   0.72428   3.61828   6.12792  -1.10234   0.00000   8.931E-01   0.000E+00   1.069E-01
   6  5.30494858   0.710   0.71840   3.61839   6.13098  -1.09316   0.00000   8.965E-01   0.000E+00   1.035E-01
   7  5.34850932   0.710   0.71272   3.61849   6.13393  -1.08429   0.00000   8.965E-01   0.000E+00   1.035E-01
   8  5.38809636   0.710   0.70706   3.61859   6.13686  -1.07546   0.00000   8.959E-01   0.000E+00   1.041E-01
   9  5.42437447   0.710   0.70141   3.61869   6.13979  -1.06664   0.00000   8.953E-01   0.000E+00   1.047E-01
  10  5.45785438   0.710   0.69563   3.61879   6.14279  -1.05764   0.00000   8.933E-01   0.000E+00   1.067E-01
  11  5.48893701   0.710   0.68975   3.61889   6.14583  -1.04849   0.00000   8.901E-01   0.000E+00   1.099E-01
  12  5.51794286   0.710   0.68386   3.61900   6.14888  -1.03934   0.00000   8.870E-01   0.000E+00   1.130E-01
  13  5.54513215   0.710   0.67793   3.61910   6.15195  -1.03012   0.00000   8.836E-01   0.000E+00   1.164E-01
  14  5.57071906   0.710   0.67143   3.61920   6.15531  -1.02003   0.00000   8.773E-01   0.000E+00   1.227E-01
  15  5.59488199   0.710   0.66492   3.61930   6.15867  -1.00994   0.00000   8.709E-01   0.000E+00   1.291E-01
  16  5.61777113   0.710   0.65841   3.61940   6.16202  -0.99985   0.00000   8.646E-01   0.000E+00   1.354E-01
  17  5.63951407   0.710   0.65114   3.61951   6.16576  -0.98864   0.00000   8.549E-01   0.000E+00   1.451E-01
  18  5.66022015   0.710   0.64360   3.61962   6.16962  -0.97705   0.00000   8.439E-01   0.000E+00   1.561E-01
  19  5.67998379   0.710   0.63607   3.61972   6.17349  -0.96545   0.00000   8.329E-01   0.000E+00   1.671E-01
  20  5.69888704   0.710   0.62753   3.61984   6.17786  -0.95232   0.00000   8.171E-01   0.000E+00   1.829E-01
  21  5.71700171   0.710   0.61863   3.61996   6.18242  -0.93863   0.00000   7.995E-01   0.000E+00   2.005E-01
  22  5.73439096   0.710   0.60952   3.62007   6.18708  -0.92463   0.00000   7.807E-01   0.000E+00   2.193E-01
  23  5.75111067   0.710   0.59888   3.62020   6.19250  -0.90834   0.00000   7.522E-01   0.000E+00   2.478E-01
  24  5.76721048   0.710   0.58825   3.62032   6.19793  -0.89206   0.00000   7.238E-01   0.000E+00   2.762E-01
  25  5.78273472   0.710   0.57583   3.62044   6.20421  -0.87320   0.00000   6.837E-01   0.000E+00   3.163E-01
  26  5.79772314   0.710   0.56315   3.62056   6.21062  -0.85395   0.00000   6.419E-01   0.000E+00   3.581E-01
  27  5.81221148   0.710   0.54854   3.62068   6.21795  -0.83191   0.00000   5.851E-01   0.000E+00   4.149E-01
  28  5.82623205   0.710   0.53306   3.62078   6.22570  -0.80865   0.00000   5.220E-01   0.000E+00   4.780E-01
  29  5.83981411   0.710   0.51642   3.62088   6.23399  -0.78376   0.00000   4.504E-01   0.000E+00   5.496E-01
  30  5.85298425   0.710   0.49836   3.62096   6.24297  -0.75686   0.00000   3.703E-01   0.000E+00   6.297E-01
  31  5.86576673   0.710   0.47932   3.62100   6.25236  -0.72867   0.00000   2.899E-01   0.000E+00   7.101E-01
  32  5.87818371   0.710   0.45969   3.62102   6.26200  -0.69974   0.00000   2.153E-01   0.000E+00   7.847E-01
  33  5.89025553   0.710   0.43974   3.62099   6.27171  -0.67064   0.00000   1.515E-01   0.000E+00   8.485E-01
  34  5.90200085   0.710   0.42000   3.62095   6.28129  -0.64189   0.00000   1.006E-01   0.000E+00   8.994E-01
  35  5.91343687   0.710   0.40061   3.62086   6.29058  -0.61400   0.00000   6.467E-02   0.000E+00   9.353E-01
  36  5.92457946   0.710   0.38192   3.62075   6.29950  -0.58723   0.00000   4.032E-02   0.000E+00   9.597E-01
  37  5.93544330   0.710   0.36394   3.62061   6.30804  -0.56163   0.00000   2.455E-02   0.000E+00   9.755E-01
  38  5.94604201   0.710   0.34674   3.62044   6.31615  -0.53729   0.00000   1.445E-02   0.000E+00   9.855E-01
  39  5.95638821   0.710   0.33030   3.62026   6.32383  -0.51422   0.00000   8.513E-03   0.000E+00   9.915E-01
  40  5.96649365   0.710   0.31454   3.62006   6.33114  -0.49226   0.00000   5.395E-03   0.000E+00   9.946E-01
  41  5.97636929   0.710   0.29942   3.61984   6.33811  -0.47131   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  6.01703341   0.710   0.24074   3.61881   6.36480  -0.39112   0.00000   0.000E+00   0.000E+00   1.000E+00
  43  6.05421390   0.710   0.19080   3.61768   6.38704  -0.32432   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.08846082   0.710   0.14732   3.61653   6.40612  -0.26701   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.12020343   0.710   0.10910   3.61545   6.42273  -0.21708   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.14978316   0.710   0.07495   3.61442   6.43746  -0.17284   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.17747604   0.710   0.04420   3.61345   6.45065  -0.13319   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.20350844   0.710   0.01600   3.61254   6.46272  -0.09692   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.22806826   0.710  -0.00965   3.61170   6.47365  -0.06408   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.25131322   0.710  -0.03346   3.61090   6.48377  -0.03365   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.27337698   0.710  -0.05567   3.61013   6.49318  -0.00537   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.29437381   0.710  -0.07632   3.60943   6.50194   0.02099   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.31440215   0.710  -0.09568   3.60875   6.51013   0.04563   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.33354742   0.710  -0.11385   3.60813   6.51783   0.06875   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.35188421   0.710  -0.13100   3.60753   6.52508   0.09055   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.36947805   0.710  -0.14719   3.60697   6.53194   0.11117   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.38638680   0.710  -0.16262   3.60643   6.53846   0.13077   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.40266182   0.710  -0.17735   3.60591   6.54469   0.14948   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.41834892   0.710  -0.19146   3.60541   6.55065   0.16742   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.43348907   0.710  -0.20480   3.60494   6.55628   0.18436   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.44811916   0.710  -0.21761   3.60449   6.56169   0.20064   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.46227241   0.710  -0.23003   3.60405   6.56694   0.21641   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.47597895   0.710  -0.24181   3.60363   6.57191   0.23138   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.48926610   0.710  -0.25320   3.60323   6.57672   0.24585   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.50215878   0.710  -0.26427   3.60284   6.58140   0.25991   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.51467972   0.710  -0.27478   3.60246   6.58583   0.27326   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.52684977   0.710  -0.28518   3.60208   6.59022   0.28645   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.53868806   0.710  -0.29495   3.60174   6.59435   0.29888   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.55021220   0.710  -0.30466   3.60140   6.59845   0.31121   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.56143844   0.710  -0.31388   3.60107   6.60233   0.32290   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.57238177   0.710  -0.32305   3.60075   6.60619   0.33455   0.00000   0.000E+00   0.000E+00   1.000E+00
