 # M = 0.35 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.09989113   0.710  -0.02589   3.54798   6.03835  -0.72326   0.00000   9.370E-01   0.000E+00   6.270E-02
   2  5.26142986   0.710  -0.03444   3.54770   6.04189  -0.71261   0.00000   9.009E-01   0.000E+00   9.903E-02
   3  5.37890529   0.710  -0.04312   3.54743   6.04553  -0.70169   0.00000   8.946E-01   0.000E+00   1.054E-01
   4  5.47127497   0.710  -0.05155   3.54716   6.04905  -0.69109   0.00000   8.930E-01   0.000E+00   1.070E-01
   5  5.54740273   0.710  -0.05938   3.54691   6.05230  -0.68132   0.00000   8.965E-01   0.000E+00   1.035E-01
   6  5.61215525   0.710  -0.06721   3.54665   6.05555  -0.67155   0.00000   9.000E-01   0.000E+00   1.000E-01
   7  5.66849419   0.710  -0.07479   3.54640   6.05870  -0.66206   0.00000   8.988E-01   0.000E+00   1.012E-01
   8  5.71835667   0.710  -0.08238   3.54615   6.06186  -0.65258   0.00000   8.977E-01   0.000E+00   1.023E-01
   9  5.76307936   0.710  -0.09007   3.54590   6.06506  -0.64296   0.00000   8.953E-01   0.000E+00   1.047E-01
  10  5.80362356   0.710  -0.09792   3.54564   6.06832  -0.63315   0.00000   8.915E-01   0.000E+00   1.085E-01
  11  5.84070377   0.710  -0.10577   3.54538   6.07158  -0.62335   0.00000   8.878E-01   0.000E+00   1.122E-01
  12  5.87486561   0.710  -0.11417   3.54510   6.07508  -0.61285   0.00000   8.810E-01   0.000E+00   1.190E-01
  13  5.90653511   0.710  -0.12272   3.54482   6.07863  -0.60217   0.00000   8.736E-01   0.000E+00   1.264E-01
  14  5.93605135   0.710  -0.13153   3.54453   6.08229  -0.59114   0.00000   8.650E-01   0.000E+00   1.350E-01
  15  5.96368858   0.710  -0.14112   3.54422   6.08630  -0.57908   0.00000   8.530E-01   0.000E+00   1.470E-01
  16  5.98967180   0.710  -0.15071   3.54392   6.09031  -0.56701   0.00000   8.410E-01   0.000E+00   1.590E-01
  17  6.01418784   0.710  -0.16161   3.54357   6.09488  -0.55327   0.00000   8.234E-01   0.000E+00   1.766E-01
  18  6.03739358   0.710  -0.17263   3.54323   6.09949  -0.53938   0.00000   8.051E-01   0.000E+00   1.949E-01
  19  6.05942201   0.710  -0.18506   3.54285   6.10474  -0.52361   0.00000   7.797E-01   0.000E+00   2.203E-01
  20  6.08038683   0.710  -0.19780   3.54246   6.11012  -0.50743   0.00000   7.525E-01   0.000E+00   2.475E-01
  21  6.10038605   0.710  -0.21245   3.54204   6.11634  -0.48872   0.00000   7.131E-01   0.000E+00   2.869E-01
  22  6.11950471   0.710  -0.22797   3.54160   6.12296  -0.46884   0.00000   6.678E-01   0.000E+00   3.322E-01
  23  6.13781709   0.710  -0.24474   3.54113   6.13014  -0.44725   0.00000   6.140E-01   0.000E+00   3.860E-01
  24  6.15538845   0.710  -0.26332   3.54064   6.13812  -0.42321   0.00000   5.466E-01   0.000E+00   4.534E-01
  25  6.17227644   0.710  -0.28335   3.54013   6.14679  -0.39712   0.00000   4.700E-01   0.000E+00   5.300E-01
  26  6.18853224   0.710  -0.30471   3.53961   6.15609  -0.36916   0.00000   3.872E-01   0.000E+00   6.128E-01
  27  6.20420146   0.710  -0.32703   3.53910   6.16591  -0.33970   0.00000   3.019E-01   0.000E+00   6.981E-01
  28  6.21932497   0.710  -0.34990   3.53860   6.17598  -0.30938   0.00000   2.225E-01   0.000E+00   7.775E-01
  29  6.23393951   0.710  -0.37281   3.53814   6.18615  -0.27877   0.00000   1.553E-01   0.000E+00   8.447E-01
  30  6.24807822   0.710  -0.39520   3.53771   6.19625  -0.24850   0.00000   1.036E-01   0.000E+00   8.964E-01
  31  6.26177111   0.710  -0.41681   3.53731   6.20594  -0.21932   0.00000   6.624E-02   0.000E+00   9.338E-01
  32  6.27504544   0.710  -0.43733   3.53696   6.21522  -0.19146   0.00000   4.572E-02   0.000E+00   9.543E-01
  33  6.28792604   0.710  -0.45662   3.53664   6.22399  -0.16514   0.00000   3.652E-02   0.000E+00   9.635E-01
  34  6.30043560   0.710  -0.47483   3.53636   6.23224  -0.14029   0.00000   2.876E-02   0.000E+00   9.712E-01
  35  6.31259490   0.710  -0.49205   3.53610   6.24006  -0.11671   0.00000   2.274E-02   0.000E+00   9.773E-01
  36  6.32442301   0.710  -0.50838   3.53587   6.24750  -0.09427   0.00000   1.778E-02   0.000E+00   9.822E-01
  37  6.33593751   0.710  -0.52394   3.53565   6.25461  -0.07282   0.00000   1.372E-02   0.000E+00   9.863E-01
  38  6.34715458   0.710  -0.53861   3.53547   6.26135  -0.05251   0.00000   1.059E-02   0.000E+00   9.894E-01
  39  6.35808922   0.710  -0.55257   3.53529   6.26777  -0.03315   0.00000   7.615E-03   0.000E+00   9.924E-01
  40  6.36875530   0.710  -0.56597   3.53512   6.27394  -0.01453   0.00000   5.380E-03   0.000E+00   9.946E-01
  41  6.37916568   0.710  -0.57889   3.53498   6.27991   0.00346   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  6.40604941   0.710  -0.61066   3.53464   6.29464   0.04789   0.00000   2.305E-03   0.000E+00   9.977E-01
  43  6.43136555   0.710  -0.63937   3.53436   6.30801   0.08825   0.00000   1.000E-03   0.000E+00   9.990E-01
  44  6.45528688   0.710  -0.66537   3.53415   6.32019   0.12502   0.00000   3.822E-04   0.000E+00   9.996E-01
  45  6.47795911   0.710  -0.68929   3.53396   6.33144   0.15899   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.49950623   0.710  -0.71127   3.53382   6.34182   0.19033   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.52003465   0.710  -0.73160   3.53371   6.35146   0.21942   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.53963637   0.710  -0.75057   3.53362   6.36048   0.24670   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.55839145   0.710  -0.76835   3.53354   6.36897   0.27236   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.57637000   0.710  -0.78510   3.53349   6.37700   0.29662   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.59363378   0.710  -0.80080   3.53344   6.38454   0.31940   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.61023746   0.710  -0.81564   3.53341   6.39168   0.34101   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.62622967   0.710  -0.82978   3.53339   6.39851   0.36166   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.64165384   0.710  -0.84333   3.53338   6.40506   0.38148   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.65654895   0.710  -0.85616   3.53337   6.41128   0.40031   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.67095010   0.710  -0.86838   3.53337   6.41722   0.41827   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.68488899   0.710  -0.88024   3.53337   6.42299   0.43574   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.69839439   0.710  -0.89146   3.53338   6.42846   0.45231   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.71149244   0.710  -0.90232   3.53340   6.43376   0.46834   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.72420699   0.710  -0.91282   3.53341   6.43889   0.48387   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.73655988   0.710  -0.92283   3.53342   6.44378   0.49870   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.74857110   0.710  -0.93267   3.53344   6.44859   0.51327   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.76025905   0.710  -0.94198   3.53346   6.45315   0.52709   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.77164067   0.710  -0.95117   3.53348   6.45765   0.54074   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.78273161   0.710  -0.95991   3.53349   6.46194   0.55373   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.79354636   0.710  -0.96853   3.53351   6.46616   0.56653   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.80409832   0.710  -0.97681   3.53353   6.47022   0.57885   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.81439998   0.710  -0.98488   3.53355   6.47418   0.59085   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.82446293   0.710  -0.99280   3.53357   6.47806   0.60263   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.83429799   0.710  -1.00036   3.53359   6.48178   0.61389   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.84391524   0.710  -1.00792   3.53361   6.48549   0.62514   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.85332413   0.710  -1.01509   3.53362   6.48900   0.63582   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.86253349   0.710  -1.02218   3.53364   6.49248   0.64636   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.87155161   0.710  -1.02919   3.53365   6.49591   0.65679   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.88038627   0.710  -1.03583   3.53367   6.49917   0.66667   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.88904479   0.710  -1.04247   3.53369   6.50243   0.67656   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.89753406   0.710  -1.04896   3.53371   6.50561   0.68623   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.90586056   0.710  -1.05517   3.53372   6.50866   0.69549   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.91403042   0.710  -1.06139   3.53374   6.51171   0.70476   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.92204942   0.710  -1.06748   3.53375   6.51470   0.71384   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.92992304   0.710  -1.07331   3.53377   6.51756   0.72252   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.93765645   0.710  -1.07915   3.53378   6.52042   0.73121   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.94525456   0.710  -1.08494   3.53379   6.52326   0.73983   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.95272201   0.710  -1.09040   3.53381   6.52594   0.74798   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.96006324   0.710  -1.09586   3.53382   6.52862   0.75612   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.96728243   0.710  -1.10133   3.53384   6.53130   0.76427   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.97438358   0.710  -1.10656   3.53385   6.53386   0.77206   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.98137049   0.710  -1.11169   3.53385   6.53637   0.77969   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.98824676   0.710  -1.11682   3.53386   6.53888   0.78733   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.99501586   0.710  -1.12194   3.53387   6.54139   0.79495   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  7.00168107   0.710  -1.12674   3.53388   6.54374   0.80211   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  7.00824553   0.710  -1.13154   3.53389   6.54609   0.80927   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  7.01471224   0.710  -1.13634   3.53390   6.54844   0.81642   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  7.02108407   0.710  -1.14111   3.53391   6.55077   0.82352   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  7.02736377   0.710  -1.14562   3.53392   6.55298   0.83023   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  7.03355396   0.710  -1.15013   3.53393   6.55518   0.83693   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  7.03965716   0.710  -1.15464   3.53393   6.55738   0.84364   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  7.04567577   0.710  -1.15916   3.53394   6.55959   0.85034   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  7.05161212   0.710  -1.16340   3.53394   6.56165   0.85664   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  7.05746841   0.710  -1.16763   3.53395   6.56372   0.86292   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  7.06324679   0.710  -1.17186   3.53395   6.56578   0.86920   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  7.06894929   0.710  -1.17609   3.53396   6.56785   0.87548   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  7.07457788   0.710  -1.18017   3.53396   6.56984   0.88155   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  7.08013446   0.710  -1.18414   3.53397   6.57177   0.88744   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  7.08562084   0.710  -1.18810   3.53397   6.57371   0.89333   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  7.09103877   0.710  -1.19207   3.53397   6.57564   0.89922   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  7.09638995   0.710  -1.19603   3.53398   6.57757   0.90511   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  7.10167599   0.710  -1.19980   3.53398   6.57941   0.91070   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  7.10689847   0.710  -1.20353   3.53398   6.58121   0.91621   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  7.11205889   0.710  -1.20725   3.53399   6.58302   0.92173   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  7.11715872   0.710  -1.21097   3.53399   6.58483   0.92724   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  7.12219935   0.710  -1.21469   3.53399   6.58664   0.93276   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  7.12718215   0.710  -1.21823   3.53399   6.58836   0.93801   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  7.13210843   0.710  -1.22172   3.53399   6.59005   0.94318   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  7.13697945   0.710  -1.22521   3.53399   6.59175   0.94835   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  7.14179645   0.710  -1.22870   3.53399   6.59344   0.95351   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  7.14656060   0.710  -1.23218   3.53399   6.59514   0.95868   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  7.15127306   0.710  -1.23559   3.53399   6.59679   0.96372   0.00000   0.000E+00   0.000E+00   1.000E+00
