 # M = 0.55 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.94069447   0.710   0.46463   3.59531   6.08024  -0.98113   0.00000   8.850E-01   0.000E+00   1.150E-01
   2  5.07014397   0.710   0.45636   3.59528   6.08417  -0.96932   0.00000   8.829E-01   0.000E+00   1.171E-01
   3  5.16973812   0.710   0.44867   3.59525   6.08781  -0.95837   0.00000   8.851E-01   0.000E+00   1.149E-01
   4  5.25069961   0.710   0.44139   3.59522   6.09126  -0.94800   0.00000   8.903E-01   0.000E+00   1.097E-01
   5  5.31891356   0.710   0.43450   3.59519   6.09453  -0.93820   0.00000   8.944E-01   0.000E+00   1.057E-01
   6  5.37785345   0.710   0.42801   3.59516   6.09759  -0.92900   0.00000   8.973E-01   0.000E+00   1.029E-01
   7  5.42974184   0.710   0.42152   3.59512   6.10065  -0.91980   0.00000   9.002E-01   0.000E+00   1.001E-01
   8  5.47608713   0.710   0.41515   3.59508   6.10364  -0.91081   0.00000   9.003E-01   0.000E+00   1.000E-01
   9  5.51796014   0.710   0.40884   3.59504   6.10661  -0.90190   0.00000   8.993E-01   0.000E+00   1.009E-01
  10  5.55614857   0.710   0.40252   3.59499   6.10957  -0.89298   0.00000   8.983E-01   0.000E+00   1.017E-01
  11  5.59124875   0.710   0.39601   3.59495   6.11262  -0.88382   0.00000   8.957E-01   0.000E+00   1.043E-01
  12  5.62372299   0.710   0.38940   3.59490   6.11572  -0.87453   0.00000   8.922E-01   0.000E+00   1.078E-01
  13  5.65393701   0.710   0.38279   3.59485   6.11881  -0.86523   0.00000   8.888E-01   0.000E+00   1.112E-01
  14  5.68218506   0.710   0.37582   3.59480   6.12206  -0.85547   0.00000   8.836E-01   0.000E+00   1.164E-01
  15  5.70870743   0.710   0.36848   3.59473   6.12547  -0.84523   0.00000   8.766E-01   0.000E+00   1.234E-01
  16  5.73370289   0.710   0.36113   3.59466   6.12888  -0.83499   0.00000   8.697E-01   0.000E+00   1.303E-01
  17  5.75733770   0.710   0.35327   3.59458   6.13253  -0.82403   0.00000   8.605E-01   0.000E+00   1.395E-01
  18  5.77975240   0.710   0.34481   3.59449   6.13645  -0.81225   0.00000   8.488E-01   0.000E+00   1.512E-01
  19  5.80106679   0.710   0.33635   3.59440   6.14037  -0.80047   0.00000   8.370E-01   0.000E+00   1.630E-01
  20  5.82138386   0.710   0.32675   3.59429   6.14480  -0.78715   0.00000   8.199E-01   0.000E+00   1.801E-01
  21  5.84079279   0.710   0.31675   3.59417   6.14940  -0.77331   0.00000   8.008E-01   0.000E+00   1.992E-01
  22  5.85937131   0.710   0.30602   3.59404   6.15433  -0.75851   0.00000   7.779E-01   0.000E+00   2.221E-01
  23  5.87718755   0.710   0.29408   3.59387   6.15978  -0.74212   0.00000   7.484E-01   0.000E+00   2.516E-01
  24  5.89430163   0.710   0.28135   3.59368   6.16560  -0.72465   0.00000   7.133E-01   0.000E+00   2.867E-01
  25  5.91076678   0.710   0.26730   3.59348   6.17203  -0.70536   0.00000   6.691E-01   0.000E+00   3.309E-01
  26  5.92663044   0.710   0.25164   3.59322   6.17912  -0.68405   0.00000   6.141E-01   0.000E+00   3.859E-01
  27  5.94193500   0.710   0.23474   3.59293   6.18674  -0.66113   0.00000   5.501E-01   0.000E+00   4.499E-01
  28  5.95671854   0.710   0.21628   3.59261   6.19505  -0.63612   0.00000   4.744E-01   0.000E+00   5.256E-01
  29  5.97101536   0.710   0.19616   3.59222   6.20408  -0.60901   0.00000   3.899E-01   0.000E+00   6.101E-01
  30  5.98485650   0.710   0.17479   3.59178   6.21366  -0.58029   0.00000   3.025E-01   0.000E+00   6.975E-01
  31  5.99827011   0.710   0.15258   3.59130   6.22351  -0.55069   0.00000   2.214E-01   0.000E+00   7.786E-01
  32  6.01128180   0.710   0.13012   3.59080   6.23346  -0.52086   0.00000   1.533E-01   0.000E+00   8.467E-01
  33  6.02391497   0.710   0.10790   3.59026   6.24326  -0.49146   0.00000   1.005E-01   0.000E+00   8.995E-01
  34  6.03619102   0.710   0.08628   3.58972   6.25278  -0.46290   0.00000   6.259E-02   0.000E+00   9.374E-01
  35  6.04812959   0.710   0.06549   3.58918   6.26186  -0.43564   0.00000   3.766E-02   0.000E+00   9.623E-01
  36  6.05974873   0.710   0.04571   3.58864   6.27048  -0.40976   0.00000   2.350E-02   0.000E+00   9.765E-01
  37  6.07106509   0.710   0.02692   3.58812   6.27860  -0.38535   0.00000   1.558E-02   0.000E+00   9.844E-01
  38  6.08209406   0.710   0.00909   3.58761   6.28628  -0.36226   0.00000   1.028E-02   0.000E+00   9.897E-01
  39  6.09284987   0.710  -0.00785   3.58711   6.29356  -0.34038   0.00000   7.021E-03   0.000E+00   9.930E-01
  40  6.10334572   0.710  -0.02403   3.58662   6.30049  -0.31957   0.00000   4.640E-03   0.000E+00   9.954E-01
  41  6.11359388   0.710  -0.03947   3.58615   6.30708  -0.29972   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  6.15080406   0.710  -0.09233   3.58445   6.32954  -0.23215   0.00000   1.972E-04   0.000E+00   9.998E-01
  43  6.18507616   0.710  -0.13759   3.58295   6.34870  -0.17455   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.21684041   0.710  -0.17700   3.58163   6.36536  -0.12441   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.24643892   0.710  -0.21194   3.58047   6.38014  -0.07993   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.27414827   0.710  -0.24319   3.57943   6.39338  -0.04010   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.30019521   0.710  -0.27144   3.57850   6.40537  -0.00401   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.32476797   0.710  -0.29722   3.57768   6.41637   0.02908   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.34802453   0.710  -0.32104   3.57692   6.42654   0.05970   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.37009874   0.710  -0.34291   3.57624   6.43591   0.08791   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.39110503   0.710  -0.36323   3.57563   6.44467   0.11426   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.41114198   0.710  -0.38228   3.57507   6.45288   0.13900   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.43029511   0.710  -0.40015   3.57456   6.46062   0.16230   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.44863912   0.710  -0.41702   3.57407   6.46793   0.18433   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.46623960   0.710  -0.43297   3.57362   6.47486   0.20519   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.48315448   0.710  -0.44798   3.57321   6.48140   0.22489   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.49943519   0.710  -0.46229   3.57282   6.48764   0.24371   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.51512756   0.710  -0.47601   3.57244   6.49363   0.26177   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.53027264   0.710  -0.48916   3.57209   6.49938   0.27909   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.54490731   0.710  -0.50155   3.57177   6.50481   0.29547   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.55906487   0.710  -0.51358   3.57145   6.51009   0.31137   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.57277544   0.710  -0.52515   3.57115   6.51516   0.32667   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.58606638   0.710  -0.53616   3.57087   6.52000   0.34125   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.59896262   0.710  -0.54697   3.57059   6.52476   0.35559   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.61148692   0.710  -0.55717   3.57032   6.52924   0.36909   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.62366015   0.710  -0.56724   3.57006   6.53367   0.38244   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.63550145   0.710  -0.57679   3.56982   6.53788   0.39512   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.64702844   0.710  -0.58620   3.56959   6.54203   0.40762   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.65825738   0.710  -0.59518   3.56936   6.54598   0.41955   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.66920328   0.710  -0.60408   3.56913   6.54991   0.43138   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.67988008   0.710  -0.61250   3.56892   6.55362   0.44258   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.69030068   0.710  -0.62092   3.56872   6.55733   0.45379   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.70047709   0.710  -0.62888   3.56852   6.56084   0.46437   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.71042050   0.710  -0.63678   3.56832   6.56433   0.47490   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.72014134   0.710  -0.64443   3.56813   6.56771   0.48508   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.72964935   0.710  -0.65185   3.56794   6.57099   0.49497   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.73895365   0.710  -0.65927   3.56776   6.57426   0.50485   0.00000   0.000E+00   0.000E+00   1.000E+00
