 # M = 0.40 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 2.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.04240299   0.710   0.12604   3.56394   6.05113  -0.79794   0.00000   9.180E-01   0.000E+00   8.170E-02
   2  5.19118468   0.710   0.11777   3.56377   6.05477  -0.78702   0.00000   8.954E-01   0.000E+00   1.046E-01
   3  5.30179643   0.710   0.10968   3.56360   6.05831  -0.77637   0.00000   8.910E-01   0.000E+00   1.090E-01
   4  5.38987775   0.710   0.10164   3.56342   6.06183  -0.76581   0.00000   8.911E-01   0.000E+00   1.089E-01
   5  5.46307189   0.710   0.09449   3.56326   6.06495  -0.75643   0.00000   8.943E-01   0.000E+00   1.057E-01
   6  5.52569107   0.710   0.08733   3.56310   6.06807  -0.74705   0.00000   8.975E-01   0.000E+00   1.025E-01
   7  5.58040878   0.710   0.08032   3.56295   6.07112  -0.73786   0.00000   8.988E-01   0.000E+00   1.012E-01
   8  5.62899749   0.710   0.07344   3.56279   6.07413  -0.72884   0.00000   8.985E-01   0.000E+00   1.015E-01
   9  5.67269298   0.710   0.06656   3.56263   6.07713  -0.71981   0.00000   8.981E-01   0.000E+00   1.019E-01
  10  5.71239126   0.710   0.05949   3.56246   6.08021  -0.71058   0.00000   8.955E-01   0.000E+00   1.045E-01
  11  5.74876275   0.710   0.05234   3.56229   6.08330  -0.70127   0.00000   8.920E-01   0.000E+00   1.080E-01
  12  5.78232217   0.710   0.04520   3.56212   6.08640  -0.69196   0.00000   8.886E-01   0.000E+00   1.114E-01
  13  5.81347333   0.710   0.03751   3.56193   6.08973  -0.68195   0.00000   8.824E-01   0.000E+00   1.176E-01
  14  5.84253883   0.710   0.02971   3.56174   6.09310  -0.67179   0.00000   8.756E-01   0.000E+00   1.244E-01
  15  5.86978053   0.710   0.02188   3.56155   6.09650  -0.66158   0.00000   8.686E-01   0.000E+00   1.314E-01
  16  5.89541384   0.710   0.01300   3.56132   6.10032  -0.65008   0.00000   8.577E-01   0.000E+00   1.423E-01
  17  5.91961816   0.710   0.00413   3.56109   6.10415  -0.63858   0.00000   8.468E-01   0.000E+00   1.532E-01
  18  5.94254442   0.710  -0.00545   3.56083   6.10826  -0.62622   0.00000   8.327E-01   0.000E+00   1.673E-01
  19  5.96432086   0.710  -0.01583   3.56055   6.11269  -0.61288   0.00000   8.149E-01   0.000E+00   1.851E-01
  20  5.98505732   0.710  -0.02659   3.56025   6.11730  -0.59905   0.00000   7.950E-01   0.000E+00   2.050E-01
  21  6.00484863   0.710  -0.03875   3.55991   6.12251  -0.58340   0.00000   7.670E-01   0.000E+00   2.330E-01
  22  6.02377719   0.710  -0.05152   3.55955   6.12797  -0.56699   0.00000   7.355E-01   0.000E+00   2.645E-01
  23  6.04191511   0.710  -0.06580   3.55914   6.13407  -0.54869   0.00000   6.953E-01   0.000E+00   3.047E-01
  24  6.05932578   0.710  -0.08150   3.55866   6.14073  -0.52865   0.00000   6.457E-01   0.000E+00   3.543E-01
  25  6.07606528   0.710  -0.09853   3.55814   6.14792  -0.50701   0.00000   5.870E-01   0.000E+00   4.130E-01
  26  6.09218345   0.710  -0.11724   3.55755   6.15580  -0.48330   0.00000   5.165E-01   0.000E+00   4.835E-01
  27  6.10772476   0.710  -0.13775   3.55688   6.16444  -0.45735   0.00000   4.344E-01   0.000E+00   5.656E-01
  28  6.12272909   0.710  -0.15978   3.55613   6.17363  -0.42972   0.00000   3.465E-01   0.000E+00   6.535E-01
  29  6.13723230   0.710  -0.18286   3.55533   6.18326  -0.40077   0.00000   2.609E-01   0.000E+00   7.391E-01
  30  6.15126679   0.710  -0.20649   3.55449   6.19305  -0.37128   0.00000   1.851E-01   0.000E+00   8.149E-01
  31  6.16486190   0.710  -0.23000   3.55364   6.20283  -0.34192   0.00000   1.241E-01   0.000E+00   8.759E-01
  32  6.17804433   0.710  -0.25294   3.55281   6.21240  -0.31323   0.00000   7.912E-02   0.000E+00   9.209E-01
