 # M = 3.00 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.91397801   0.710   1.88641   3.66371   6.22856  -1.97758   0.00000   9.200E-01   0.000E+00   8.040E-02
   2  4.95016531   0.710   1.88300   3.66400   6.23081  -1.97085   0.00000   9.200E-01   0.000E+00   8.042E-02
   3  4.98356787   0.710   1.87958   3.66428   6.23305  -1.96412   0.00000   9.200E-01   0.000E+00   8.045E-02
   4  5.01458383   0.710   1.87617   3.66457   6.23530  -1.95739   0.00000   9.200E-01   0.000E+00   8.047E-02
   5  5.04353161   0.710   1.87276   3.66486   6.23754  -1.95066   0.00000   9.200E-01   0.000E+00   8.049E-02
   6  5.07066988   0.710   1.86925   3.66515   6.23985  -1.94375   0.00000   9.188E-01   0.000E+00   8.159E-02
   7  5.09621159   0.710   1.86567   3.66545   6.24220  -1.93671   0.00000   9.168E-01   0.000E+00   8.338E-02
   8  5.12033422   0.710   1.86210   3.66575   6.24455  -1.92968   0.00000   9.149E-01   0.000E+00   8.518E-02
   9  5.14318719   0.710   1.85853   3.66604   6.24689  -1.92264   0.00000   9.129E-01   0.000E+00   8.697E-02
  10  5.16489749   0.710   1.85494   3.66634   6.24925  -1.91558   0.00000   9.109E-01   0.000E+00   8.883E-02
  11  5.18557398   0.710   1.85095   3.66668   6.25188  -1.90769   0.00000   9.072E-01   0.000E+00   9.257E-02
  12  5.20531064   0.710   1.84696   3.66702   6.25451  -1.89981   0.00000   9.035E-01   0.000E+00   9.631E-02
  13  5.22418922   0.710   1.84297   3.66735   6.25714  -1.89193   0.00000   8.999E-01   0.000E+00   1.001E-01
  14  5.24228123   0.710   1.83898   3.66769   6.25977  -1.88405   0.00000   8.962E-01   0.000E+00   1.038E-01
  15  5.25964960   0.710   1.83448   3.66806   6.26271  -1.87524   0.00000   8.903E-01   0.000E+00   1.097E-01
  16  5.27635000   0.710   1.82975   3.66844   6.26579  -1.86599   0.00000   8.833E-01   0.000E+00   1.167E-01
  17  5.29243191   0.710   1.82501   3.66882   6.26888  -1.85674   0.00000   8.764E-01   0.000E+00   1.236E-01
  18  5.30793951   0.710   1.82028   3.66920   6.27196  -1.84749   0.00000   8.694E-01   0.000E+00   1.306E-01
  19  5.32291241   0.710   1.81469   3.66963   6.27556  -1.83671   0.00000   8.588E-01   0.000E+00   1.412E-01
  20  5.33738626   0.710   1.80889   3.67007   6.27929  -1.82555   0.00000   8.473E-01   0.000E+00   1.527E-01
  21  5.35139325   0.710   1.80308   3.67050   6.28301  -1.81439   0.00000   8.357E-01   0.000E+00   1.643E-01
  22  5.36496256   0.710   1.79659   3.67098   6.28715  -1.80198   0.00000   8.201E-01   0.000E+00   1.799E-01
  23  5.37812072   0.710   1.78941   3.67148   6.29171  -1.78835   0.00000   8.003E-01   0.000E+00   1.997E-01
  24  5.39089191   0.710   1.78223   3.67199   6.29627  -1.77471   0.00000   7.805E-01   0.000E+00   2.195E-01
  25  5.40329825   0.710   1.77378   3.67256   6.30157  -1.75884   0.00000   7.525E-01   0.000E+00   2.475E-01
  26  5.41536000   0.710   1.76495   3.67315   6.30708  -1.74231   0.00000   7.221E-01   0.000E+00   2.779E-01
  27  5.42709579   0.710   1.75515   3.67378   6.31316  -1.72411   0.00000   6.839E-01   0.000E+00   3.161E-01
  28  5.43852277   0.710   1.74451   3.67444   6.31973  -1.70445   0.00000   6.389E-01   0.000E+00   3.611E-01
  29  5.44965679   0.710   1.73268   3.67518   6.32701  -1.68263   0.00000   5.835E-01   0.000E+00   4.165E-01
  30  5.46051248   0.710   1.72011   3.67595   6.33473  -1.65948   0.00000   5.218E-01   0.000E+00   4.782E-01
  31  5.47110342   0.710   1.70619   3.67677   6.34326  -1.63395   0.00000   4.496E-01   0.000E+00   5.504E-01
  32  5.48144223   0.710   1.69126   3.67765   6.35239  -1.60664   0.00000   3.725E-01   0.000E+00   6.275E-01
  33  5.49154062   0.710   1.67558   3.67856   6.36195  -1.57802   0.00000   2.951E-01   0.000E+00   7.049E-01
  34  5.50140953   0.710   1.65937   3.67950   6.37182  -1.54845   0.00000   2.224E-01   0.000E+00   7.776E-01
  35  5.51105914   0.710   1.64289   3.68044   6.38186  -1.51843   0.00000   1.593E-01   0.000E+00   8.407E-01
  36  5.52049901   0.710   1.62643   3.68137   6.39185  -1.48855   0.00000   1.084E-01   0.000E+00   8.916E-01
  37  5.52973805   0.710   1.61032   3.68227   6.40165  -1.45926   0.00000   7.059E-02   0.000E+00   9.294E-01
  38  5.53878462   0.710   1.59471   3.68315   6.41095  -1.43049   0.00000   4.465E-02   0.000E+00   9.553E-01
  39  5.54764659   0.710   1.57964   3.68397   6.41918  -1.40187   0.00000   2.576E-02   0.000E+00   9.740E-01
  40  5.55633134   0.710   1.56521   3.68477   6.42653  -1.37335   0.00000   8.355E-03   0.000E+00   9.908E-01
  41  5.56484581   0.710   1.55148   3.68553   6.43366  -1.34622   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.57285510   0.710   1.53901   3.68621   6.44017  -1.32163   0.00000   2.419E-03   0.000E+00   9.976E-01
  43  5.58071934   0.710   1.52709   3.68686   6.44644  -1.29802   0.00000   1.450E-03   0.000E+00   9.985E-01
  44  5.58844372   0.710   1.51564   3.68748   6.45249  -1.27526   0.00000   7.176E-04   0.000E+00   9.993E-01
  45  5.59603310   0.710   1.50459   3.68808   6.45833  -1.25325   0.00000   9.379E-06   0.000E+00   1.000E+00
  46  5.60349213   0.710   1.49413   3.68863   6.46385  -1.23238   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.61082521   0.710   1.48400   3.68917   6.46920  -1.21206   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.61803653   0.710   1.47419   3.68969   6.47439  -1.19227   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.62513006   0.710   1.46489   3.69017   6.47930  -1.17340   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.63210958   0.710   1.45577   3.69064   6.48411  -1.15485   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.63897871   0.710   1.44703   3.69109   6.48871  -1.13700   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.64574089   0.710   1.43856   3.69152   6.49317  -1.11959   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.65239938   0.710   1.43036   3.69193   6.49750  -1.10262   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.65895733   0.710   1.42248   3.69233   6.50166  -1.08619   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.66541772   0.710   1.41477   3.69272   6.50573  -1.07004   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.67178342   0.710   1.40738   3.69309   6.50963  -1.05444   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.67805715   0.710   1.40013   3.69346   6.51346  -1.03907   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.68424155   0.710   1.39319   3.69382   6.51714  -1.02416   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  5.69033912   0.710   1.38641   3.69417   6.52075  -1.00951   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  5.69635226   0.710   1.37985   3.69451   6.52426  -0.99519   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  5.70228327   0.710   1.37350   3.69484   6.52766  -0.98123   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  5.70813438   0.710   1.36724   3.69517   6.53102  -0.96739   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  5.71390771   0.710   1.36132   3.69550   6.53423  -0.95406   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  5.71960530   0.710   1.35539   3.69582   6.53743  -0.94073   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  5.72522910   0.710   1.34980   3.69613   6.54050  -0.92787   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  5.73078101   0.710   1.34429   3.69645   6.54352  -0.91513   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  5.73626284   0.710   1.33890   3.69676   6.54651  -0.90255   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  5.74167634   0.710   1.33380   3.69708   6.54937  -0.89037   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  5.74702319   0.710   1.32869   3.69739   6.55223  -0.87818   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  5.75230501   0.710   1.32385   3.69771   6.55500  -0.86634   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  5.75752336   0.710   1.31914   3.69802   6.55772  -0.85468   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  5.76267976   0.710   1.31444   3.69834   6.56044  -0.84301   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  5.76777565   0.710   1.31008   3.69866   6.56304  -0.83178   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  5.77281244   0.710   1.30575   3.69898   6.56562  -0.82060   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  5.77779149   0.710   1.30143   3.69930   6.56820  -0.80943   0.00000   0.000E+00   0.000E+00   1.000E+00
