 # M = 0.20 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.41123853   0.710  -0.54686   3.49941   5.96462  -0.47403   0.00000   9.900E-01   0.000E+00   9.840E-03
   2  5.71250444   0.710  -0.55748   3.49951   5.96981  -0.45836   0.00000   9.454E-01   0.000E+00   5.469E-02
   3  5.88867431   0.710  -0.56787   3.49960   5.97489  -0.44307   0.00000   9.465E-01   0.000E+00   5.361E-02
   4  6.01365234   0.710  -0.57679   3.49968   5.97925  -0.42994   0.00000   9.513E-01   0.000E+00   4.905E-02
   5  6.11058593   0.710  -0.58509   3.49975   5.98331  -0.41771   0.00000   9.561E-01   0.000E+00   4.444E-02
   6  6.18978290   0.710  -0.59193   3.49982   5.98666  -0.40762   0.00000   9.586E-01   0.000E+00   4.177E-02
   7  6.25674091   0.710  -0.59877   3.49989   5.99001  -0.39753   0.00000   9.611E-01   0.000E+00   3.909E-02
   8  6.31474128   0.710  -0.60526   3.49995   5.99319  -0.38794   0.00000   9.622E-01   0.000E+00   3.786E-02
   9  6.36590035   0.710  -0.61155   3.50000   5.99627  -0.37866   0.00000   9.626E-01   0.000E+00   3.749E-02
  10  6.41166308   0.710  -0.61784   3.50006   5.99936  -0.36938   0.00000   9.629E-01   0.000E+00   3.711E-02
  11  6.45306005   0.710  -0.62416   3.50012   6.00246  -0.36001   0.00000   9.623E-01   0.000E+00   3.760E-02
  12  6.49085219   0.710  -0.63050   3.50019   6.00557  -0.35061   0.00000   9.614E-01   0.000E+00   3.844E-02
  13  6.52561731   0.710  -0.63684   3.50025   6.00869  -0.34120   0.00000   9.605E-01   0.000E+00   3.929E-02
  14  6.55780459   0.710  -0.64347   3.50032   6.01195  -0.33135   0.00000   9.590E-01   0.000E+00   4.079E-02
  15  6.58777006   0.710  -0.65037   3.50039   6.01535  -0.32109   0.00000   9.571E-01   0.000E+00   4.288E-02
  16  6.61580074   0.710  -0.65727   3.50046   6.01875  -0.31084   0.00000   9.552E-01   0.000E+00   4.497E-02
  17  6.64213142   0.710  -0.66457   3.50054   6.02234  -0.29998   0.00000   9.525E-01   0.000E+00   4.774E-02
  18  6.66695654   0.710  -0.67255   3.50062   6.02628  -0.28809   0.00000   9.483E-01   0.000E+00   5.167E-02
  19  6.69043902   0.710  -0.68053   3.50071   6.03022  -0.27620   0.00000   9.442E-01   0.000E+00   5.561E-02
  20  6.71271665   0.710  -0.68931   3.50080   6.03456  -0.26311   0.00000   9.386E-01   0.000E+00   6.108E-02
  21  6.73390707   0.710  -0.69899   3.50091   6.03935  -0.24866   0.00000   9.315E-01   0.000E+00   6.830E-02
  22  6.75411148   0.710  -0.70868   3.50102   6.04414  -0.23420   0.00000   9.243E-01   0.000E+00   7.553E-02
  23  6.77341757   0.710  -0.72075   3.50115   6.05012  -0.21613   0.00000   9.109E-01   0.000E+00   8.895E-02
  24  6.79190183   0.710  -0.73291   3.50129   6.05614  -0.19791   0.00000   8.974E-01   0.000E+00   1.026E-01
  25  6.80963138   0.710  -0.74814   3.50146   6.06371  -0.17505   0.00000   8.735E-01   0.000E+00   1.265E-01
  26  6.82666544   0.710  -0.76489   3.50166   6.07203  -0.14992   0.00000   8.429E-01   0.000E+00   1.571E-01
  27  6.84305653   0.710  -0.78494   3.50189   6.08199  -0.11980   0.00000   7.967E-01   0.000E+00   2.033E-01
  28  6.85885142   0.710  -0.81027   3.50217   6.09458  -0.08172   0.00000   7.174E-01   0.000E+00   2.826E-01
  29  6.87409197   0.710  -0.84259   3.50252   6.11065  -0.03308   0.00000   5.853E-01   0.000E+00   4.147E-01
  30  6.88881577   0.710  -0.88202   3.50292   6.13022   0.02615   0.00000   3.984E-01   0.000E+00   6.016E-01
  31  6.90305671   0.710  -0.92769   3.50337   6.15293   0.09492   0.00000   2.004E-01   0.000E+00   7.991E-01
  32  6.91684547   0.710  -0.97201   3.50379   6.17493   0.16159   0.00000   1.404E-01   0.000E+00   8.596E-01
  33  6.93020988   0.710  -1.01108   3.50414   6.19426   0.22034   0.00000   1.210E-01   0.000E+00   8.790E-01
  34  6.94317528   0.710  -1.04646   3.50446   6.21176   0.27354   0.00000   9.432E-02   0.000E+00   9.057E-01
  35  6.95576480   0.710  -1.07891   3.50473   6.22784   0.32241   0.00000   6.874E-02   0.000E+00   9.313E-01
  36  6.96799963   0.710  -1.10868   3.50498   6.24260   0.36728   0.00000   4.668E-02   0.000E+00   9.533E-01
  37  6.97989921   0.710  -1.13616   3.50522   6.25620   0.40870   0.00000   3.047E-02   0.000E+00   9.695E-01
  38  6.99148142   0.710  -1.16145   3.50543   6.26869   0.44680   0.00000   1.944E-02   0.000E+00   9.806E-01
  39  7.00276275   0.710  -1.18494   3.50563   6.28029   0.48223   0.00000   1.222E-02   0.000E+00   9.878E-01
  40  7.01375843   0.710  -1.20676   3.50582   6.29109   0.51519   0.00000   7.328E-03   0.000E+00   9.927E-01
  41  7.02448258   0.710  -1.22707   3.50599   6.30113   0.54593   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  7.03273230   0.710  -1.24198   3.50613   6.30851   0.56850   0.00000   3.205E-03   0.000E+00   9.968E-01
  43  7.04082822   0.710  -1.25619   3.50625   6.31554   0.59004   0.00000   2.447E-03   0.000E+00   9.976E-01
  44  7.04877598   0.710  -1.26979   3.50638   6.32229   0.61068   0.00000   1.721E-03   0.000E+00   9.983E-01
  45  7.05658091   0.710  -1.28286   3.50651   6.32877   0.63053   0.00000   1.023E-03   0.000E+00   9.990E-01
  46  7.06424804   0.710  -1.29512   3.50663   6.33485   0.64919   0.00000   3.677E-04   0.000E+00   9.996E-01
  47  7.07178216   0.710  -1.30701   3.50675   6.34076   0.66730   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  7.07918780   0.710  -1.31845   3.50687   6.34644   0.68476   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  7.08646928   0.710  -1.32932   3.50698   6.35184   0.70133   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  7.09363068   0.710  -1.33999   3.50709   6.35715   0.71764   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  7.10067591   0.710  -1.35003   3.50719   6.36213   0.73296   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  7.10760867   0.710  -1.35994   3.50730   6.36706   0.74809   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  7.11443250   0.710  -1.36933   3.50739   6.37173   0.76245   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  7.12115076   0.710  -1.37861   3.50749   6.37634   0.77663   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  7.12776668   0.710  -1.38740   3.50758   6.38072   0.79010   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  7.13428332   0.710  -1.39616   3.50768   6.38507   0.80350   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  7.14070362   0.710  -1.40440   3.50776   6.38916   0.81612   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  7.14703040   0.710  -1.41264   3.50784   6.39325   0.82874   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  7.15326632   0.710  -1.42046   3.50793   6.39714   0.84072   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  7.15941397   0.710  -1.42818   3.50801   6.40097   0.85254   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  7.16547582   0.710  -1.43572   3.50809   6.40472   0.86408   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  7.17145421   0.710  -1.44294   3.50816   6.40830   0.87513   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  7.17735142   0.710  -1.45017   3.50823   6.41188   0.88619   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  7.18316963   0.710  -1.45703   3.50830   6.41529   0.89671   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  7.18891092   0.710  -1.46380   3.50837   6.41864   0.90707   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  7.19457731   0.710  -1.47056   3.50844   6.42200   0.91742   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  7.20017071   0.710  -1.47690   3.50850   6.42513   0.92712   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  7.20569299   0.710  -1.48323   3.50857   6.42827   0.93682   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  7.21114593   0.710  -1.48955   3.50863   6.43139   0.94649   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  7.21653125   0.710  -1.49548   3.50869   6.43432   0.95557   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  7.22185061   0.710  -1.50142   3.50875   6.43725   0.96464   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  7.22710560   0.710  -1.50735   3.50880   6.44018   0.97372   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  7.23229777   0.710  -1.51295   3.50885   6.44294   0.98227   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  7.23742860   0.710  -1.51851   3.50891   6.44568   0.99076   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  7.24249951   0.710  -1.52407   3.50896   6.44843   0.99924   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  7.24751190   0.710  -1.52945   3.50900   6.45107   1.00745   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  7.25246710   0.710  -1.53466   3.50905   6.45364   1.01540   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  7.25736640   0.710  -1.53987   3.50910   6.45620   1.02335   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  7.26221105   0.710  -1.54508   3.50915   6.45876   1.03130   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  7.26700225   0.710  -1.54999   3.50919   6.46117   1.03878   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  7.27174117   0.710  -1.55488   3.50923   6.46357   1.04623   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  7.27642893   0.710  -1.55978   3.50926   6.46597   1.05368   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  7.28106664   0.710  -1.56464   3.50930   6.46835   1.06108   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  7.28565534   0.710  -1.56923   3.50934   6.47059   1.06806   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  7.29019607   0.710  -1.57382   3.50937   6.47284   1.07503   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  7.29468981   0.710  -1.57841   3.50941   6.47508   1.08200   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  7.29913753   0.710  -1.58300   3.50944   6.47732   1.08898   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  7.30354016   0.710  -1.58731   3.50947   6.47942   1.09550   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  7.30789861   0.710  -1.59161   3.50949   6.48152   1.10202   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  7.31221375   0.710  -1.59592   3.50952   6.48362   1.10853   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  7.31648644   0.710  -1.60022   3.50955   6.48572   1.11505   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  7.32071750   0.710  -1.60437   3.50958   6.48773   1.12131   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  7.32490774   0.710  -1.60841   3.50960   6.48969   1.12742   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  7.32905793   0.710  -1.61246   3.50963   6.49165   1.13352   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  7.33316884   0.710  -1.61651   3.50965   6.49361   1.13963   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  7.33724121   0.710  -1.62055   3.50968   6.49558   1.14574   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  7.34127574   0.710  -1.62436   3.50970   6.49741   1.15147   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  7.34527313   0.710  -1.62816   3.50972   6.49925   1.15719   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  7.34923407   0.710  -1.63196   3.50973   6.50108   1.16292   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  7.35315921   0.710  -1.63576   3.50975   6.50292   1.16864   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  7.35704919   0.710  -1.63955   3.50977   6.50475   1.17435   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  7.36090463   0.710  -1.64313   3.50979   6.50646   1.17971   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  7.36472615   0.710  -1.64670   3.50981   6.50818   1.18508   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  7.36851434   0.710  -1.65027   3.50982   6.50990   1.19044   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  7.37226977   0.710  -1.65384   3.50984   6.51161   1.19581   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  7.37599300   0.710  -1.65741   3.50986   6.51333   1.20117   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  7.37968459   0.710  -1.66081   3.50987   6.51496   1.20627   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  7.38334506   0.710  -1.66417   3.50988   6.51657   1.21130   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  7.38697494   0.710  -1.66753   3.50989   6.51817   1.21633   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  7.39057472   0.710  -1.67088   3.50991   6.51978   1.22136   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  7.39414492   0.710  -1.67424   3.50992   6.52139   1.22639   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  7.39768601   0.710  -1.67756   3.50993   6.52298   1.23137   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  7.40119845   0.710  -1.68071   3.50994   6.52448   1.23609   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  7.40468272   0.710  -1.68386   3.50995   6.52599   1.24081   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  7.40813925   0.710  -1.68702   3.50996   6.52749   1.24553   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  7.41156849   0.710  -1.69017   3.50997   6.52900   1.25025   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  7.41497087   0.710  -1.69332   3.50997   6.53050   1.25497   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  7.41834680   0.710  -1.69643   3.50998   6.53198   1.25962   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  7.42169668   0.710  -1.69940   3.50999   6.53339   1.26406   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  7.42502093   0.710  -1.70236   3.50999   6.53480   1.26849   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  7.42831992   0.710  -1.70533   3.51000   6.53621   1.27292   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  7.43159405   0.710  -1.70829   3.51001   6.53762   1.27735   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  7.43484367   0.710  -1.71126   3.51001   6.53903   1.28179   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  7.43806916   0.710  -1.71422   3.51002   6.54043   1.28622   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  7.44127087   0.710  -1.71703   3.51002   6.54176   1.29039   0.00000   1.318E-04   0.000E+00   9.999E-01
