 # M = 2.60 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.95489637   0.710   1.77938   3.66122   6.21655  -1.89404   0.00000   9.230E-01   0.000E+00   7.720E-02
   2  4.99425151   0.710   1.77563   3.66149   6.21892  -1.88693   0.00000   9.230E-01   0.000E+00   7.705E-02
   3  5.03033479   0.710   1.77189   3.66176   6.22129  -1.87981   0.00000   9.230E-01   0.000E+00   7.691E-02
   4  5.06364872   0.710   1.76814   3.66203   6.22366  -1.87270   0.00000   9.230E-01   0.000E+00   7.676E-02
   5  5.09458825   0.710   1.76440   3.66230   6.22603  -1.86559   0.00000   9.230E-01   0.000E+00   7.662E-02
   6  5.12346944   0.710   1.76054   3.66258   6.22848  -1.85824   0.00000   9.216E-01   0.000E+00   7.807E-02
   7  5.15054918   0.710   1.75666   3.66286   6.23094  -1.85086   0.00000   9.199E-01   0.000E+00   7.974E-02
   8  5.17603904   0.710   1.75279   3.66314   6.23340  -1.84348   0.00000   9.183E-01   0.000E+00   8.140E-02
   9  5.20011542   0.710   1.74892   3.66343   6.23586  -1.83610   0.00000   9.167E-01   0.000E+00   8.307E-02
  10  5.22292688   0.710   1.74480   3.66373   6.23848  -1.82825   0.00000   9.140E-01   0.000E+00   8.586E-02
  11  5.24459971   0.710   1.74048   3.66404   6.24123  -1.82003   0.00000   9.104E-01   0.000E+00   8.954E-02
  12  5.26524221   0.710   1.73617   3.66436   6.24397  -1.81181   0.00000   9.068E-01   0.000E+00   9.323E-02
  13  5.28494790   0.710   1.73185   3.66467   6.24671  -1.80359   0.00000   9.031E-01   0.000E+00   9.691E-02
  14  5.30379814   0.710   1.72725   3.66501   6.24965  -1.79480   0.00000   8.983E-01   0.000E+00   1.018E-01
  15  5.32186413   0.710   1.72221   3.66539   6.25286  -1.78516   0.00000   8.915E-01   0.000E+00   1.085E-01
  16  5.33920851   0.710   1.71718   3.66576   6.25608  -1.77553   0.00000   8.848E-01   0.000E+00   1.152E-01
  17  5.35588673   0.710   1.71215   3.66613   6.25929  -1.76589   0.00000   8.781E-01   0.000E+00   1.219E-01
  18  5.37194807   0.710   1.70637   3.66656   6.26297  -1.75487   0.00000   8.682E-01   0.000E+00   1.318E-01
  19  5.38743655   0.710   1.70026   3.66700   6.26685  -1.74322   0.00000   8.568E-01   0.000E+00   1.432E-01
  20  5.40239162   0.710   1.69414   3.66745   6.27073  -1.73157   0.00000   8.454E-01   0.000E+00   1.546E-01
  21  5.41684881   0.710   1.68728   3.66794   6.27509  -1.71852   0.00000   8.298E-01   0.000E+00   1.702E-01
  22  5.43084019   0.710   1.67974   3.66847   6.27986  -1.70423   0.00000   8.102E-01   0.000E+00   1.898E-01
  23  5.44439486   0.710   1.67220   3.66900   6.28464  -1.68993   0.00000   7.907E-01   0.000E+00   2.093E-01
  24  5.45753925   0.710   1.66303   3.66961   6.29036  -1.67278   0.00000   7.603E-01   0.000E+00   2.397E-01
  25  5.47029747   0.710   1.65371   3.67023   6.29618  -1.65535   0.00000   7.289E-01   0.000E+00   2.711E-01
  26  5.48269156   0.710   1.64286   3.67093   6.30290  -1.63522   0.00000   6.854E-01   0.000E+00   3.146E-01
  27  5.49474174   0.710   1.63152   3.67165   6.30991  -1.61421   0.00000   6.379E-01   0.000E+00   3.621E-01
  28  5.50646658   0.710   1.61823   3.67245   6.31804  -1.58986   0.00000   5.748E-01   0.000E+00   4.252E-01
  29  5.51788317   0.710   1.60390   3.67329   6.32678  -1.56368   0.00000   5.031E-01   0.000E+00   4.969E-01
  30  5.52900732   0.710   1.58834   3.67418   6.33625  -1.53536   0.00000   4.226E-01   0.000E+00   5.774E-01
  31  5.53985364   0.710   1.57158   3.67512   6.34639  -1.50499   0.00000   3.374E-01   0.000E+00   6.626E-01
  32  5.55043566   0.710   1.55384   3.67608   6.35705  -1.47308   0.00000   2.537E-01   0.000E+00   7.463E-01
  33  5.56076596   0.710   1.53565   3.67706   6.36799  -1.44032   0.00000   1.792E-01   0.000E+00   8.208E-01
  34  5.57085624   0.710   1.51738   3.67802   6.37901  -1.40744   0.00000   1.198E-01   0.000E+00   8.802E-01
  35  5.58071740   0.710   1.49938   3.67894   6.38977  -1.37526   0.00000   7.632E-02   0.000E+00   9.237E-01
  36  5.59035961   0.710   1.48195   3.67983   6.40015  -1.34422   0.00000   4.634E-02   0.000E+00   9.537E-01
  37  5.59979239   0.710   1.46524   3.68067   6.41008  -1.31447   0.00000   2.741E-02   0.000E+00   9.726E-01
  38  5.60902463   0.710   1.44930   3.68147   6.41950  -1.28611   0.00000   1.574E-02   0.000E+00   9.843E-01
  39  5.61806470   0.710   1.43411   3.68223   6.42828  -1.25892   0.00000   8.585E-03   0.000E+00   9.914E-01
  40  5.62692042   0.710   1.41964   3.68294   6.43636  -1.23267   0.00000   4.516E-03   0.000E+00   9.955E-01
  41  5.63559916   0.710   1.40584   3.68362   6.44403  -1.20753   0.00000   2.000E-03   0.000E+00   9.980E-01
  42  5.64515296   0.710   1.39125   3.68434   6.45209  -1.18074   0.00000   1.110E-03   0.000E+00   9.989E-01
  43  5.65450110   0.710   1.37737   3.68501   6.45967  -1.15518   0.00000   2.649E-04   0.000E+00   9.997E-01
  44  5.66365226   0.710   1.36416   3.68565   6.46683  -1.13070   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.67261456   0.710   1.35153   3.68627   6.47362  -1.10715   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.68139565   0.710   1.33941   3.68686   6.48010  -1.08442   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.69000270   0.710   1.32794   3.68740   6.48617  -1.06276   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.69844249   0.710   1.31690   3.68792   6.49197  -1.04184   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  5.70672138   0.710   1.30619   3.68841   6.49757  -1.02146   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  5.71484540   0.710   1.29603   3.68889   6.50285  -1.00194   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  5.72282024   0.710   1.28621   3.68934   6.50793  -0.98299   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  5.73065127   0.710   1.27663   3.68977   6.51287  -0.96444   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  5.73834360   0.710   1.26757   3.69018   6.51749  -0.94672   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  5.74590205   0.710   1.25863   3.69058   6.52205  -0.92921   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  5.75333119   0.710   1.25016   3.69096   6.52634  -0.91244   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  5.76063539   0.710   1.24182   3.69133   6.53056  -0.89589   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  5.76781876   0.710   1.23384   3.69167   6.53458  -0.87992   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  5.77488526   0.710   1.22601   3.69201   6.53852  -0.86419   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  5.78183861   0.710   1.21854   3.69234   6.54227  -0.84898   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  5.78868239   0.710   1.21118   3.69266   6.54598  -0.83394   0.00000   0.000E+00   0.000E+00   1.000E+00
