 # M = 5.00 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.85019907   0.710   2.25189   3.67282   6.27767  -2.24575   0.00000   9.030E-01   0.000E+00   9.690E-02
   2  4.87100960   0.710   2.24916   3.67304   6.27946  -2.24039   0.00000   9.015E-01   0.000E+00   9.843E-02
   3  4.89086837   0.710   2.24644   3.67326   6.28125  -2.23504   0.00000   9.000E-01   0.000E+00   9.995E-02
   4  4.90985864   0.710   2.24371   3.67348   6.28303  -2.22968   0.00000   8.985E-01   0.000E+00   1.015E-01
   5  4.92805319   0.710   2.24098   3.67370   6.28482  -2.22432   0.00000   8.970E-01   0.000E+00   1.030E-01
   6  4.94551604   0.710   2.23826   3.67393   6.28661  -2.21897   0.00000   8.955E-01   0.000E+00   1.045E-01
   7  4.96230378   0.710   2.23552   3.67415   6.28841  -2.21359   0.00000   8.939E-01   0.000E+00   1.061E-01
   8  4.97846666   0.710   2.23245   3.67438   6.29039  -2.20766   0.00000   8.908E-01   0.000E+00   1.092E-01
   9  4.99404954   0.710   2.22938   3.67461   6.29237  -2.20173   0.00000   8.876E-01   0.000E+00   1.124E-01
  10  5.00909261   0.710   2.22631   3.67485   6.29435  -2.19580   0.00000   8.845E-01   0.000E+00   1.155E-01
  11  5.02363201   0.710   2.22324   3.67508   6.29633  -2.18987   0.00000   8.813E-01   0.000E+00   1.187E-01
  12  5.03770038   0.710   2.22017   3.67532   6.29831  -2.18394   0.00000   8.782E-01   0.000E+00   1.218E-01
  13  5.05132730   0.710   2.21695   3.67556   6.30038  -2.17773   0.00000   8.743E-01   0.000E+00   1.257E-01
  14  5.06453961   0.710   2.21336   3.67582   6.30268  -2.17085   0.00000   8.685E-01   0.000E+00   1.315E-01
  15  5.07736181   0.710   2.20978   3.67608   6.30498  -2.16397   0.00000   8.627E-01   0.000E+00   1.373E-01
  16  5.08981628   0.710   2.20619   3.67634   6.30727  -2.15710   0.00000   8.568E-01   0.000E+00   1.432E-01
  17  5.10192352   0.710   2.20261   3.67660   6.30957  -2.15022   0.00000   8.510E-01   0.000E+00   1.490E-01
  18  5.11370237   0.710   2.19892   3.67687   6.31193  -2.14316   0.00000   8.447E-01   0.000E+00   1.553E-01
  19  5.12517017   0.710   2.19461   3.67717   6.31466  -2.13498   0.00000   8.353E-01   0.000E+00   1.647E-01
  20  5.13634294   0.710   2.19030   3.67748   6.31739  -2.12679   0.00000   8.258E-01   0.000E+00   1.742E-01
  21  5.14723546   0.710   2.18599   3.67778   6.32012  -2.11860   0.00000   8.164E-01   0.000E+00   1.836E-01
  22  5.15786146   0.710   2.18168   3.67809   6.32286  -2.11042   0.00000   8.069E-01   0.000E+00   1.931E-01
  23  5.16823367   0.710   2.17678   3.67843   6.32597  -2.10109   0.00000   7.935E-01   0.000E+00   2.065E-01
  24  5.17836393   0.710   2.17159   3.67880   6.32926  -2.09124   0.00000   7.782E-01   0.000E+00   2.218E-01
  25  5.18826326   0.710   2.16641   3.67916   6.33254  -2.08140   0.00000   7.629E-01   0.000E+00   2.371E-01
  26  5.19794197   0.710   2.16123   3.67953   6.33583  -2.07156   0.00000   7.476E-01   0.000E+00   2.524E-01
  27  5.20740968   0.710   2.15508   3.67995   6.33973  -2.05988   0.00000   7.247E-01   0.000E+00   2.753E-01
  28  5.21667538   0.710   2.14889   3.68039   6.34366  -2.04812   0.00000   7.015E-01   0.000E+00   2.985E-01
  29  5.22574752   0.710   2.14270   3.68082   6.34759  -2.03637   0.00000   6.783E-01   0.000E+00   3.217E-01
  30  5.23463402   0.710   2.13561   3.68131   6.35208  -2.02275   0.32021   6.465E-01   0.000E+00   3.535E-01
  31  5.24334233   0.710   2.12838   3.68182   6.35666  -2.00883   0.69296   6.134E-01   0.000E+00   3.866E-01
  32  5.25187944   0.710   2.11962   3.68252   6.36170  -1.98597   0.85335   5.232E-01   0.000E+00   4.765E-01
  33  5.26025197   0.710   2.10659   3.68378   6.36800  -1.93800   0.41741   2.728E-01   0.000E+00   7.261E-01
  34  5.26846614   0.710   2.09370   3.68502   6.37427  -1.89042   0.00000   3.161E-02   0.000E+00   9.664E-01
  35  5.27652783   0.710   2.08406   3.68601   6.37982  -1.85256   0.00000   8.946E-03   0.000E+00   9.901E-01
  36  5.28444259   0.710   2.07486   3.68701   6.38579  -1.81671   0.00000   6.619E-03   0.000E+00   9.924E-01
  37  5.29221569   0.710   2.06624   3.68797   6.39194  -1.78293   0.00000   5.619E-03   0.000E+00   9.934E-01
  38  5.29985210   0.710   2.05812   3.68890   6.39818  -1.75085   0.00000   5.000E-03   0.000E+00   9.943E-01
  39  5.30735656   0.710   2.05048   3.68981   6.40441  -1.72035   0.00000   4.740E-03   0.000E+00   9.950E-01
  40  5.31473355   0.710   2.04331   3.69070   6.41061  -1.69113   0.00000   4.000E-03   0.000E+00   9.951E-01
  41  5.32198731   0.710   2.03655   3.69156   6.41678  -1.66303   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.32540344   0.710   2.03358   3.69196   6.41969  -1.65020   0.00000   3.608E-03   0.000E+00   9.960E-01
  43  5.32879292   0.710   2.03061   3.69237   6.42261  -1.63738   0.00000   3.215E-03   0.000E+00   9.960E-01
  44  5.33215614   0.710   2.02772   3.69276   6.42549  -1.62481   0.00000   3.000E-03   0.000E+00   9.962E-01
  45  5.33549352   0.710   2.02494   3.69314   6.42834  -1.61257   0.00000   3.000E-03   0.000E+00   9.965E-01
