 # M = 6.50 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.26709499   0.710   2.46459   3.67551   6.26949  -2.28036   0.00000   3.730E-01   0.000E+00   6.080E-01
   2  4.37689265   0.710   2.45122   3.67761   6.28443  -2.19925   0.00000   3.546E-01   0.000E+00   6.260E-01
   3  4.46445797   0.710   2.44175   3.67959   6.30083  -2.12293   0.00000   3.315E-01   0.000E+00   6.479E-01
   4  4.53729582   0.710   2.43632   3.68157   6.31820  -2.05023   0.00000   3.082E-01   0.000E+00   6.708E-01
   5  4.59965421   0.710   2.43526   3.68361   6.33618  -1.98054   0.00000   2.872E-01   0.000E+00   6.938E-01
   6  4.65417276   0.710   2.43906   3.68574   6.35460  -1.91364   0.00000   2.651E-01   0.000E+00   7.169E-01
   7  4.70260441   0.710   2.44783   3.68796   6.37340  -1.84880   0.00000   2.422E-01   0.000E+00   7.398E-01
   8  4.74617286   0.710   2.46222   3.69032   6.39256  -1.78568   0.00000   2.175E-01   0.000E+00   7.629E-01
   9  4.78576627   0.710   2.48277   3.69286   6.41210  -1.72376   0.00000   1.926E-01   0.000E+00   7.855E-01
  10  4.82204973   0.710   2.50981   3.69569   6.43207  -1.66261   0.00000   1.735E-01   0.000E+00   8.072E-01
  11  4.85553419   0.710   2.54162   3.69897   6.45246  -1.60191   0.00000   1.580E-01   0.000E+00   8.250E-01
  12  4.88662075   0.710   2.57320   3.70288   6.47321  -1.54132   0.00000   1.462E-01   0.000E+00   8.397E-01
  13  4.91563002   0.710   2.59848   3.70743   6.49416  -1.48085   0.00000   1.359E-01   0.000E+00   8.521E-01
  14  4.94282231   0.710   2.61581   3.71244   6.51498  -1.42082   0.00000   1.272E-01   0.000E+00   8.638E-01
  15  4.96841188   0.710   2.62654   3.71780   6.53530  -1.36153   0.00000   1.191E-01   0.000E+00   8.749E-01
  16  4.99257719   0.710   2.63175   3.72347   6.55495  -1.30321   0.00000   1.133E-01   0.000E+00   8.864E-01
  17  5.01546845   0.710   2.63289   3.72957   6.57386  -1.24591   0.00000   1.110E-01   0.000E+00   8.977E-01
  18  5.03721331   0.710   2.63132   3.73582   6.59202  -1.18963   0.00000   1.126E-01   0.000E+00   9.079E-01
  19  5.05792114   0.710   2.62861   3.74362   6.60996  -1.13272   0.00000   1.222E-01   0.000E+00   9.188E-01
  20  5.07768636   0.710   2.62578   3.75212   6.62743  -1.07613   0.00000   1.413E-01   0.000E+00   9.271E-01
  21  5.09659107   0.710   2.62371   3.76057   6.64423  -1.02062   0.00000   1.749E-01   0.000E+00   9.347E-01
  22  5.11470707   0.710   2.62294   3.76929   6.66051  -0.96595   0.00000   2.259E-01   0.000E+00   9.420E-01
  23  5.13209755   0.710   2.62389   3.77841   6.67640  -0.91195   0.00000   3.000E-01   0.000E+00   9.489E-01
  24  5.14881839   0.710   2.62690   3.78780   6.69200  -0.85844   0.00000   4.060E-01   0.000E+00   9.554E-01
  25  5.16491925   0.710   2.63218   3.79733   6.70743  -0.80525   0.00000   5.549E-01   0.000E+00   9.607E-01
  26  5.18044448   0.710   2.63990   3.80708   6.72279  -0.75222   0.00000   7.632E-01   0.000E+00   9.657E-01
  27  5.19543380   0.710   2.64980   3.81705   6.73812  -0.69936   0.00000   1.044E+00   0.000E+00   9.694E-01
  28  5.20992300   0.710   2.66192   3.82724   6.75347  -0.64661   0.00000   1.425E+00   0.000E+00   9.736E-01
  29  5.22394437   0.710   2.67624   3.83771   6.76891  -0.59381   0.00000   1.944E+00   0.000E+00   9.770E-01
  30  5.23752717   0.710   2.69246   3.84846   6.78451  -0.54085   0.00000   2.634E+00   0.000E+00   9.793E-01
  31  5.25069802   0.710   2.71059   3.85952   6.80032  -0.48760   0.00000   3.566E+00   0.000E+00   9.818E-01
  32  5.26348116   0.710   2.73060   3.87092   6.81641  -0.43397   0.00000   4.829E+00   0.000E+00   9.845E-01
  33  5.27589877   0.710   2.75235   3.88267   6.83281  -0.37986   0.00000   6.511E+00   0.000E+00   9.862E-01
  34  5.28797118   0.710   2.77571   3.89480   6.84958  -0.32516   0.00000   8.782E+00   0.000E+00   9.879E-01
  35  5.29971706   0.710   2.80058   3.90735   6.86676  -0.26976   0.00000   1.189E+01   0.000E+00   9.886E-01
  36  5.31115361   0.710   2.82671   3.92028   6.88439  -0.21362   0.00000   1.609E+01   0.000E+00   9.904E-01
  37  5.32229671   0.710   2.85405   3.93363   6.90249  -0.15667   0.00000   2.179E+01   0.000E+00   9.920E-01
  38  5.33316103   0.710   2.88131   3.94667   6.92007  -0.10198   0.00000   2.904E+01   0.000E+00   9.930E-01
  39  5.34376019   0.710   2.90857   3.95958   6.93726  -0.04909   0.00000   3.831E+01   0.000E+00   9.940E-01
  40  5.35410682   0.710   2.93594   3.97280   6.95490   0.00453   0.00000   5.075E+01   0.000E+00   9.950E-01
  41  5.36421268   0.710   2.96358   3.98635   6.97301   0.05887   0.00000   6.747E+01   0.000E+00   9.960E-01
  42  5.36467258   0.710   2.96486   3.98698   6.97385   0.06139   0.00000   6.837E+01   0.000E+00   9.960E-01
  43  5.36513200   0.710   2.96614   3.98762   6.97470   0.06392   0.00000   6.928E+01   0.000E+00   9.960E-01
  44  5.36559093   0.710   2.96741   3.98825   6.97554   0.06643   0.00000   7.019E+01   0.000E+00   9.960E-01
  45  5.36604938   0.710   2.96869   3.98888   6.97639   0.06896   0.00000   7.113E+01   0.000E+00   9.960E-01
  46  5.36650734   0.710   2.96997   3.98952   6.97724   0.07149   0.00000   7.208E+01   0.000E+00   9.960E-01
  47  5.36696482   0.710   2.97126   3.99016   6.97809   0.07401   0.00000   7.304E+01   0.000E+00   9.960E-01
  48  5.36742182   0.710   2.97254   3.99079   6.97894   0.07655   0.00000   7.401E+01   0.000E+00   9.960E-01
  49  5.36787834   0.710   2.97382   3.99143   6.97980   0.07908   0.00000   7.500E+01   0.000E+00   9.960E-01
  50  5.36833438   0.710   2.97511   3.99207   6.98065   0.08162   0.00000   7.600E+01   0.000E+00   9.960E-01
