 # M = 0.90 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  5.00503085   0.710   0.95001   3.62669   6.11073  -1.30967   0.00000   9.270E-01   0.000E+00   7.340E-02
   2  5.10952950   0.710   0.94346   3.62689   6.11429  -1.29897   0.00000   9.303E-01   0.000E+00   6.976E-02
   3  5.19369715   0.710   0.93712   3.62708   6.11774  -1.28861   0.00000   9.336E-01   0.000E+00   6.616E-02
   4  5.26417094   0.710   0.93168   3.62725   6.12070  -1.27972   0.00000   9.369E-01   0.000E+00   6.278E-02
   5  5.32478945   0.710   0.92624   3.62741   6.12366  -1.27083   0.00000   9.402E-01   0.000E+00   5.940E-02
   6  5.37797394   0.710   0.92104   3.62757   6.12648  -1.26236   0.00000   9.425E-01   0.000E+00   5.715E-02
   7  5.42535019   0.710   0.91612   3.62771   6.12914  -1.25437   0.00000   9.437E-01   0.000E+00   5.620E-02
   8  5.46806283   0.710   0.91120   3.62786   6.13180  -1.24637   0.00000   9.449E-01   0.000E+00   5.525E-02
   9  5.50694830   0.710   0.90629   3.62800   6.13446  -1.23838   0.00000   9.460E-01   0.000E+00   5.431E-02
  10  5.54263641   0.710   0.90139   3.62814   6.13712  -1.23040   0.00000   9.452E-01   0.000E+00   5.506E-02
  11  5.57561323   0.710   0.89649   3.62828   6.13977  -1.22243   0.00000   9.444E-01   0.000E+00   5.582E-02
  12  5.60626182   0.710   0.89159   3.62842   6.14242  -1.21445   0.00000   9.436E-01   0.000E+00   5.658E-02
  13  5.63488934   0.710   0.88661   3.62857   6.14512  -1.20636   0.00000   9.426E-01   0.000E+00   5.761E-02
  14  5.66174595   0.710   0.88127   3.62871   6.14799  -1.19774   0.00000   9.402E-01   0.000E+00   5.991E-02
  15  5.68703804   0.710   0.87592   3.62885   6.15086  -1.18911   0.00000   9.379E-01   0.000E+00   6.221E-02
  16  5.71093789   0.710   0.87057   3.62900   6.15374  -1.18049   0.00000   9.355E-01   0.000E+00   6.451E-02
  17  5.73359082   0.710   0.86494   3.62915   6.15677  -1.17140   0.00000   9.324E-01   0.000E+00   6.755E-02
  18  5.75512052   0.710   0.85878   3.62931   6.16008  -1.16145   0.00000   9.279E-01   0.000E+00   7.195E-02
  19  5.77563312   0.710   0.85263   3.62948   6.16339  -1.15151   0.00000   9.233E-01   0.000E+00   7.635E-02
  20  5.79522042   0.710   0.84647   3.62964   6.16670  -1.14157   0.00000   9.188E-01   0.000E+00   8.075E-02
  21  5.81396229   0.710   0.83922   3.62982   6.17057  -1.12992   0.00000   9.115E-01   0.000E+00   8.816E-02
  22  5.83192871   0.710   0.83174   3.63001   6.17457  -1.11792   0.00000   9.036E-01   0.000E+00   9.620E-02
  23  5.84918130   0.710   0.82426   3.63019   6.17856  -1.10593   0.00000   8.957E-01   0.000E+00   1.042E-01
  24  5.86577464   0.710   0.81534   3.63040   6.18331  -1.09166   0.00000   8.829E-01   0.000E+00   1.171E-01
  25  5.88175724   0.710   0.80602   3.63061   6.18827  -1.07676   0.00000   8.686E-01   0.000E+00   1.314E-01
  26  5.89717248   0.710   0.79608   3.63084   6.19355  -1.06088   0.00000   8.514E-01   0.000E+00   1.486E-01
  27  5.91205927   0.710   0.78436   3.63110   6.19978  -1.04219   0.00000   8.258E-01   0.000E+00   1.742E-01
  28  5.92645263   0.710   0.77196   3.63138   6.20635  -1.02246   0.00000   7.963E-01   0.000E+00   2.037E-01
  29  5.94038423   0.710   0.75727   3.63168   6.21411  -0.99917   0.00000   7.537E-01   0.000E+00   2.463E-01
  30  5.95388277   0.710   0.74058   3.63201   6.22288  -0.97284   0.00000   6.968E-01   0.000E+00   3.032E-01
  31  5.96697438   0.710   0.72160   3.63236   6.23283  -0.94300   0.00000   6.230E-01   0.000E+00   3.770E-01
  32  5.97968287   0.710   0.69966   3.63274   6.24429  -0.90859   0.00000   5.264E-01   0.000E+00   4.736E-01
  33  5.99203002   0.710   0.67470   3.63314   6.25728  -0.86961   0.00000   4.098E-01   0.000E+00   5.902E-01
  34  6.00403583   0.710   0.64738   3.63354   6.27143  -0.82713   0.00000   2.870E-01   0.000E+00   7.130E-01
  35  6.01571865   0.710   0.61866   3.63391   6.28622  -0.78278   0.00000   1.785E-01   0.000E+00   8.215E-01
  36  6.02709541   0.710   0.58985   3.63422   6.30100  -0.73855   0.00000   1.003E-01   0.000E+00   8.997E-01
  37  6.03818173   0.710   0.56193   3.63448   6.31517  -0.69602   0.00000   5.027E-02   0.000E+00   9.497E-01
  38  6.04899209   0.710   0.53582   3.63467   6.32840  -0.65639   0.00000   2.468E-02   0.000E+00   9.753E-01
  39  6.05953987   0.710   0.51129   3.63479   6.34077  -0.61940   0.00000   1.180E-02   0.000E+00   9.882E-01
  40  6.06983755   0.710   0.48834   3.63487   6.35218  -0.58516   0.00000   5.546E-03   0.000E+00   9.945E-01
  41  6.07989669   0.710   0.46687   3.63491   6.36278  -0.55333   0.00000   3.000E-03   0.000E+00   9.970E-01
  42  6.10538635   0.710   0.41644   3.63484   6.38736  -0.47952   0.00000   3.264E-04   0.000E+00   9.997E-01
  43  6.12946254   0.710   0.37265   3.63460   6.40838  -0.41640   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  6.15227383   0.710   0.33416   3.63424   6.42658  -0.36175   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  6.17394651   0.710   0.29976   3.63381   6.44264  -0.31355   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  6.19458887   0.710   0.26873   3.63335   6.45698  -0.27047   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  6.21429444   0.710   0.24021   3.63287   6.47004  -0.23123   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  6.23314457   0.710   0.21422   3.63236   6.48184  -0.19582   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.25121045   0.710   0.19002   3.63184   6.49274  -0.16308   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.26855474   0.710   0.16744   3.63133   6.50283  -0.13276   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.28523287   0.710   0.14637   3.63083   6.51222  -0.10457   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.30129413   0.710   0.12654   3.63030   6.52095  -0.07834   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.31678253   0.710   0.10791   3.62981   6.52914  -0.05373   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.33173753   0.710   0.09026   3.62930   6.53685  -0.03059   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.34619465   0.710   0.07355   3.62882   6.54410  -0.00881   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.36018597   0.710   0.05768   3.62833   6.55097   0.01184   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.37374058   0.710   0.04253   3.62786   6.55752   0.03149   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.38688491   0.710   0.02800   3.62740   6.56377   0.05027   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.39964308   0.710   0.01400   3.62694   6.56976   0.06829   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.41203713   0.710   0.00084   3.62652   6.57539   0.08522   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.42408726   0.710  -0.01189   3.62609   6.58083   0.10156   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.43581205   0.710  -0.02428   3.62567   6.58611   0.11742   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.44722860   0.710  -0.03598   3.62527   6.59108   0.13236   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.45835271   0.710  -0.04737   3.62487   6.59591   0.14691   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.46919899   0.710  -0.05836   3.62449   6.60057   0.16097   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.47978098   0.710  -0.06890   3.62413   6.60493   0.17452   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.49011125   0.710  -0.07927   3.62376   6.60917   0.18787   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.50020149   0.710  -0.08904   3.62343   6.61310   0.20062   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.51006262   0.710  -0.09876   3.62309   6.61699   0.21331   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.51970480   0.710  -0.10790   3.62277   6.62057   0.22539   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.52913755   0.710  -0.11703   3.62246   6.62413   0.23746   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.53836976   0.710  -0.12566   3.62215   6.62743   0.24898   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.54740980   0.710  -0.13424   3.62185   6.63070   0.26045   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.55626550   0.710  -0.14243   3.62157   6.63379   0.27151   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.56494422   0.710  -0.15047   3.62129   6.63680   0.28241   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.57345291   0.710  -0.15832   3.62102   6.63972   0.29311   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.58179809   0.710  -0.16586   3.62076   6.64249   0.30348   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.58998593   0.710  -0.17340   3.62049   6.64527   0.31386   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.59802226   0.710  -0.18049   3.62025   6.64785   0.32378   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.60591257   0.710  -0.18754   3.62002   6.65041   0.33365   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.61366209   0.710  -0.19447   3.61978   6.65292   0.34340   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.62127575   0.710  -0.20107   3.61956   6.65528   0.35279   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.62875823   0.710  -0.20768   3.61934   6.65765   0.36219   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.63611398   0.710  -0.21410   3.61913   6.65994   0.37140   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.64334721   0.710  -0.22026   3.61892   6.66213   0.38034   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.65046194   0.710  -0.22642   3.61872   6.66431   0.38928   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.65746199   0.710  -0.23243   3.61853   6.66644   0.39805   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.66435100   0.710  -0.23818   3.61834   6.66846   0.40656   0.00000   0.000E+00   0.000E+00   1.000E+00
  89  6.67113244   0.710  -0.24394   3.61815   6.67048   0.41507   0.00000   0.000E+00   0.000E+00   1.000E+00
  90  6.67780961   0.710  -0.24963   3.61797   6.67248   0.42353   0.00000   0.000E+00   0.000E+00   1.000E+00
  91  6.68438567   0.710  -0.25499   3.61780   6.67435   0.43163   0.00000   0.000E+00   0.000E+00   1.000E+00
  92  6.69086365   0.710  -0.26035   3.61763   6.67622   0.43974   0.00000   0.000E+00   0.000E+00   1.000E+00
  93  6.69724642   0.710  -0.26571   3.61746   6.67810   0.44785   0.00000   0.000E+00   0.000E+00   1.000E+00
  94  6.70353673   0.710  -0.27082   3.61730   6.67988   0.45569   0.00000   0.000E+00   0.000E+00   1.000E+00
  95  6.70973724   0.710  -0.27580   3.61715   6.68162   0.46341   0.00000   0.000E+00   0.000E+00   1.000E+00
  96  6.71585047   0.710  -0.28078   3.61699   6.68335   0.47113   0.00000   0.000E+00   0.000E+00   1.000E+00
  97  6.72187883   0.710  -0.28577   3.61684   6.68509   0.47885   0.00000   0.000E+00   0.000E+00   1.000E+00
  98  6.72782467   0.710  -0.29042   3.61670   6.68672   0.48622   0.00000   0.000E+00   0.000E+00   1.000E+00
  99  6.73369020   0.710  -0.29506   3.61656   6.68833   0.49357   0.00000   0.000E+00   0.000E+00   1.000E+00
 100  6.73947756   0.710  -0.29969   3.61643   6.68995   0.50093   0.00000   0.000E+00   0.000E+00   1.000E+00
 101  6.74518882   0.710  -0.30432   3.61629   6.69156   0.50828   0.00000   0.000E+00   0.000E+00   1.000E+00
 102  6.75082594   0.710  -0.30865   3.61616   6.69304   0.51524   0.00000   0.000E+00   0.000E+00   1.000E+00
 103  6.75639083   0.710  -0.31295   3.61604   6.69451   0.52216   0.00000   0.000E+00   0.000E+00   1.000E+00
 104  6.76188531   0.710  -0.31725   3.61591   6.69598   0.52909   0.00000   0.000E+00   0.000E+00   1.000E+00
 105  6.76731115   0.710  -0.32155   3.61579   6.69745   0.53601   0.00000   0.000E+00   0.000E+00   1.000E+00
 106  6.77267004   0.710  -0.32565   3.61568   6.69888   0.54278   0.00000   0.000E+00   0.000E+00   1.000E+00
 107  6.77796360   0.710  -0.32961   3.61557   6.70029   0.54944   0.00000   0.000E+00   0.000E+00   1.000E+00
 108  6.78319342   0.710  -0.33358   3.61547   6.70170   0.55610   0.00000   0.000E+00   0.000E+00   1.000E+00
 109  6.78836101   0.710  -0.33754   3.61536   6.70311   0.56276   0.00000   0.000E+00   0.000E+00   1.000E+00
 110  6.79346784   0.710  -0.34150   3.61525   6.70452   0.56943   0.00000   0.000E+00   0.000E+00   1.000E+00
 111  6.79851531   0.710  -0.34516   3.61516   6.70584   0.57578   0.00000   0.000E+00   0.000E+00   1.000E+00
 112  6.80350479   0.710  -0.34881   3.61508   6.70716   0.58212   0.00000   0.000E+00   0.000E+00   1.000E+00
 113  6.80843760   0.710  -0.35245   3.61499   6.70848   0.58847   0.00000   0.000E+00   0.000E+00   1.000E+00
 114  6.81331501   0.710  -0.35610   3.61490   6.70980   0.59481   0.00000   0.000E+00   0.000E+00   1.000E+00
 115  6.81813825   0.710  -0.35975   3.61481   6.71112   0.60115   0.00000   0.000E+00   0.000E+00   1.000E+00
 116  6.82290852   0.710  -0.36312   3.61473   6.71236   0.60722   0.00000   0.000E+00   0.000E+00   1.000E+00
 117  6.82762695   0.710  -0.36647   3.61466   6.71359   0.61326   0.00000   0.000E+00   0.000E+00   1.000E+00
 118  6.83229468   0.710  -0.36982   3.61458   6.71483   0.61930   0.00000   0.000E+00   0.000E+00   1.000E+00
 119  6.83691276   0.710  -0.37317   3.61450   6.71606   0.62534   0.00000   0.000E+00   0.000E+00   1.000E+00
 120  6.84148226   0.710  -0.37652   3.61443   6.71729   0.63138   0.00000   0.000E+00   0.000E+00   1.000E+00
 121  6.84600418   0.710  -0.37972   3.61436   6.71849   0.63727   0.00000   0.000E+00   0.000E+00   1.000E+00
 122  6.85047950   0.710  -0.38279   3.61430   6.71965   0.64302   0.00000   0.000E+00   0.000E+00   1.000E+00
 123  6.85490917   0.710  -0.38585   3.61424   6.72080   0.64877   0.00000   0.000E+00   0.000E+00   1.000E+00
 124  6.85929412   0.710  -0.38891   3.61418   6.72196   0.65452   0.00000   0.000E+00   0.000E+00   1.000E+00
 125  6.86363524   0.710  -0.39197   3.61412   6.72312   0.66027   0.00000   0.000E+00   0.000E+00   1.000E+00
 126  6.86793339   0.710  -0.39503   3.61406   6.72427   0.66601   0.00000   0.000E+00   0.000E+00   1.000E+00
 127  6.87218942   0.710  -0.39788   3.61402   6.72538   0.67155   0.00000   1.312E-04   0.000E+00   9.999E-01
 128  6.87640415   0.710  -0.40067   3.61397   6.72646   0.67702   0.00000   2.976E-04   0.000E+00   9.997E-01
 129  6.88057836   0.710  -0.40346   3.61393   6.72755   0.68249   0.00000   4.641E-04   0.000E+00   9.995E-01
 130  6.88471284   0.710  -0.40625   3.61389   6.72863   0.68797   0.00000   6.305E-04   0.000E+00   9.994E-01
 131  6.88880833   0.710  -0.40905   3.61384   6.72972   0.69344   0.00000   7.970E-04   0.000E+00   9.992E-01
 132  6.89286556   0.710  -0.41184   3.61380   6.73080   0.69892   0.00000   9.634E-04   0.000E+00   9.990E-01
 133  6.89688523   0.710  -0.41443   3.61377   6.73184   0.70420   0.00000   1.000E-03   0.000E+00   9.990E-01
 134  6.90086804   0.710  -0.41696   3.61374   6.73287   0.70943   0.00000   1.000E-03   0.000E+00   9.990E-01
 135  6.90481466   0.710  -0.41950   3.61371   6.73390   0.71465   0.00000   1.000E-03   0.000E+00   9.990E-01
 136  6.90872574   0.710  -0.42204   3.61368   6.73493   0.71988   0.00000   1.000E-03   0.000E+00   9.990E-01
 137  6.91260190   0.710  -0.42457   3.61365   6.73596   0.72511   0.00000   1.000E-03   0.000E+00   9.990E-01
 138  6.91644378   0.710  -0.42711   3.61362   6.73698   0.73034   0.00000   1.000E-03   0.000E+00   9.990E-01
 139  6.92025197   0.710  -0.42954   3.61359   6.73799   0.73546   0.00000   1.000E-03   0.000E+00   9.990E-01
 140  6.92402706   0.710  -0.43184   3.61358   6.73897   0.74045   0.00000   1.000E-03   0.000E+00   9.990E-01
 141  6.92776962   0.710  -0.43414   3.61357   6.73994   0.74545   0.00000   1.000E-03   0.000E+00   9.990E-01
 142  6.93148019   0.710  -0.43644   3.61355   6.74092   0.75045   0.00000   1.000E-03   0.000E+00   9.990E-01
 143  6.93515934   0.710  -0.43874   3.61354   6.74189   0.75544   0.00000   1.000E-03   0.000E+00   9.990E-01
 144  6.93880758   0.710  -0.44104   3.61353   6.74287   0.76044   0.00000   1.000E-03   0.000E+00   9.990E-01
 145  6.94242542   0.710  -0.44333   3.61351   6.74385   0.76543   0.00000   1.000E-03   0.000E+00   9.990E-01
 146  6.94601338   0.710  -0.44545   3.61351   6.74478   0.77025   0.00000   1.000E-03   0.000E+00   9.990E-01
 147  6.94957194   0.710  -0.44753   3.61351   6.74571   0.77503   0.00000   1.000E-03   0.000E+00   9.990E-01
 148  6.95310157   0.710  -0.44961   3.61351   6.74664   0.77981   0.00000   1.000E-03   0.000E+00   9.990E-01
 149  6.95660276   0.710  -0.45169   3.61350   6.74757   0.78459   0.00000   1.000E-03   0.000E+00   9.990E-01
 150  6.96007594   0.710  -0.45377   3.61350   6.74850   0.78937   0.00000   1.000E-03   0.000E+00   9.990E-01
 151  6.96352156   0.710  -0.45585   3.61350   6.74943   0.79415   0.00000   1.000E-03   0.000E+00   9.990E-01
 152  6.96694006   0.710  -0.45793   3.61350   6.75036   0.79894   0.00000   1.000E-03   0.000E+00   9.990E-01
 153  6.97033187   0.710  -0.45983   3.61351   6.75125   0.80354   0.00000   1.000E-03   0.000E+00   9.990E-01
 154  6.97369739   0.710  -0.46170   3.61353   6.75214   0.80813   0.00000   1.000E-03   0.000E+00   9.990E-01
 155  6.97703703   0.710  -0.46357   3.61354   6.75303   0.81271   0.00000   1.000E-03   0.000E+00   9.990E-01
 156  6.98035118   0.710  -0.46544   3.61355   6.75392   0.81730   0.00000   1.000E-03   0.000E+00   9.990E-01
 157  6.98364024   0.710  -0.46731   3.61357   6.75480   0.82188   0.00000   1.000E-03   0.000E+00   9.990E-01
 158  6.98690457   0.710  -0.46918   3.61358   6.75569   0.82647   0.00000   1.000E-03   0.000E+00   9.990E-01
 159  6.99014455   0.710  -0.47105   3.61359   6.75658   0.83105   0.00000   1.000E-03   0.000E+00   9.990E-01
 160  6.99336054   0.710  -0.47279   3.61362   6.75745   0.83552   0.00000   1.083E-03   0.000E+00   9.989E-01
 161  6.99655289   0.710  -0.47447   3.61365   6.75830   0.83992   0.00000   1.215E-03   0.000E+00   9.988E-01
 162  6.99972194   0.710  -0.47614   3.61367   6.75915   0.84433   0.00000   1.347E-03   0.000E+00   9.987E-01
 163  7.00286804   0.710  -0.47781   3.61370   6.76000   0.84873   0.00000   1.479E-03   0.000E+00   9.985E-01
 164  7.00599151   0.710  -0.47949   3.61373   6.76085   0.85313   0.00000   1.611E-03   0.000E+00   9.984E-01
 165  7.00909267   0.710  -0.48116   3.61376   6.76171   0.85753   0.00000   1.743E-03   0.000E+00   9.983E-01
 166  7.01217185   0.710  -0.48283   3.61378   6.76256   0.86193   0.00000   1.876E-03   0.000E+00   9.981E-01
 167  7.01522935   0.710  -0.48450   3.61381   6.76341   0.86632   0.00000   2.000E-03   0.000E+00   9.980E-01
 168  7.01826547   0.710  -0.48598   3.61385   6.76423   0.87055   0.00000   2.000E-03   0.000E+00   9.980E-01
 169  7.02128052   0.710  -0.48747   3.61389   6.76505   0.87478   0.00000   2.000E-03   0.000E+00   9.980E-01
 170  7.02427478   0.710  -0.48895   3.61393   6.76587   0.87901   0.00000   2.000E-03   0.000E+00   9.980E-01
 171  7.02724853   0.710  -0.49044   3.61397   6.76669   0.88324   0.00000   2.000E-03   0.000E+00   9.980E-01
 172  7.03020207   0.710  -0.49193   3.61402   6.76752   0.88747   0.00000   2.000E-03   0.000E+00   9.980E-01
 173  7.03313565   0.710  -0.49341   3.61406   6.76834   0.89170   0.00000   2.000E-03   0.000E+00   9.980E-01
 174  7.03604955   0.710  -0.49490   3.61410   6.76916   0.89593   0.00000   2.000E-03   0.000E+00   9.980E-01
 175  7.03894403   0.710  -0.49635   3.61414   6.76998   0.90014   0.00000   2.000E-03   0.000E+00   9.980E-01
 176  7.04181934   0.710  -0.49766   3.61419   6.77077   0.90421   0.00000   2.000E-03   0.000E+00   9.980E-01
 177  7.04467574   0.710  -0.49897   3.61425   6.77156   0.90829   0.00000   2.000E-03   0.000E+00   9.980E-01
 178  7.04751348   0.710  -0.50028   3.61430   6.77236   0.91236   0.00000   2.000E-03   0.000E+00   9.980E-01
 179  7.05033280   0.710  -0.50159   3.61436   6.77315   0.91644   0.00000   2.000E-03   0.000E+00   9.980E-01
 180  7.05313394   0.710  -0.50290   3.61441   6.77395   0.92051   0.00000   2.000E-03   0.000E+00   9.980E-01
 181  7.05591712   0.710  -0.50421   3.61447   6.77474   0.92459   0.00000   2.000E-03   0.000E+00   9.980E-01
 182  7.05868258   0.710  -0.50552   3.61452   6.77554   0.92866   0.00000   2.000E-03   0.000E+00   9.980E-01
 183  7.06143054   0.710  -0.50683   3.61458   6.77633   0.93274   0.00000   2.000E-03   0.000E+00   9.980E-01
 184  7.06416122   0.710  -0.50798   3.61464   6.77710   0.93667   0.00000   2.115E-03   0.000E+00   9.979E-01
 185  7.06687484   0.710  -0.50913   3.61471   6.77787   0.94060   0.00000   2.232E-03   0.000E+00   9.978E-01
 186  7.06957161   0.710  -0.51028   3.61478   6.77864   0.94454   0.00000   2.350E-03   0.000E+00   9.977E-01
 187  7.07225174   0.710  -0.51143   3.61484   6.77942   0.94847   0.00000   2.467E-03   0.000E+00   9.975E-01
 188  7.07491543   0.710  -0.51258   3.61491   6.78019   0.95240   0.00000   2.585E-03   0.000E+00   9.974E-01
 189  7.07756288   0.710  -0.51372   3.61497   6.78096   0.95633   0.00000   2.703E-03   0.000E+00   9.973E-01
