 # M = 1.40 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.96716814   0.710   1.30700   3.64414   6.15541  -1.55284   0.00000   9.220E-01   0.000E+00   7.820E-02
   2  5.03539902   0.710   1.30228   3.64439   6.15820  -1.54445   0.00000   9.251E-01   0.000E+00   7.490E-02
   3  5.09435155   0.710   1.29756   3.64465   6.16100  -1.53605   0.00000   9.282E-01   0.000E+00   7.159E-02
   4  5.14624973   0.710   1.29289   3.64490   6.16377  -1.52773   0.00000   9.311E-01   0.000E+00   6.851E-02
   5  5.19260282   0.710   1.28870   3.64516   6.16631  -1.52010   0.00000   9.322E-01   0.000E+00   6.756E-02
   6  5.23448221   0.710   1.28452   3.64541   6.16885  -1.51247   0.00000   9.333E-01   0.000E+00   6.661E-02
   7  5.27267594   0.710   1.28033   3.64566   6.17139  -1.50485   0.00000   9.344E-01   0.000E+00   6.565E-02
   8  5.30778059   0.710   1.27614   3.64592   6.17394  -1.49720   0.00000   9.346E-01   0.000E+00   6.550E-02
   9  5.34025866   0.710   1.27195   3.64618   6.17649  -1.48954   0.00000   9.336E-01   0.000E+00   6.647E-02
  10  5.37047600   0.710   1.26777   3.64645   6.17905  -1.48187   0.00000   9.326E-01   0.000E+00   6.744E-02
  11  5.39872695   0.710   1.26358   3.64671   6.18160  -1.47420   0.00000   9.316E-01   0.000E+00   6.841E-02
  12  5.42525188   0.710   1.25928   3.64699   6.18425  -1.46626   0.00000   9.299E-01   0.000E+00   7.005E-02
  13  5.45024960   0.710   1.25479   3.64729   6.18703  -1.45789   0.00000   9.272E-01   0.000E+00   7.273E-02
  14  5.47388644   0.710   1.25029   3.64759   6.18982  -1.44952   0.00000   9.244E-01   0.000E+00   7.541E-02
  15  5.49630296   0.710   1.24580   3.64790   6.19260  -1.44115   0.00000   9.217E-01   0.000E+00   7.809E-02
  16  5.51761901   0.710   1.24103   3.64822   6.19556  -1.43226   0.00000   9.180E-01   0.000E+00   8.174E-02
  17  5.53793758   0.710   1.23583   3.64857   6.19879  -1.42257   0.00000   9.131E-01   0.000E+00   8.685E-02
  18  5.55734788   0.710   1.23063   3.64892   6.20201  -1.41289   0.00000   9.081E-01   0.000E+00   9.195E-02
  19  5.57592764   0.710   1.22543   3.64926   6.20524  -1.40321   0.00000   9.032E-01   0.000E+00   9.705E-02
  20  5.59374504   0.710   1.21939   3.64966   6.20897  -1.39202   0.00000   8.950E-01   0.000E+00   1.052E-01
  21  5.61086018   0.710   1.21309   3.65008   6.21286  -1.38034   0.00000   8.858E-01   0.000E+00   1.143E-01
  22  5.62732632   0.710   1.20679   3.65050   6.21675  -1.36866   0.00000   8.766E-01   0.000E+00   1.235E-01
  23  5.64319089   0.710   1.19951   3.65095   6.22120  -1.35530   0.00000   8.631E-01   0.000E+00   1.369E-01
  24  5.65849631   0.710   1.19162   3.65143   6.22601  -1.34088   0.00000   8.469E-01   0.000E+00   1.531E-01
  25  5.67328064   0.710   1.18370   3.65191   6.23083  -1.32642   0.00000   8.306E-01   0.000E+00   1.694E-01
  26  5.68757820   0.710   1.17374   3.65246   6.23679  -1.30855   0.00000   8.035E-01   0.000E+00   1.965E-01
  27  5.70142004   0.710   1.16378   3.65301   6.24275  -1.29068   0.00000   7.764E-01   0.000E+00   2.236E-01
  28  5.71483430   0.710   1.15149   3.65360   6.24992  -1.26917   0.00000   7.349E-01   0.000E+00   2.651E-01
  29  5.72784661   0.710   1.13839   3.65420   6.25750  -1.24640   0.00000   6.876E-01   0.000E+00   3.124E-01
  30  5.74048036   0.710   1.12316   3.65484   6.26621  -1.22027   0.00000   6.242E-01   0.000E+00   3.758E-01
  31  5.75275695   0.710   1.10585   3.65552   6.27604  -1.19078   0.00000   5.445E-01   0.000E+00   4.555E-01
  32  5.76469604   0.710   1.08658   3.65622   6.28690  -1.15823   0.00000   4.509E-01   0.000E+00   5.491E-01
  33  5.77631567   0.710   1.06539   3.65693   6.29874  -1.12279   0.00000   3.488E-01   0.000E+00   6.512E-01
  34  5.78763250   0.710   1.04284   3.65767   6.31127  -1.08520   0.00000   2.481E-01   0.000E+00   7.519E-01
  35  5.79866190   0.710   1.01943   3.65836   6.32422  -1.04651   0.00000   1.617E-01   0.000E+00   8.383E-01
  36  5.80941813   0.710   0.99621   3.65904   6.33701  -1.00822   0.00000   9.787E-02   0.000E+00   9.021E-01
  37  5.81991439   0.710   0.97364   3.65967   6.34934  -0.97127   0.00000   5.508E-02   0.000E+00   9.449E-01
  38  5.83016293   0.710   0.95211   3.66024   6.36109  -0.93605   0.00000   2.969E-02   0.000E+00   9.703E-01
  39  5.84017520   0.710   0.93174   3.66077   6.37216  -0.90289   0.00000   1.488E-02   0.000E+00   9.851E-01
  40  5.84996184   0.710   0.91261   3.66126   6.38253  -0.87177   0.00000   8.029E-03   0.000E+00   9.920E-01
  41  5.85953278   0.710   0.89453   3.66168   6.39227  -0.84257   0.00000   4.000E-03   0.000E+00   9.960E-01
  42  5.88097026   0.710   0.85653   3.66258   6.41274  -0.78119   0.00000   8.843E-04   0.000E+00   9.991E-01
  43  5.90139915   0.710   0.82282   3.66335   6.43083  -0.72690   0.00000   0.000E+00   0.000E+00   1.000E+00
  44  5.92091009   0.710   0.79273   3.66398   6.44691  -0.67868   0.00000   0.000E+00   0.000E+00   1.000E+00
  45  5.93958205   0.710   0.76528   3.66452   6.46152  -0.63488   0.00000   0.000E+00   0.000E+00   1.000E+00
  46  5.95748421   0.710   0.74029   3.66500   6.47477  -0.59513   0.00000   0.000E+00   0.000E+00   1.000E+00
  47  5.97467755   0.710   0.71710   3.66540   6.48700  -0.55843   0.00000   0.000E+00   0.000E+00   1.000E+00
  48  5.99121606   0.710   0.69559   3.66576   6.49833  -0.52446   0.00000   0.000E+00   0.000E+00   1.000E+00
  49  6.00714780   0.710   0.67555   3.66607   6.50880  -0.49301   0.00000   0.000E+00   0.000E+00   1.000E+00
  50  6.02251571   0.710   0.65685   3.66635   6.51860  -0.46363   0.00000   0.000E+00   0.000E+00   1.000E+00
  51  6.03735835   0.710   0.63910   3.66657   6.52781  -0.43603   0.00000   0.000E+00   0.000E+00   1.000E+00
  52  6.05171045   0.710   0.62251   3.66680   6.53643  -0.41014   0.00000   0.000E+00   0.000E+00   1.000E+00
  53  6.06560338   0.710   0.60676   3.66698   6.54457  -0.38572   0.00000   0.000E+00   0.000E+00   1.000E+00
  54  6.07906563   0.710   0.59178   3.66715   6.55230  -0.36255   0.00000   0.000E+00   0.000E+00   1.000E+00
  55  6.09212309   0.710   0.57748   3.66730   6.55961  -0.34039   0.00000   0.000E+00   0.000E+00   1.000E+00
  56  6.10479939   0.710   0.56376   3.66745   6.56654  -0.31905   0.00000   0.000E+00   0.000E+00   1.000E+00
  57  6.11711617   0.710   0.55076   3.66756   6.57289  -0.29879   0.00000   0.000E+00   0.000E+00   1.000E+00
  58  6.12909325   0.710   0.53829   3.66766   6.57891  -0.27921   0.00000   0.000E+00   0.000E+00   1.000E+00
  59  6.14074887   0.710   0.52619   3.66777   6.58468  -0.26011   0.00000   0.000E+00   0.000E+00   1.000E+00
  60  6.15209983   0.710   0.51475   3.66785   6.58999  -0.24196   0.00000   0.000E+00   0.000E+00   1.000E+00
  61  6.16316166   0.710   0.50362   3.66792   6.59512  -0.22423   0.00000   0.000E+00   0.000E+00   1.000E+00
  62  6.17394872   0.710   0.49291   3.66799   6.59999  -0.20705   0.00000   0.000E+00   0.000E+00   1.000E+00
  63  6.18447433   0.710   0.48266   3.66805   6.60458  -0.19047   0.00000   0.000E+00   0.000E+00   1.000E+00
  64  6.19475086   0.710   0.47261   3.66811   6.60905  -0.17418   0.00000   0.000E+00   0.000E+00   1.000E+00
  65  6.20478984   0.710   0.46308   3.66816   6.61321  -0.15857   0.00000   0.000E+00   0.000E+00   1.000E+00
  66  6.21460199   0.710   0.45366   3.66821   6.61731  -0.14312   0.00000   0.000E+00   0.000E+00   1.000E+00
  67  6.22419734   0.710   0.44475   3.66826   6.62114  -0.12833   0.00000   0.000E+00   0.000E+00   1.000E+00
  68  6.23358527   0.710   0.43595   3.66830   6.62491  -0.11368   0.00000   0.000E+00   0.000E+00   1.000E+00
  69  6.24277454   0.710   0.42755   3.66833   6.62847  -0.09956   0.00000   0.000E+00   0.000E+00   1.000E+00
  70  6.25177341   0.710   0.41931   3.66836   6.63194  -0.08566   0.00000   0.000E+00   0.000E+00   1.000E+00
  71  6.26058959   0.710   0.41133   3.66839   6.63529  -0.07209   0.00000   0.000E+00   0.000E+00   1.000E+00
  72  6.26923035   0.710   0.40364   3.66842   6.63850  -0.05890   0.00000   0.000E+00   0.000E+00   1.000E+00
  73  6.27770255   0.710   0.39599   3.66845   6.64169  -0.04576   0.00000   0.000E+00   0.000E+00   1.000E+00
  74  6.28601263   0.710   0.38882   3.66848   6.64466  -0.03324   0.00000   0.000E+00   0.000E+00   1.000E+00
  75  6.29416668   0.710   0.38165   3.66850   6.64762  -0.02072   0.00000   0.000E+00   0.000E+00   1.000E+00
  76  6.30217045   0.710   0.37474   3.66852   6.65048  -0.00853   0.00000   0.000E+00   0.000E+00   1.000E+00
  77  6.31002938   0.710   0.36806   3.66855   6.65324   0.00336   0.00000   0.000E+00   0.000E+00   1.000E+00
  78  6.31774863   0.710   0.36139   3.66858   6.65599   0.01525   0.00000   0.000E+00   0.000E+00   1.000E+00
  79  6.32533306   0.710   0.35510   3.66860   6.65858   0.02665   0.00000   0.000E+00   0.000E+00   1.000E+00
  80  6.33278731   0.710   0.34888   3.66863   6.66114   0.03796   0.00000   0.000E+00   0.000E+00   1.000E+00
  81  6.34011577   0.710   0.34266   3.66865   6.66369   0.04926   0.00000   0.000E+00   0.000E+00   1.000E+00
  82  6.34732261   0.710   0.33689   3.66868   6.66608   0.06002   0.00000   0.000E+00   0.000E+00   1.000E+00
  83  6.35441182   0.710   0.33112   3.66870   6.66846   0.07078   0.00000   0.000E+00   0.000E+00   1.000E+00
  84  6.36138715   0.710   0.32535   3.66873   6.67084   0.08153   0.00000   0.000E+00   0.000E+00   1.000E+00
  85  6.36825223   0.710   0.31999   3.66876   6.67307   0.09178   0.00000   0.000E+00   0.000E+00   1.000E+00
  86  6.37501047   0.710   0.31462   3.66879   6.67529   0.10202   0.00000   0.000E+00   0.000E+00   1.000E+00
  87  6.38166515   0.710   0.30926   3.66883   6.67752   0.11227   0.00000   0.000E+00   0.000E+00   1.000E+00
  88  6.38821940   0.710   0.30423   3.66886   6.67962   0.12210   0.00000   0.000E+00   0.000E+00   1.000E+00
