 # M = 0.75 Mo, Y = 0.2700, Z = 2.00000E-02, alpha = 1.68, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
   1  4.98040966   0.710   0.79490   3.61688   6.09105  -1.21307   0.00000   9.300E-01   0.000E+00   7.040E-02
   2  5.11581935   0.710   0.78719   3.61704   6.09508  -1.20096   0.00000   9.315E-01   0.000E+00   6.869E-02
   3  5.21889286   0.710   0.78022   3.61718   6.09873  -1.19001   0.00000   9.346E-01   0.000E+00   6.543E-02
   4  5.30213504   0.710   0.77362   3.61731   6.10217  -1.17968   0.00000   9.386E-01   0.000E+00   6.136E-02
   5  5.37195942   0.710   0.76778   3.61743   6.10522  -1.17051   0.00000   9.419E-01   0.000E+00   5.807E-02
   6  5.43209712   0.710   0.76235   3.61754   6.10806  -1.16198   0.00000   9.449E-01   0.000E+00   5.523E-02
   7  5.48491126   0.710   0.75693   3.61765   6.11090  -1.15346   0.00000   9.480E-01   0.000E+00   5.238E-02
   8  5.53199348   0.710   0.75174   3.61776   6.11361  -1.14532   0.00000   9.492E-01   0.000E+00   5.122E-02
   9  5.57446704   0.710   0.74669   3.61786   6.11625  -1.13740   0.00000   9.495E-01   0.000E+00   5.094E-02
  10  5.61315428   0.710   0.74163   3.61796   6.11889  -1.12947   0.00000   9.497E-01   0.000E+00   5.066E-02
  11  5.64867536   0.710   0.73657   3.61806   6.12153  -1.12153   0.00000   9.499E-01   0.000E+00   5.047E-02
  12  5.68150953   0.710   0.73137   3.61815   6.12423  -1.11341   0.00000   9.486E-01   0.000E+00   5.163E-02
  13  5.71203486   0.710   0.72616   3.61824   6.12694  -1.10529   0.00000   9.473E-01   0.000E+00   5.280E-02
  14  5.74055484   0.710   0.72096   3.61834   6.12964  -1.09717   0.00000   9.460E-01   0.000E+00   5.397E-02
  15  5.76731677   0.710   0.71564   3.61843   6.13240  -1.08886   0.00000   9.445E-01   0.000E+00   5.545E-02
  16  5.79252487   0.710   0.70988   3.61854   6.13539  -1.07987   0.00000   9.418E-01   0.000E+00   5.812E-02
  17  5.81634973   0.710   0.70411   3.61864   6.13838  -1.07088   0.00000   9.391E-01   0.000E+00   6.079E-02
  18  5.83893527   0.710   0.69834   3.61874   6.14137  -1.06189   0.00000   9.364E-01   0.000E+00   6.346E-02
  19  5.86040409   0.710   0.69211   3.61885   6.14460  -1.05218   0.00000   9.327E-01   0.000E+00   6.722E-02
  20  5.88086142   0.710   0.68532   3.61896   6.14812  -1.04164   0.00000   9.276E-01   0.000E+00   7.225E-02
  21  5.90039832   0.710   0.67853   3.61908   6.15163  -1.03110   0.00000   9.226E-01   0.000E+00   7.729E-02
  22  5.91909404   0.710   0.67161   3.61919   6.15521  -1.02035   0.00000   9.172E-01   0.000E+00   8.267E-02
  23  5.93701805   0.710   0.66329   3.61932   6.15950  -1.00746   0.00000   9.082E-01   0.000E+00   9.177E-02
  24  5.95423153   0.710   0.65496   3.61945   6.16379  -0.99457   0.00000   8.991E-01   0.000E+00   1.009E-01
  25  5.97078868   0.710   0.64617   3.61958   6.16831  -0.98098   0.00000   8.884E-01   0.000E+00   1.116E-01
  26  5.98673771   0.710   0.63570   3.61973   6.17369  -0.96483   0.00000   8.718E-01   0.000E+00   1.282E-01
  27  6.00212172   0.710   0.62523   3.61988   6.17907  -0.94868   0.00000   8.551E-01   0.000E+00   1.449E-01
  28  6.01697938   0.710   0.61226   3.62004   6.18567  -0.92886   0.00000   8.274E-01   0.000E+00   1.726E-01
  29  6.03134551   0.710   0.59892   3.62019   6.19245  -0.90848   0.00000   7.979E-01   0.000E+00   2.021E-01
  30  6.04525159   0.710   0.58226   3.62037   6.20091  -0.88308   0.00000   7.487E-01   0.000E+00   2.513E-01
  31  6.05872619   0.710   0.56368   3.62055   6.21030  -0.85487   0.00000   6.858E-01   0.000E+00   3.142E-01
  32  6.07179526   0.710   0.54212   3.62072   6.22114  -0.82233   0.00000   6.014E-01   0.000E+00   3.986E-01
  33  6.08448252   0.710   0.51697   3.62087   6.23370  -0.78465   0.00000   4.905E-01   0.000E+00   5.095E-01
  34  6.09680963   0.710   0.48843   3.62098   6.24782  -0.74223   0.00000   3.584E-01   0.000E+00   6.416E-01
  35  6.10879648   0.710   0.45727   3.62102   6.26313  -0.69631   0.00000   2.277E-01   0.000E+00   7.723E-01
  36  6.12046135   0.710   0.42513   3.62097   6.27876  -0.64940   0.00000   1.245E-01   0.000E+00   8.755E-01
  37  6.13182109   0.710   0.39360   3.62081   6.29393  -0.60396   0.00000   5.991E-02   0.000E+00   9.397E-01
  38  6.14289126   0.710   0.36374   3.62060   6.30819  -0.56127   0.00000   2.745E-02   0.000E+00   9.725E-01
