   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.60000  0.00000000000E+00   1.56633   3.70023  11.74881 -30.00000   0.47742   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.54330     0.48380     0.00000     0.00030    -0.02713  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.60000  1.53490000000E+04   1.57330   3.69950  11.75373 -30.00000   0.47742   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.51780     0.47870     0.00000     0.00030     0.00354  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003538894
        3    0.60000  3.45360000000E+04   1.57739   3.69924  11.75630 -30.00000   0.47742   0.00000  0.00000E+00  9.43200E-01  4.33900E-02  1.20900E-03     0.50730     0.47660     0.00000     0.00030     0.01610  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007962685
        4    0.60000  5.85190000000E+04   1.57667   3.69951  11.75541 -30.00000   0.47742   0.00000  0.00000E+00  9.42790E-01  4.38000E-02  1.21800E-03     0.50990     0.47860     0.00000     0.00030     0.01153  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013492250
        5    0.60000  8.84980000000E+04   1.57348   3.69998  11.75287 -30.00000   0.47742   0.00000  0.00000E+00  9.42270E-01  4.43000E-02  1.22900E-03     0.51440     0.48240     0.00000     0.00030     0.00322  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020404264
        6    0.60000  1.25972000000E+05   1.57046   3.70036  11.75060 -30.00000   0.47742   0.00000  0.00000E+00  9.41620E-01  4.49400E-02  1.24300E-03     0.51670     0.48560     0.00000     0.00030    -0.00225  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0029044340
        7    0.60000  1.72814000000E+05   1.56852   3.70059  11.74918 -30.00000   0.47742   0.00000  0.00000E+00  9.40810E-01  4.57300E-02  1.26100E-03     0.51690     0.48770     0.00000     0.00030    -0.00447  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0039844319
        8    0.60000  2.31367000000E+05   1.56746   3.70072  11.74839 -30.00000   0.47742   0.00000  0.00000E+00  9.39790E-01  4.67100E-02  1.28400E-03     0.51640     0.48890     0.00000     0.00030    -0.00518  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0053344408
        9    0.60000  3.04558000000E+05   1.56688   3.70078  11.74797 -30.00000   0.47742   0.00000  0.00000E+00  9.38530E-01  4.79500E-02  1.31400E-03     0.51590     0.48970     0.00000     0.00030    -0.00546  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0070219462
       10    0.60000  3.96046000000E+05   1.56660   3.70081  11.74778 -30.00000   0.47742   0.00000  0.00000E+00  9.36950E-01  4.94800E-02  1.35200E-03     0.51550     0.49030     0.00000     0.00030    -0.00562  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0091313107
