   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.30000  0.00000000000E+00   1.73481   3.67486  11.88378 -30.00000   0.47471   0.00000  0.00000E+00  9.43700E-01  4.25700E-02  4.35000E-04     0.69220     0.31700     0.00000     0.00020    -0.00938  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0000000000
        2    1.30000  1.53490000000E+04   1.73614   3.67475  11.88465 -30.00000   0.47471   0.00000  0.00000E+00  9.43440E-01  4.28200E-02  4.40500E-04     0.68400     0.31720     0.00000     0.00020    -0.00140  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0003567558
        3    1.30000  3.45360000000E+04   1.73748   3.67467  11.88549 -30.00000   0.47471   0.00000  0.00000E+00  9.43120E-01  4.31400E-02  4.47500E-04     0.68470     0.31640     0.00000     0.00020    -0.00132  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0008027180
        4    1.30000  5.85190000000E+04   1.73784   3.67466  11.88569 -30.00000   0.47471   0.00000  0.00000E+00  9.42710E-01  4.35400E-02  4.56300E-04     0.68640     0.31580     0.00000     0.00020    -0.00224  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0013601533
        5    1.30000  8.84980000000E+04   1.73733   3.67471  11.88534 -30.00000   0.47471   0.00000  0.00000E+00  9.42200E-01  4.40300E-02  4.67300E-04     0.68610     0.31600     0.00000     0.00020    -0.00219  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0020569533
        6    1.30000  1.25972000000E+05   1.73662   3.67477  11.88487 -30.00000   0.47471   0.00000  0.00000E+00  9.41570E-01  4.46500E-02  4.81300E-04     0.68610     0.31660     0.00000     0.00020    -0.00259  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0029279590
        7    1.30000  1.72814000000E+05   1.73611   3.67480  11.88454 -30.00000   0.47471   0.00000  0.00000E+00  9.40780E-01  4.54200E-02  4.99100E-04     0.68640     0.31720     0.00000     0.00020    -0.00354  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0040167046
        8    1.30000  2.31367000000E+05   1.73591   3.67481  11.88443 -30.00000   0.47471   0.00000  0.00000E+00  9.39790E-01  4.63900E-02  5.21800E-04     0.68670     0.31780     0.00000     0.00020    -0.00438  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0053776482
        9    1.30000  3.04558000000E+05   1.73600   3.67480  11.88449 -30.00000   0.47471   0.00000  0.00000E+00  9.38550E-01  4.76000E-02  5.50800E-04     0.68690     0.31810     0.00000     0.00020    -0.00486  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0070788219
       10    1.30000  3.96046000000E+05   1.73632   3.67477  11.88471 -30.00000   0.47471   0.00000  0.00000E+00  9.37000E-01  4.91000E-02  5.88200E-04     0.68700     0.31820     0.00000     0.00020    -0.00513  6.91700E-01  2.94200E-01  1.85100E-03  1.38400E-03  6.16100E-03   1.0092052715
