   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.85000  0.00000000000E+00   1.61385   3.69477  11.78347 -30.00000   0.39333   0.00000  0.00000E+00  9.53340E-01  3.29600E-02  2.97400E-04     0.84010     0.16610     0.00000     0.00020    -0.00681  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0000000000
        2    1.85000  1.53490000000E+04   1.61409   3.69474  11.78365 -30.00000   0.39333   0.00000  0.00000E+00  9.53210E-01  3.30900E-02  3.00200E-04     0.83710     0.16610     0.00000     0.00020    -0.00351  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0001827956
        3    1.85000  3.45360000000E+04   1.61449   3.69472  11.78389 -30.00000   0.39333   0.00000  0.00000E+00  9.53050E-01  3.32500E-02  3.03800E-04     0.85260     0.16480     0.00000     0.00020    -0.01773  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0004112989
        4    1.85000  5.85190000000E+04   1.61466   3.69472  11.78399 -30.00000   0.39333   0.00000  0.00000E+00  9.52840E-01  3.34500E-02  3.08200E-04     0.85350     0.16360     0.00000     0.00020    -0.01730  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0006969192
        5    1.85000  8.84980000000E+04   1.61456   3.69472  11.78393 -30.00000   0.39333   0.00000  0.00000E+00  9.52590E-01  3.37000E-02  3.13800E-04     0.84900     0.16300     0.00000     0.00020    -0.01208  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0010539475
        6    1.85000  1.25972000000E+05   1.61444   3.69472  11.78388 -30.00000   0.39333   0.00000  0.00000E+00  9.52270E-01  3.40100E-02  3.20800E-04     0.84840     0.16270     0.00000     0.00020    -0.01120  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0015002359
        7    1.85000  1.72814000000E+05   1.61457   3.69469  11.78400 -30.00000   0.39333   0.00000  0.00000E+00  9.51880E-01  3.43900E-02  3.29600E-04     0.84950     0.16260     0.00000     0.00020    -0.01207  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0020580905
        8    1.85000  2.31367000000E+05   1.61509   3.69462  11.78439 -30.00000   0.39333   0.00000  0.00000E+00  9.51380E-01  3.48700E-02  3.40800E-04     0.85020     0.16270     0.00000     0.00020    -0.01280  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0027554146
        9    1.85000  3.04558000000E+05   1.61610   3.69452  11.78509 -30.00000   0.39333   0.00000  0.00000E+00  9.50770E-01  3.54800E-02  3.55000E-04     0.85030     0.16280     0.00000     0.00020    -0.01305  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0036270668
       10    1.85000  3.96046000000E+05   1.61756   3.69439  11.78609 -30.00000   0.39333   0.00000  0.00000E+00  9.49990E-01  3.62300E-02  3.73200E-04     0.84980     0.16310     0.00000     0.00020    -0.01281  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0047166231
       11    1.85000  5.10406000000E+05   1.61942   3.69423  11.78734 -30.00000   0.39333   0.00000  0.00000E+00  9.49020E-01  3.71800E-02  3.96500E-04     0.84900     0.16340     0.00000     0.00020    -0.01213  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0060785684
       12    1.85000  6.53356000000E+05   1.62156   3.69405  11.78878 -30.00000   0.39333   0.00000  0.00000E+00  9.47800E-01  3.83700E-02  4.26600E-04     0.84790     0.16340     0.00000     0.00020    -0.01109  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0077810001
       13    1.85000  8.32046000000E+05   1.62386   3.69384  11.79033 -30.00000   0.39333   0.00000  0.00000E+00  9.46270E-01  3.98600E-02  4.65600E-04     0.84690     0.16310     0.00000     0.00020    -0.00982  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0099090695
       14    1.85000  1.05540600000E+06   1.62626   3.69363  11.79197 -30.00000   0.39333   0.00000  0.00000E+00  9.44350E-01  4.17200E-02  5.16700E-04     0.84610     0.16250     0.00000     0.00020    -0.00843  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0125691265
       15    1.85000  1.33460600000E+06   1.62876   3.69341  11.79366 -30.00000   0.39333   0.00000  0.00000E+00  9.41940E-01  4.40500E-02  5.83900E-04     0.84550     0.16190     0.00000     0.00020    -0.00713  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0158941978
       16    1.85000  1.68360600000E+06   1.63138   3.69318  11.79542 -30.00000   0.39333   0.00000  0.00000E+00  9.38940E-01  4.69600E-02  6.73200E-04     0.84500     0.16130     0.00000     0.00020    -0.00605  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0200505368
       17    1.85000  2.11985600000E+06   1.63416   3.69295  11.79728 -30.00000   0.39333   0.00000  0.00000E+00  9.35190E-01  5.05900E-02  7.93100E-04     0.84460     0.16080     0.00000     0.00020    -0.00518  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0252459606
       18    1.85000  2.57683600000E+06   1.63668   3.69275  11.79893 -30.00000   0.39333   0.00000  0.00000E+00  9.32410E-01  5.32500E-02  8.95700E-04     0.84430     0.16060     0.00000     0.00020    -0.00466  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0306882638
       19    1.85000  3.14805600000E+06   1.63932   3.69255  11.80064 -30.00000   0.39333   0.00000  0.00000E+00  9.31240E-01  5.43700E-02  9.52400E-04     0.84390     0.16050     0.00000     0.00020    -0.00426  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0374910832
       20    1.85000  3.86208600000E+06   1.64200   3.69236  11.80237 -30.00000   0.39333   0.00000  0.00000E+00  9.27860E-01  5.76100E-02  1.08400E-03     0.84340     0.16030     0.00000     0.00020    -0.00354  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0459946671
       21    1.85000  4.39239600000E+06   1.64367   3.69225  11.80344 -30.00000   0.39333   0.00000  0.00000E+00  9.27190E-01  5.82400E-02  1.12400E-03     0.84290     0.16030     0.00000     0.00020    -0.00296  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0523102778
       22    1.85000  4.92206600000E+06   1.64495   3.69216  11.80424 -30.00000   0.39333   0.00000  0.00000E+00  9.24070E-01  6.12300E-02  1.24600E-03     0.84210     0.16060     0.00000     0.00020    -0.00244  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0586182667
       23    1.85000  5.56954600000E+06   1.64603   3.69211  11.80489 -30.00000   0.39333   0.00000  0.00000E+00  9.20250E-01  6.48800E-02  1.40500E-03     0.84090     0.16120     0.00000     0.00020    -0.00189  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0663292879
       24    1.85000  6.23320600000E+06   1.64668   3.69209  11.80526 -30.00000   0.39333   0.00000  0.00000E+00  9.16650E-01  6.83200E-02  1.56600E-03     0.83960     0.16210     0.00000     0.00020    -0.00150  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0742330012
       25    1.85000  6.95288600000E+06   1.64701   3.69210  11.80540 -30.00000   0.39333   0.00000  0.00000E+00  9.12430E-01  7.23300E-02  1.76100E-03     0.83810     0.16320     0.00000     0.00020    -0.00108  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0828038725
       26    1.85000  7.61890600000E+06   1.64709   3.69213  11.80538 -30.00000   0.39333   0.00000  0.00000E+00  9.08490E-01  7.60600E-02  1.95400E-03     0.83670     0.16440     0.00000     0.00020    -0.00085  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0907356918
       27    1.85000  8.27984600000E+06   1.64706   3.69217  11.80529 -30.00000   0.39333   0.00000  0.00000E+00  9.04980E-01  7.93800E-02  2.13900E-03     0.83540     0.16570     0.00000     0.00020    -0.00086  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0986070119
       28    1.85000  9.01334600000E+06   1.64700   3.69221  11.80517 -30.00000   0.39333   0.00000  0.00000E+00  9.00670E-01  8.34600E-02  2.37100E-03     0.83400     0.16700     0.00000     0.00020    -0.00075  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.1073424695
       29    1.85000  9.67525600000E+06   1.64698   3.69225  11.80508 -30.00000   0.39333   0.00000  0.00000E+00  8.96750E-01  8.71500E-02  2.59200E-03     0.83280     0.16810     0.00000     0.00020    -0.00075  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.1152253416
       30    1.85000  1.03320360000E+07   1.64701   3.69229  11.80503 -30.00000   0.39333   0.00000  0.00000E+00  8.92840E-01  9.08200E-02  2.82200E-03     0.83170     0.16930     0.00000     0.00020    -0.00078  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.1230471191
       31    1.85000  1.09842860000E+07   1.64707   3.69232  11.80499 -30.00000   0.39333   0.00000  0.00000E+00  8.89510E-01  9.39200E-02  3.03500E-03     0.83060     0.17060     0.00000     0.00020    -0.00096  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.1308149476
       32    1.85000  1.17445360000E+07   1.64718   3.69235  11.80498 -30.00000   0.39333   0.00000  0.00000E+00  8.85010E-01  9.81300E-02  3.32200E-03     0.82920     0.17190     0.00000     0.00020    -0.00088  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.1398689784
