   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.70000  0.00000000000E+00   1.70755   3.68670  11.84646 -30.00000   0.44244   0.00000  0.00000E+00  9.47050E-01  3.92600E-02  3.09600E-04     0.76490     0.24210     0.00000     0.00020    -0.00757  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0000000000
        2    1.70000  1.53490000000E+04   1.70805   3.68666  11.84680 -30.00000   0.44244   0.00000  0.00000E+00  9.46840E-01  3.94600E-02  3.14000E-04     0.75850     0.24240     0.00000     0.00020    -0.00117  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0002782420
        3    1.70000  3.45360000000E+04   1.70874   3.68662  11.84722 -30.00000   0.44244   0.00000  0.00000E+00  9.46590E-01  3.97100E-02  3.19500E-04     0.76580     0.24140     0.00000     0.00020    -0.00739  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0006260581
        4    1.70000  5.85190000000E+04   1.70902   3.68661  11.84738 -30.00000   0.44244   0.00000  0.00000E+00  9.46270E-01  4.00200E-02  3.26400E-04     0.76760     0.24040     0.00000     0.00020    -0.00811  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0010608147
        5    1.70000  8.84980000000E+04   1.70884   3.68663  11.84725 -30.00000   0.44244   0.00000  0.00000E+00  9.45870E-01  4.04000E-02  3.35100E-04     0.76570     0.24010     0.00000     0.00020    -0.00585  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0016042649
        6    1.70000  1.25972000000E+05   1.70854   3.68665  11.84707 -30.00000   0.44244   0.00000  0.00000E+00  9.45380E-01  4.08900E-02  3.46100E-04     0.76520     0.24030     0.00000     0.00020    -0.00561  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0022835822
        7    1.70000  1.72814000000E+05   1.70842   3.68664  11.84702 -30.00000   0.44244   0.00000  0.00000E+00  9.44760E-01  4.14900E-02  3.60000E-04     0.76590     0.24070     0.00000     0.00020    -0.00653  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0031327198
        8    1.70000  2.31367000000E+05   1.70862   3.68661  11.84717 -30.00000   0.44244   0.00000  0.00000E+00  9.43980E-01  4.22500E-02  3.77800E-04     0.76650     0.24110     0.00000     0.00020    -0.00746  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0041941508
        9    1.70000  3.04558000000E+05   1.70916   3.68656  11.84756 -30.00000   0.44244   0.00000  0.00000E+00  9.43010E-01  4.31900E-02  4.00400E-04     0.76680     0.24130     0.00000     0.00020    -0.00807  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0055209351
       10    1.70000  3.96046000000E+05   1.71004   3.68648  11.84816 -30.00000   0.44244   0.00000  0.00000E+00  9.41800E-01  4.43700E-02  4.29500E-04     0.76690     0.24140     0.00000     0.00020    -0.00822  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0071794018
       11    1.70000  5.10406000000E+05   1.71118   3.68637  11.84894 -30.00000   0.44244   0.00000  0.00000E+00  9.40280E-01  4.58500E-02  4.66900E-04     0.76690     0.24130     0.00000     0.00020    -0.00799  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0092524852
       12    1.70000  6.53356000000E+05   1.71253   3.68625  11.84985 -30.00000   0.44244   0.00000  0.00000E+00  9.38380E-01  4.77000E-02  5.15600E-04     0.76670     0.24090     0.00000     0.00020    -0.00749  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0118438395
       13    1.70000  8.32046000000E+05   1.71408   3.68612  11.85089 -30.00000   0.44244   0.00000  0.00000E+00  9.36000E-01  5.00100E-02  5.79200E-04     0.76660     0.24040     0.00000     0.00020    -0.00687  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0150830776
       14    1.70000  1.05540600000E+06   1.71580   3.68597  11.85205 -30.00000   0.44244   0.00000  0.00000E+00  9.33490E-01  5.24300E-02  6.51400E-04     0.76650     0.24000     0.00000     0.00020    -0.00628  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0191320800
       15    1.70000  1.33460600000E+06   1.71772   3.68581  11.85334 -30.00000   0.44244   0.00000  0.00000E+00  9.33270E-01  5.26500E-02  6.65400E-04     0.76660     0.23950     0.00000     0.00020    -0.00585  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0241933329
       16    1.70000  1.68360600000E+06   1.71982   3.68563  11.85474 -30.00000   0.44244   0.00000  0.00000E+00  9.30070E-01  5.57300E-02  7.61300E-04     0.76660     0.23890     0.00000     0.00020    -0.00534  6.88000E-01  2.97900E-01  1.62900E-03  1.81700E-03  5.95200E-03   1.0305198991
