   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.90000  0.00000000000E+00   1.61885   3.69592  11.78368 -30.00000   0.39331   0.00000  0.00000E+00  9.53080E-01  3.32200E-02  2.97200E-04     0.84220     0.16420     0.00000     0.00020    -0.00706  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0000000000
        2    1.90000  1.53490000000E+04   1.61908   3.69589  11.78385 -30.00000   0.39331   0.00000  0.00000E+00  9.52950E-01  3.33500E-02  3.00100E-04     0.83430     0.16400     0.00000     0.00020     0.00132  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0001851334
        3    1.90000  3.45360000000E+04   1.61942   3.69588  11.78404 -30.00000   0.39331   0.00000  0.00000E+00  9.52780E-01  3.35100E-02  3.03700E-04     0.85820     0.16220     0.00000     0.00020    -0.02079  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0004165592
        4    1.90000  5.85190000000E+04   1.61945   3.69589  11.78404 -30.00000   0.39331   0.00000  0.00000E+00  9.52580E-01  3.37100E-02  3.08100E-04     0.85730     0.16090     0.00000     0.00020    -0.01842  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0007058325
        5    1.90000  8.84980000000E+04   1.61920   3.69590  11.78389 -30.00000   0.39331   0.00000  0.00000E+00  9.52320E-01  3.39600E-02  3.13800E-04     0.85180     0.16040     0.00000     0.00020    -0.01242  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0010674270
        6    1.90000  1.25972000000E+05   1.61899   3.69590  11.78380 -30.00000   0.39331   0.00000  0.00000E+00  9.52000E-01  3.42800E-02  3.21000E-04     0.85230     0.16020     0.00000     0.00020    -0.01261  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0015194232
        7    1.90000  1.72814000000E+05   1.61913   3.69586  11.78394 -30.00000   0.39331   0.00000  0.00000E+00  9.51600E-01  3.46700E-02  3.30100E-04     0.85400     0.16020     0.00000     0.00020    -0.01414  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0020844124
        8    1.90000  2.31367000000E+05   1.61976   3.69578  11.78441 -30.00000   0.39331   0.00000  0.00000E+00  9.51100E-01  3.51500E-02  3.41500E-04     0.85480     0.16030     0.00000     0.00020    -0.01498  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0027906550
        9    1.90000  3.04558000000E+05   1.62092   3.69566  11.78524 -30.00000   0.39331   0.00000  0.00000E+00  9.50470E-01  3.57700E-02  3.56100E-04     0.85470     0.16050     0.00000     0.00020    -0.01510  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0036734552
       10    1.90000  3.96046000000E+05   1.62259   3.69550  11.78638 -30.00000   0.39331   0.00000  0.00000E+00  9.49690E-01  3.65300E-02  3.74700E-04     0.85390     0.16080     0.00000     0.00020    -0.01460  6.85500E-01  3.00400E-01  1.59500E-03  1.96200E-03  5.83500E-03   1.0047769464
