   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.95000  0.00000000000E+00   1.68284   3.66933  11.86885 -30.00000   0.47719   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.64960     0.36820     0.00000     0.00020    -0.01789  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.95000  1.53490000000E+04   1.68672   3.66904  11.87137 -30.00000   0.47719   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.62960     0.36710     0.00000     0.00020     0.00327  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003603615
        3    0.95000  3.45360000000E+04   1.68982   3.66885  11.87330 -30.00000   0.47719   0.00000  0.00000E+00  9.43190E-01  4.34000E-02  1.20900E-03     0.62560     0.36530     0.00000     0.00020     0.00899  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0008108309
        4    0.95000  5.85190000000E+04   1.68987   3.66889  11.87324 -30.00000   0.47719   0.00000  0.00000E+00  9.42770E-01  4.38100E-02  1.21800E-03     0.63020     0.36470     0.00000     0.00020     0.00503  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013739000
        5    0.95000  8.84980000000E+04   1.68778   3.66908  11.87182 -30.00000   0.47719   0.00000  0.00000E+00  9.42250E-01  4.43200E-02  1.22900E-03     0.63320     0.36550     0.00000     0.00020     0.00125  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020777424
        6    0.95000  1.25972000000E+05   1.68552   3.66926  11.87033 -30.00000   0.47719   0.00000  0.00000E+00  9.41600E-01  4.49500E-02  1.24400E-03     0.63410     0.36690     0.00000     0.00020    -0.00110  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0029575512
        7    0.95000  1.72814000000E+05   1.68402   3.66937  11.86935 -30.00000   0.47719   0.00000  0.00000E+00  9.40790E-01  4.57500E-02  1.26200E-03     0.63440     0.36820     0.00000     0.00020    -0.00262  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0040573004
        8    0.95000  2.31367000000E+05   1.68323   3.66943  11.86884 -30.00000   0.47719   0.00000  0.00000E+00  9.39770E-01  4.67300E-02  1.28500E-03     0.63440     0.36920     0.00000     0.00020    -0.00362  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0054319987
        9    0.95000  3.04558000000E+05   1.68292   3.66945  11.86864 -30.00000   0.47719   0.00000  0.00000E+00  9.38500E-01  4.79700E-02  1.31500E-03     0.63440     0.37000     0.00000     0.00020    -0.00425  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0071503657
       10    0.95000  3.96046000000E+05   1.68291   3.66945  11.86865 -30.00000   0.47719   0.00000  0.00000E+00  9.36910E-01  4.95100E-02  1.35300E-03     0.63420     0.37050     0.00000     0.00020    -0.00463  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0092983068
       11    0.95000  5.10406000000E+05   1.68312   3.66943  11.86879 -30.00000   0.47719   0.00000  0.00000E+00  9.35190E-01  5.11900E-02  1.39700E-03     0.63410     0.37090     0.00000     0.00020    -0.00478  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0119832332
       12    0.95000  6.53356000000E+05   1.68355   3.66939  11.86909 -30.00000   0.47719   0.00000  0.00000E+00  9.35740E-01  5.06500E-02  1.38600E-03     0.63420     0.37090     0.00000     0.00020    -0.00485  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0153393913
       13    0.95000  8.32046000000E+05   1.68416   3.66934  11.86950 -30.00000   0.47719   0.00000  0.00000E+00  9.33610E-01  5.27200E-02  1.44100E-03     0.63420     0.37100     0.00000     0.00020    -0.00501  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0195346475
       14    0.95000  1.05540600000E+06   1.68493   3.66927  11.87002 -30.00000   0.47719   0.00000  0.00000E+00  9.30920E-01  5.53200E-02  1.51300E-03     0.63420     0.37090     0.00000     0.00020    -0.00487  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0247786591
       15    0.95000  1.33460600000E+06   1.68586   3.66919  11.87064 -30.00000   0.47719   0.00000  0.00000E+00  9.27610E-01  5.85300E-02  1.60700E-03     0.63410     0.37080     0.00000     0.00020    -0.00472  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0313336736
       16    0.95000  1.66554600000E+06   1.68690   3.66910  11.87134 -30.00000   0.47719   0.00000  0.00000E+00  9.23660E-01  6.23500E-02  1.72600E-03     0.63390     0.37090     0.00000     0.00020    -0.00456  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0391034318
       17    0.95000  1.99322600000E+06   1.68786   3.66903  11.87197 -30.00000   0.47719   0.00000  0.00000E+00  9.19730E-01  6.61400E-02  1.85200E-03     0.63360     0.37100     0.00000     0.00020    -0.00443  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0467966522
