   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.49000  0.00000000000E+00   1.21871   4.31311  10.34923 -30.00000   0.47743   0.00000  0.00000E+00  9.43790E-01  4.28100E-02  1.19600E-03     0.00140     0.99940     0.00000     0.00070    -0.00005  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.49000  1.53490000000E+04   1.21875   4.31311  10.34924 -30.00000   0.47743   0.00000  0.00000E+00  9.43550E-01  4.30600E-02  1.20200E-03     0.00140     1.00110     0.00000     0.00070    -0.00171  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003194511
        3    0.49000  3.45360000000E+04   1.21879   4.31312  10.34925 -30.00000   0.47743   0.00000  0.00000E+00  9.43240E-01  4.33600E-02  1.20900E-03     0.00140     1.00290     0.00000     0.00070    -0.00357  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007187807
        4    0.49000  5.85190000000E+04   1.21882   4.31312  10.34927 -30.00000   0.47743   0.00000  0.00000E+00  9.42850E-01  4.37300E-02  1.21700E-03     0.00150     1.00480     0.00000     0.00070    -0.00548  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0012179270
        5    0.49000  8.84980000000E+04   1.21883   4.31311  10.34928 -30.00000   0.47743   0.00000  0.00000E+00  9.42370E-01  4.42100E-02  1.22800E-03     0.00150     1.00660     0.00000     0.00070    -0.00733  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0018418651
        6    0.49000  1.25972000000E+05   1.21880   4.31310  10.34929 -30.00000   0.47743   0.00000  0.00000E+00  9.41760E-01  4.48000E-02  1.24100E-03     0.00160     1.00820     0.00000     0.00070    -0.00896  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0026217929
        7    0.49000  1.72814000000E+05   1.21875   4.31308  10.34930 -30.00000   0.47743   0.00000  0.00000E+00  9.41000E-01  4.55400E-02  1.25800E-03     0.00160     1.00940     0.00000     0.00070    -0.01019  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0035966923
        8    0.49000  2.31367000000E+05   1.21867   4.31305  10.34932 -30.00000   0.47743   0.00000  0.00000E+00  9.40050E-01  4.64600E-02  1.28000E-03     0.00160     1.01000     0.00000     0.00070    -0.01090  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0048153269
        9    0.49000  3.04558000000E+05   1.21862   4.31300  10.34940 -30.00000   0.47743   0.00000  0.00000E+00  9.38860E-01  4.76200E-02  1.30800E-03     0.00160     1.01020     0.00000     0.00070    -0.01109  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0063386150
       10    0.49000  3.96046000000E+05   1.21868   4.31294  10.34956 -30.00000   0.47743   0.00000  0.00000E+00  9.37380E-01  4.90600E-02  1.34400E-03     0.00170     1.00990     0.00000     0.00070    -0.01087  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0082427094
