   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.51500  0.00000000000E+00   1.29291   4.15708  10.69839 -30.00000   0.47743   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.10870     0.90140     0.00000     0.00060    -0.00964  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.51500  1.53490000000E+04   1.29447   4.15691  10.69951 -30.00000   0.47743   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.10720     0.89940     0.00000     0.00060    -0.00609  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003358881
        3    0.51500  3.45360000000E+04   1.29546   4.15680  10.70022 -30.00000   0.47743   0.00000  0.00000E+00  9.43200E-01  4.33900E-02  1.20900E-03     0.10590     0.89910     0.00000     0.00060    -0.00445  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007557646
        4    0.51500  5.85190000000E+04   1.29593   4.15675  10.70056 -30.00000   0.47743   0.00000  0.00000E+00  9.42790E-01  4.38000E-02  1.21800E-03     0.10460     0.90020     0.00000     0.00060    -0.00425  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0012805939
        5    0.51500  8.84980000000E+04   1.29602   4.15674  10.70062 -30.00000   0.47743   0.00000  0.00000E+00  9.42270E-01  4.43000E-02  1.22900E-03     0.10340     0.90230     0.00000     0.00060    -0.00504  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0019366360
        6    0.51500  1.25972000000E+05   1.29581   4.15677  10.70046 -30.00000   0.47743   0.00000  0.00000E+00  9.41620E-01  4.49300E-02  1.24300E-03     0.10210     0.90490     0.00000     0.00060    -0.00637  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0027566940
        7    0.51500  1.72814000000E+05   1.29538   4.15682  10.70013 -30.00000   0.47743   0.00000  0.00000E+00  9.40850E-01  4.56800E-02  1.26100E-03     0.10090     0.90760     0.00000     0.00060    -0.00788  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0037817556
        8    0.51500  2.31367000000E+05   1.29478   4.15689  10.69970 -30.00000   0.47743   0.00000  0.00000E+00  9.39860E-01  4.66500E-02  1.28300E-03     0.09960     0.91000     0.00000     0.00060    -0.00894  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0050630935
        9    0.51500  3.04558000000E+05   1.29409   4.15696  10.69922 -30.00000   0.47743   0.00000  0.00000E+00  9.38620E-01  4.78600E-02  1.31200E-03     0.09820     0.91190     0.00000     0.00060    -0.00953  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0066647605
       10    0.51500  3.96046000000E+05   1.29340   4.15700  10.69880 -30.00000   0.47743   0.00000  0.00000E+00  9.37060E-01  4.93700E-02  1.35000E-03     0.09680     0.91350     0.00000     0.00060    -0.00970  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0086668278
