   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.50000  0.00000000000E+00   1.73713   3.67993  11.87480 -30.00000   0.46587   0.00000  0.00000E+00  9.45090E-01  4.12100E-02  3.46400E-04     0.71930     0.28850     0.00000     0.00020    -0.00826  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0000000000
        2    1.50000  1.53490000000E+04   1.73797   3.67986  11.87535 -30.00000   0.46587   0.00000  0.00000E+00  9.44850E-01  4.14500E-02  3.51500E-04     0.71240     0.28880     0.00000     0.00020    -0.00154  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0003326424
        3    1.50000  3.45360000000E+04   1.73895   3.67980  11.87597 -30.00000   0.46587   0.00000  0.00000E+00  9.44540E-01  4.17500E-02  3.58000E-04     0.71510     0.28810     0.00000     0.00020    -0.00346  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0007484616
        4    1.50000  5.85190000000E+04   1.73931   3.67979  11.87617 -30.00000   0.46587   0.00000  0.00000E+00  9.44160E-01  4.21200E-02  3.66100E-04     0.71680     0.28740     0.00000     0.00020    -0.00426  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0012682194
        5    1.50000  8.84980000000E+04   1.73902   3.67982  11.87597 -30.00000   0.46587   0.00000  0.00000E+00  9.43680E-01  4.25800E-02  3.76400E-04     0.71590     0.28740     0.00000     0.00020    -0.00341  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0019179221
        6    1.50000  1.25972000000E+05   1.73856   3.67985  11.87567 -30.00000   0.46587   0.00000  0.00000E+00  9.43090E-01  4.31600E-02  3.89300E-04     0.71570     0.28780     0.00000     0.00020    -0.00350  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0027300558
        7    1.50000  1.72814000000E+05   1.73826   3.67987  11.87548 -30.00000   0.46587   0.00000  0.00000E+00  9.42350E-01  4.38900E-02  4.05800E-04     0.71610     0.28830     0.00000     0.00020    -0.00441  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0037452122
        8    1.50000  2.31367000000E+05   1.73823   3.67986  11.87548 -30.00000   0.46587   0.00000  0.00000E+00  9.41420E-01  4.47900E-02  4.26800E-04     0.71660     0.28880     0.00000     0.00020    -0.00525  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0050141685
        9    1.50000  3.04558000000E+05   1.73850   3.67983  11.87568 -30.00000   0.46587   0.00000  0.00000E+00  9.40260E-01  4.59200E-02  4.53600E-04     0.71690     0.28900     0.00000     0.00020    -0.00583  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0066003584
       10    1.50000  3.96046000000E+05   1.73903   3.67978  11.87604 -30.00000   0.46587   0.00000  0.00000E+00  9.38810E-01  4.73400E-02  4.88200E-04     0.71710     0.28910     0.00000     0.00020    -0.00603  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0085830795
       11    1.50000  5.10406000000E+05   1.73976   3.67972  11.87654 -30.00000   0.46587   0.00000  0.00000E+00  9.36990E-01  4.91000E-02  5.32900E-04     0.71720     0.28900     0.00000     0.00020    -0.00601  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0110614810
       12    1.50000  6.53356000000E+05   1.74070   3.67963  11.87718 -30.00000   0.46587   0.00000  0.00000E+00  9.35000E-01  5.10300E-02  5.84600E-04     0.71730     0.28870     0.00000     0.00020    -0.00582  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0141594827
       13    1.50000  8.32046000000E+05   1.74184   3.67953  11.87795 -30.00000   0.46587   0.00000  0.00000E+00  9.35020E-01  5.10100E-02  5.88300E-04     0.71740     0.28840     0.00000     0.00020    -0.00563  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0180320392
       14    1.50000  1.05540600000E+06   1.74318   3.67941  11.87886 -30.00000   0.46587   0.00000  0.00000E+00  9.33300E-01  5.26800E-02  6.35400E-04     0.71760     0.28790     0.00000     0.00020    -0.00538  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0228726805
       15    1.50000  1.33460600000E+06   1.74473   3.67928  11.87989 -30.00000   0.46587   0.00000  0.00000E+00  9.30230E-01  5.56500E-02  7.20700E-04     0.71780     0.28750     0.00000     0.00020    -0.00507  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0289234822
       16    1.50000  1.68360600000E+06   1.74648   3.67914  11.88106 -30.00000   0.46587   0.00000  0.00000E+00  9.26400E-01  5.93600E-02  8.34100E-04     0.71790     0.28700     0.00000     0.00020    -0.00473  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0364869843
       17    1.50000  2.04080600000E+06   1.74811   3.67901  11.88214 -30.00000   0.46587   0.00000  0.00000E+00  9.22470E-01  6.31500E-02  9.58200E-04     0.71780     0.28680     0.00000     0.00020    -0.00444  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0442281962
       18    1.50000  2.39713600000E+06   1.74958   3.67888  11.88312 -30.00000   0.46587   0.00000  0.00000E+00  9.18550E-01  6.69200E-02  1.09000E-03     0.71760     0.28670     0.00000     0.00020    -0.00420  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0519505535
       19    1.50000  2.75242600000E+06   1.75092   3.67878  11.88400 -30.00000   0.46587   0.00000  0.00000E+00  9.14800E-01  7.05300E-02  1.22500E-03     0.71740     0.28680     0.00000     0.00020    -0.00404  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0596503720
       20    1.50000  3.12280600000E+06   1.75218   3.67868  11.88483 -30.00000   0.46587   0.00000  0.00000E+00  9.10930E-01  7.42300E-02  1.37100E-03     0.71710     0.28690     0.00000     0.00020    -0.00384  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0676772199
       21    1.50000  3.49694600000E+06   1.75332   3.67859  11.88557 -30.00000   0.46587   0.00000  0.00000E+00  9.06890E-01  7.81000E-02  1.53200E-03     0.71660     0.28710     0.00000     0.00020    -0.00359  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0757855542
       22    1.50000  3.85759600000E+06   1.75430   3.67852  11.88620 -30.00000   0.46587   0.00000  0.00000E+00  9.03140E-01  8.16800E-02  1.68900E-03     0.71610     0.28750     0.00000     0.00020    -0.00347  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0836015343
       23    1.50000  4.23252600000E+06   1.75518   3.67846  11.88676 -30.00000   0.46587   0.00000  0.00000E+00  8.99080E-01  8.55400E-02  1.86700E-03     0.71540     0.28790     0.00000     0.00020    -0.00322  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0917269894
       24    1.50000  4.59216600000E+06   1.75592   3.67841  11.88722 -30.00000   0.46587   0.00000  0.00000E+00  8.95410E-01  8.90400E-02  2.03700E-03     0.71470     0.28850     0.00000     0.00020    -0.00310  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.0995210808
       25    1.50000  4.97219600000E+06   1.75657   3.67837  11.88763 -30.00000   0.46587   0.00000  0.00000E+00  8.91310E-01  9.29200E-02  2.23300E-03     0.71380     0.28920     0.00000     0.00020    -0.00286  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.1077570627
       26    1.50000  5.33225600000E+06   1.75708   3.67835  11.88793 -30.00000   0.46587   0.00000  0.00000E+00  8.87420E-01  9.66000E-02  2.42700E-03     0.71280     0.29000     0.00000     0.00020    -0.00269  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.1155602563
       27    1.50000  5.69086600000E+06   1.75750   3.67833  11.88818 -30.00000   0.46587   0.00000  0.00000E+00  8.83800E-01  1.00000E-01  2.61800E-03     0.71180     0.29090     0.00000     0.00020    -0.00265  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.1233320256
       28    1.50000  6.07457600000E+06   1.75783   3.67833  11.88835 -30.00000   0.46587   0.00000  0.00000E+00  8.79660E-01  1.03900E-01  2.84100E-03     0.71070     0.29190     0.00000     0.00020    -0.00243  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.1316477603
       29    1.50000  6.43335600000E+06   1.75806   3.67833  11.88847 -30.00000   0.46587   0.00000  0.00000E+00  8.75780E-01  1.07600E-01  3.05900E-03     0.70950     0.29290     0.00000     0.00020    -0.00231  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.1394232138
       30    1.50000  6.79054600000E+06   1.75822   3.67833  11.88853 -30.00000   0.46587   0.00000  0.00000E+00  8.72220E-01  1.10900E-01  3.27000E-03     0.70830     0.29410     0.00000     0.00020    -0.00232  6.91000E-01  2.94900E-01  1.70300E-03  1.58300E-03  6.11700E-03   1.1471642090
