   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.66000  0.00000000000E+00   1.60093   3.68186  11.80284 -30.00000   0.47738   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.57880     0.44630     0.00000     0.00030    -0.02519  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.66000  1.53490000000E+04   1.60723   3.68130  11.80711 -30.00000   0.47738   0.00000  0.00000E+00  9.43530E-01  4.30800E-02  1.20200E-03     0.55420     0.44240     0.00000     0.00030     0.00328  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003543972
        3    0.66000  3.45360000000E+04   1.61143   3.68102  11.80976 -30.00000   0.47738   0.00000  0.00000E+00  9.43200E-01  4.33900E-02  1.20900E-03     0.54480     0.44020     0.00000     0.00030     0.01495  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007974109
        4    0.66000  5.85190000000E+04   1.61107   3.68116  11.80931 -30.00000   0.47738   0.00000  0.00000E+00  9.42790E-01  4.37900E-02  1.21800E-03     0.54850     0.44120     0.00000     0.00030     0.01029  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013511608
        5    0.66000  8.84980000000E+04   1.60809   3.68149  11.80716 -30.00000   0.47738   0.00000  0.00000E+00  9.42280E-01  4.42900E-02  1.22900E-03     0.55350     0.44400     0.00000     0.00030     0.00254  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020433540
        6    0.66000  1.25972000000E+05   1.60516   3.68178  11.80510 -30.00000   0.47738   0.00000  0.00000E+00  9.41640E-01  4.49200E-02  1.24300E-03     0.55580     0.44660     0.00000     0.00030    -0.00231  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0029086012
        7    0.66000  1.72814000000E+05   1.60331   3.68196  11.80382 -30.00000   0.47738   0.00000  0.00000E+00  9.40840E-01  4.57000E-02  1.26100E-03     0.55600     0.44830     0.00000     0.00030    -0.00422  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0039901486
        8    0.66000  2.31367000000E+05   1.60234   3.68206  11.80314 -30.00000   0.47738   0.00000  0.00000E+00  9.39840E-01  4.66700E-02  1.28300E-03     0.55560     0.44940     0.00000     0.00030    -0.00487  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0053420945
        9    0.66000  3.04558000000E+05   1.60188   3.68211  11.80282 -30.00000   0.47738   0.00000  0.00000E+00  9.38590E-01  4.78900E-02  1.31300E-03     0.55520     0.45010     0.00000     0.00030    -0.00519  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0070320211
       10    0.66000  3.96046000000E+05   1.60171   3.68211  11.80272 -30.00000   0.47738   0.00000  0.00000E+00  9.37030E-01  4.94000E-02  1.35000E-03     0.55490     0.45070     0.00000     0.00030    -0.00539  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0091444120
