   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.51000  0.00000000000E+00   1.26917   4.18737  10.62594 -30.00000   0.47743   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.06280     0.94420     0.00000     0.00060    -0.00641  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.51000  1.53490000000E+04   1.27027   4.18728  10.62666 -30.00000   0.47743   0.00000  0.00000E+00  9.43540E-01  4.30700E-02  1.20200E-03     0.06240     0.94320     0.00000     0.00060    -0.00498  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003320462
        3    0.51000  3.45360000000E+04   1.27102   4.18722  10.62716 -30.00000   0.47743   0.00000  0.00000E+00  9.43210E-01  4.33800E-02  1.20900E-03     0.06190     0.94330     0.00000     0.00060    -0.00464  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007471202
        4    0.51000  5.85190000000E+04   1.27146   4.18718  10.62747 -30.00000   0.47743   0.00000  0.00000E+00  9.42810E-01  4.37800E-02  1.21800E-03     0.06150     0.94430     0.00000     0.00060    -0.00516  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0012659464
        5    0.51000  8.84980000000E+04   1.27167   4.18715  10.62762 -30.00000   0.47743   0.00000  0.00000E+00  9.42300E-01  4.42700E-02  1.22900E-03     0.06100     0.94600     0.00000     0.00060    -0.00627  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0019144846
        6    0.51000  1.25972000000E+05   1.27167   4.18714  10.62765 -30.00000   0.47743   0.00000  0.00000E+00  9.41670E-01  4.48900E-02  1.24300E-03     0.06050     0.94780     0.00000     0.00060    -0.00762  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0027251628
        7    0.51000  1.72814000000E+05   1.27152   4.18714  10.62757 -30.00000   0.47743   0.00000  0.00000E+00  9.40870E-01  4.56600E-02  1.26000E-03     0.05990     0.94970     0.00000     0.00060    -0.00887  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0037384996
        8    0.51000  2.31367000000E+05   1.27125   4.18714  10.62744 -30.00000   0.47743   0.00000  0.00000E+00  9.39880E-01  4.66300E-02  1.28300E-03     0.05930     0.95120     0.00000     0.00060    -0.00975  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0050051816
        9    0.51000  3.04558000000E+05   1.27090   4.18712  10.62729 -30.00000   0.47743   0.00000  0.00000E+00  9.38640E-01  4.78400E-02  1.31200E-03     0.05860     0.95230     0.00000     0.00060    -0.01018  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0065885285
       10    0.51000  3.96046000000E+05   1.27057   4.18708  10.62722 -30.00000   0.47743   0.00000  0.00000E+00  9.37080E-01  4.93500E-02  1.34900E-03     0.05780     0.95310     0.00000     0.00060    -0.01021  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0085676961
       11    0.51000  5.10406000000E+05   1.27033   4.18699  10.62728 -30.00000   0.47743   0.00000  0.00000E+00  9.35140E-01  5.12300E-02  1.39800E-03     0.05690     0.95370     0.00000     0.00060    -0.01003  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0110416555
       12    0.51000  6.53356000000E+05   1.27025   4.18684  10.62753 -30.00000   0.47743   0.00000  0.00000E+00  9.32870E-01  5.34400E-02  1.45700E-03     0.05600     0.95460     0.00000     0.00060    -0.01001  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0141341047
       13    0.51000  8.32046000000E+05   1.27025   4.18668  10.62786 -30.00000   0.47743   0.00000  0.00000E+00  9.33050E-01  5.32600E-02  1.45800E-03     0.05500     0.95520     0.00000     0.00060    -0.00962  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0179997203
       14    0.51000  1.05540600000E+06   1.27022   4.18648  10.62824 -30.00000   0.47743   0.00000  0.00000E+00  9.30230E-01  5.59900E-02  1.53400E-03     0.05400     0.95660     0.00000     0.00060    -0.01002  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0228316858
       15    0.51000  1.33460600000E+06   1.27029   4.18623  10.62877 -30.00000   0.47743   0.00000  0.00000E+00  9.27600E-01  5.85400E-02  1.61200E-03     0.05300     0.95720     0.00000     0.00060    -0.00962  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0288716426
       16    0.51000  1.68360600000E+06   1.27048   4.18590  10.62954 -30.00000   0.47743   0.00000  0.00000E+00  9.23440E-01  6.25600E-02  1.73800E-03     0.05180     0.95850     0.00000     0.00060    -0.00973  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0364215886
       17    0.51000  2.01232600000E+06   1.27075   4.18556  10.63035 -30.00000   0.47743   0.00000  0.00000E+00  9.19560E-01  6.62900E-02  1.86300E-03     0.05090     0.95950     0.00000     0.00060    -0.00975  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0435328157
       18    0.51000  2.34438600000E+06   1.27109   4.18522  10.63119 -30.00000   0.47743   0.00000  0.00000E+00  9.15850E-01  6.98600E-02  1.99200E-03     0.05000     0.96030     0.00000     0.00060    -0.00968  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0507162973
       19    0.51000  2.69426600000E+06   1.27147   4.18486  10.63211 -30.00000   0.47743   0.00000  0.00000E+00  9.11900E-01  7.36600E-02  2.13600E-03     0.04910     0.96110     0.00000     0.00060    -0.00969  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0582852805
       20    0.51000  3.03953600000E+06   1.27187   4.18450  10.63303 -30.00000   0.47743   0.00000  0.00000E+00  9.07850E-01  7.75300E-02  2.29100E-03     0.04830     0.96190     0.00000     0.00060    -0.00965  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0657545351
       21    0.51000  3.37261600000E+06   1.27229   4.18414  10.63395 -30.00000   0.47743   0.00000  0.00000E+00  9.03950E-01  8.12600E-02  2.44800E-03     0.04760     0.96260     0.00000     0.00060    -0.00964  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0729600825
       22    0.51000  3.70506600000E+06   1.27273   4.18379  10.63488 -30.00000   0.47743   0.00000  0.00000E+00  9.00050E-01  8.49800E-02  2.61300E-03     0.04680     0.96330     0.00000     0.00060    -0.00962  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0801520010
       23    0.51000  4.03693600000E+06   1.27319   4.18343  10.63583 -30.00000   0.47743   0.00000  0.00000E+00  8.96390E-01  8.84600E-02  2.77700E-03     0.04620     0.96390     0.00000     0.00060    -0.00956  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0873313723
       24    0.51000  4.38981600000E+06   1.27370   4.18305  10.63684 -30.00000   0.47743   0.00000  0.00000E+00  8.92530E-01  9.21200E-02  2.95800E-03     0.04550     0.96450     0.00000     0.00070    -0.00952  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0949652547
       25    0.51000  4.74469600000E+06   1.27422   4.18267  10.63787 -30.00000   0.47743   0.00000  0.00000E+00  8.88690E-01  9.57700E-02  3.14700E-03     0.04480     0.96520     0.00000     0.00070    -0.00951  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1026424032
       26    0.51000  5.10270600000E+06   1.27476   4.18227  10.63892 -30.00000   0.47743   0.00000  0.00000E+00  8.84560E-01  9.96700E-02  3.35400E-03     0.04410     0.96580     0.00000     0.00070    -0.00945  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1103872633
       27    0.51000  5.43876600000E+06   1.27529   4.18190  10.63994 -30.00000   0.47743   0.00000  0.00000E+00  8.80680E-01  1.03300E-01  3.55700E-03     0.04350     0.96640     0.00000     0.00070    -0.00942  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1176572773
       28    0.51000  5.77407600000E+06   1.27582   4.18152  10.64096 -30.00000   0.47743   0.00000  0.00000E+00  8.76920E-01  1.06900E-01  3.76300E-03     0.04290     0.96710     0.00000     0.00070    -0.00953  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1249110664
       29    0.51000  6.11869600000E+06   1.27637   4.18114  10.64199 -30.00000   0.47743   0.00000  0.00000E+00  8.73290E-01  1.10300E-01  3.97300E-03     0.04230     0.96760     0.00000     0.00070    -0.00947  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1323662595
       30    0.51000  6.48501600000E+06   1.27694   4.18074  10.64308 -30.00000   0.47743   0.00000  0.00000E+00  8.69420E-01  1.13900E-01  4.20400E-03     0.04170     0.96820     0.00000     0.00070    -0.00943  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1402908906
       31    0.51000  6.85003600000E+06   1.27752   4.18033  10.64419 -30.00000   0.47743   0.00000  0.00000E+00  8.65260E-01  1.17800E-01  4.45500E-03     0.04110     0.96870     0.00000     0.00070    -0.00938  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1481873986
       32    0.51000  7.18805600000E+06   1.27808   4.17995  10.64524 -30.00000   0.47743   0.00000  0.00000E+00  8.61410E-01  1.21400E-01  4.69600E-03     0.04050     0.96920     0.00000     0.00070    -0.00935  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1554998133
       33    0.51000  7.52526600000E+06   1.27865   4.17956  10.64630 -30.00000   0.47743   0.00000  0.00000E+00  8.57560E-01  1.25000E-01  4.94500E-03     0.03990     0.96980     0.00000     0.00070    -0.00933  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1627947053
       34    0.51000  7.86182600000E+06   1.27922   4.17918  10.64734 -30.00000   0.47743   0.00000  0.00000E+00  8.54090E-01  1.28200E-01  5.18400E-03     0.03940     0.97030     0.00000     0.00070    -0.00938  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1700755358
       35    0.51000  8.23350600000E+06   1.27982   4.17877  10.64847 -30.00000   0.47743   0.00000  0.00000E+00  8.50250E-01  1.31700E-01  5.45500E-03     0.03880     0.97090     0.00000     0.00070    -0.00938  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1781161202
       36    0.51000  8.60435600000E+06   1.28043   4.17835  10.64961 -30.00000   0.47743   0.00000  0.00000E+00  8.46190E-01  1.35500E-01  5.74500E-03     0.03830     0.97150     0.00000     0.00070    -0.00946  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1861387491
       37    0.51000  8.95404600000E+06   1.28103   4.17794  10.65072 -30.00000   0.47743   0.00000  0.00000E+00  8.42240E-01  1.39100E-01  6.03300E-03     0.03770     0.97190     0.00000     0.00070    -0.00930  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1937036219
