   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.40000  0.00000000000E+00   1.73727   3.67738  11.87996 -30.00000   0.47064   0.00000  0.00000E+00  9.44400E-01  4.18900E-02  3.77700E-04     0.70580     0.30250     0.00000     0.00020    -0.00859  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0000000000
        2    1.40000  1.53490000000E+04   1.73826   3.67729  11.88065 -30.00000   0.47064   0.00000  0.00000E+00  9.44150E-01  4.21400E-02  3.83000E-04     0.69880     0.30280     0.00000     0.00020    -0.00186  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0003466369
        3    1.40000  3.45360000000E+04   1.73937   3.67721  11.88136 -30.00000   0.47064   0.00000  0.00000E+00  9.43830E-01  4.24500E-02  3.89700E-04     0.70040     0.30220     0.00000     0.00020    -0.00273  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0007799499
        4    1.40000  5.85190000000E+04   1.73976   3.67719  11.88159 -30.00000   0.47064   0.00000  0.00000E+00  9.43440E-01  4.28300E-02  3.98100E-04     0.70180     0.30150     0.00000     0.00020    -0.00341  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0013215743
        5    1.40000  8.84980000000E+04   1.73943   3.67723  11.88135 -30.00000   0.47064   0.00000  0.00000E+00  9.42940E-01  4.33200E-02  4.08800E-04     0.70120     0.30160     0.00000     0.00020    -0.00290  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0019986104
        6    1.40000  1.25972000000E+05   1.73889   3.67727  11.88100 -30.00000   0.47064   0.00000  0.00000E+00  9.42330E-01  4.39200E-02  4.22300E-04     0.70100     0.30210     0.00000     0.00020    -0.00309  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0028449111
        7    1.40000  1.72814000000E+05   1.73852   3.67730  11.88076 -30.00000   0.47064   0.00000  0.00000E+00  9.41560E-01  4.46700E-02  4.39500E-04     0.70140     0.30260     0.00000     0.00020    -0.00397  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0039027758
        8    1.40000  2.31367000000E+05   1.73843   3.67730  11.88071 -30.00000   0.47064   0.00000  0.00000E+00  9.40600E-01  4.56000E-02  4.61300E-04     0.70180     0.30310     0.00000     0.00020    -0.00474  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0052251179
        9    1.40000  3.04558000000E+05   1.73860   3.67727  11.88085 -30.00000   0.47064   0.00000  0.00000E+00  9.39390E-01  4.67800E-02  4.89300E-04     0.70200     0.30340     0.00000     0.00020    -0.00530  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0068780400
       10    1.40000  3.96046000000E+05   1.73902   3.67723  11.88113 -30.00000   0.47064   0.00000  0.00000E+00  9.37890E-01  4.82400E-02  5.25400E-04     0.70220     0.30350     0.00000     0.00020    -0.00549  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0089441755
       11    1.40000  5.10406000000E+05   1.73963   3.67718  11.88155 -30.00000   0.47064   0.00000  0.00000E+00  9.36000E-01  5.00700E-02  5.72100E-04     0.70230     0.30340     0.00000     0.00020    -0.00551  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0115268450
       12    1.40000  6.53356000000E+05   1.74043   3.67711  11.88210 -30.00000   0.47064   0.00000  0.00000E+00  9.33860E-01  5.21600E-02  6.27900E-04     0.70230     0.30330     0.00000     0.00020    -0.00549  6.90700E-01  2.95200E-01  1.75600E-03  1.49700E-03  6.15800E-03   1.0147551819
