   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.10000  0.00000000000E+00   1.71150   3.67095  11.87995 -30.00000   0.47539   0.00000  0.00000E+00  9.44670E-01  4.26300E-02  6.23100E-04     0.67410     0.33770     0.00000     0.00020    -0.01195  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0000000000
        2    1.10000  1.53490000000E+04   1.71372   3.67076  11.88144 -30.00000   0.47539   0.00000  0.00000E+00  9.44410E-01  4.28800E-02  6.28600E-04     0.66180     0.33750     0.00000     0.00020     0.00057  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0003560302
        3    1.10000  3.45360000000E+04   1.71565   3.67063  11.88266 -30.00000   0.47539   0.00000  0.00000E+00  9.44090E-01  4.32000E-02  6.35500E-04     0.66110     0.33640     0.00000     0.00020     0.00234  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0008010853
        4    1.10000  5.85190000000E+04   1.71584   3.67064  11.88273 -30.00000   0.47539   0.00000  0.00000E+00  9.43680E-01  4.35900E-02  6.44100E-04     0.66390     0.33570     0.00000     0.00020     0.00024  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0013573867
        5    1.10000  8.84980000000E+04   1.71474   3.67075  11.88196 -30.00000   0.47539   0.00000  0.00000E+00  9.43180E-01  4.40800E-02  6.55100E-04     0.66470     0.33610     0.00000     0.00020    -0.00086  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0020527694
        6    1.10000  1.25972000000E+05   1.71347   3.67086  11.88111 -30.00000   0.47539   0.00000  0.00000E+00  9.42540E-01  4.47000E-02  6.69000E-04     0.66490     0.33700     0.00000     0.00020    -0.00192  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0029220035
        7    1.10000  1.72814000000E+05   1.71261   3.67093  11.88054 -30.00000   0.47539   0.00000  0.00000E+00  9.41760E-01  4.54700E-02  6.86600E-04     0.66510     0.33790     0.00000     0.00020    -0.00302  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0040085345
        8    1.10000  2.31367000000E+05   1.71220   3.67096  11.88027 -30.00000   0.47539   0.00000  0.00000E+00  9.40770E-01  4.64300E-02  7.09100E-04     0.66540     0.33860     0.00000     0.00020    -0.00389  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0053667099
        9    1.10000  3.04558000000E+05   1.71213   3.67096  11.88023 -30.00000   0.47539   0.00000  0.00000E+00  9.39540E-01  4.76300E-02  7.37800E-04     0.66550     0.33910     0.00000     0.00020    -0.00445  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0070644233
       10    1.10000  3.96046000000E+05   1.71232   3.67094  11.88036 -30.00000   0.47539   0.00000  0.00000E+00  9.37990E-01  4.91300E-02  7.74900E-04     0.66550     0.33940     0.00000     0.00020    -0.00475  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0091865477
       11    1.10000  5.10406000000E+05   1.71270   3.67090  11.88064 -30.00000   0.47539   0.00000  0.00000E+00  9.36070E-01  5.10000E-02  8.22900E-04     0.66550     0.33950     0.00000     0.00020    -0.00487  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0118392032
       12    1.10000  6.53356000000E+05   1.71326   3.67085  11.88103 -30.00000   0.47539   0.00000  0.00000E+00  9.33880E-01  5.31300E-02  8.80200E-04     0.66550     0.33960     0.00000     0.00020    -0.00488  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0151550226
       13    1.10000  8.32046000000E+05   1.71402   3.67077  11.88155 -30.00000   0.47539   0.00000  0.00000E+00  9.33880E-01  5.31300E-02  8.85000E-04     0.66560     0.33950     0.00000     0.00020    -0.00493  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0192998548
       14    1.10000  1.05540600000E+06   1.71495   3.67068  11.88220 -30.00000   0.47539   0.00000  0.00000E+00  9.31190E-01  5.57200E-02  9.58100E-04     0.66560     0.33940     0.00000     0.00020    -0.00488  6.94100E-01  2.91900E-01  2.01000E-03  1.16300E-03  6.10700E-03   1.0244808371
